Word,Tag,Lemma,CorrectWord
tekna,nvfe,tekja,tekna
og,c,og,og
það,fphen,það,það
tekna,nvfe,tekja,tekna
",",",",",",","
er,sfg3en,vera,er
til,ae,til,til
skila,nhfe,skil,skila
koma,sng,koma,koma
í,ao,í,í
ríkissjóð,nkeo,ríkissjóður,ríkissjóð
á,aþ,á,á
þessu,faheþ,þessi,þessu
árí,nheo,árí,ári
.,.,.,.
,,,
Undanfarna,lveosf,undanfarinn,Undanfarna
viku,nveo,vika,viku
hefur,sfg3en,hafa,hefur
skuld,nven,skuld,skuld
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
á,aþ,á,á
aðalvíðskiptareikningi,nkeþ,aðalvíðskiptareikningur,aðalviðskiptareikningi
víð,nveo,víð,við
Seðlabankann,nkeogs,Seðlabanki,Seðlabankann
aukist,ssm,auka,aukist
mjög,aa,mjög,mjög
og,c,og,og
nam,sfg3eþ,nema,nam
mest,aae,mest,mest
tæpum,lkfþsf,tæpur,tæpum
3,ta,3,3
milljörðum,nkfþ,milljarður,milljörðum
kr.,nvfe,kr.,kr.
,,,
Að,aþ,að,Að
hluta,nkeþ,hluti,hluta
til,ae,til,til
má,sfg3en,mega,má
skýra,sng,skýra,skýra
þessa,faveo,þessi,þessa
erfiðu,lveovf,erfiður,erfiðu
stöðu,nveo,staða,stöðu
með,aþ,með,með
miklum,lhfþsf,mikill,miklum
framlögum,nhfþ,framlag,framlögum
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
til,ae,til,til
ríkfsfyrirtækja,nhfe,ríkfsfyrirtæki,ríkisfyrirtækja
umfram,ao,umfram,umfram
það,faheo,það,það
",",",",",",","
sem,ct,sem,sem
ætlað,sþghen,ætla,ætlað
var,sfg3eþ,vera,var
í,aþ,í,í
fjárlögum,nhfþ,fjárlög,fjárlögum
.,.,.,.
,,,
Niðurstaða,nven,niðurstaða,Niðurstaða
launasamninga,nkfe,launasamningur,launasamninga
við,ao,við,við
starfsmenn,nkfo,starfsmaður,starfsmenn
ríkisins,nheeg,ríki,ríkisins
lá,sfg3eþ,liggja,lá
ekkí,lvfnof,ekkí,ekki
fyrir,aa,fyrir,fyrir
fyrr,aam,fyrr,fyrr
en,c,en,en
í,aþ,í,í
maí-júní,nkeþ,maí-júní,maí--júní
",",",",",",","
en,c,en,en
laun,nveo,laun,laun
varð,sfg3eþ,verða,varð
að,cn,að,að
greiða,sng,greiða,greiða
samkvæmt,aþ,samkvæmt,samkvæmt
þeim,fpvfþ,hún,þeim
frá,aþ,frá,frá
áramótum,nhfþ,áramót,áramótum
.,.,.,.
,,,
Loks,aa,loks,Loks
hafa,sfg3fn,hafa,hafa
þær,favfn,hún,þær
ráðstafanir,nvfo,ráðstöfun,ráðstafanir
",",",",",",","
sem,ct,sem,sem
nauðsynlegar,lvfnsf,nauðsynlegur,nauðsynlegar
þóttu,sfg3fþ,þykja,þóttu
tiI,nkeo,tiir,til
að,cn,að,að
halda,sng,halda,halda
efnahagsIffinu,nheþg,efnahagsiff,efnahagslífinu
í,aþ,í,í
skefjum,nvfþ,skefjar,skefjum
nú,aa,nú,nú
í,ao,í,í
sumar,nheo,sumar,sumar
",",",",",",","
þ.e.a.s.,as,þ.e.a.s.,þ.e.a.s.
viðnámslögin,nhfng,viðnámslag,viðnámslögin
",",",",",",","
haft,ssg,hafa,haft
gífurleg,lhfosf,gífurlegur,gífurleg
útgjöld,nhfo,útgjöld,útgjöld
fyrir,ao,fyrir,fyrir
ríkfssjóð,nkeo,ríkfssjóður,ríkissjóð
í,aþ,í,í
för,nveþ,för,för
með,aþ,með,með
sér,fphfþ,sig,sér
.,.,.,.
,,,
Hefur,sfg3en,hafa,Hefur
jafnan,aa,jafnan,jafnan
verið,ssg,vera,verið
á,ao,á,á
það,fpheo,það,það
treyst,sþghen,treysta,treyst
",",",",",",","
að,c,að,að
nú,aa,nú,nú
á,aþ,á,á
haustmánuðunum,nkfþg,haustmánuður,haustmánuðunum
yrðu,svg3fþ,verða,yrðu
gerðar,sþgvfn,gera,gerðar
ráðstafanir,nvfn,ráðstöfun,ráðstafanir
tiI,nkeo,tiir,til
þess,fphee,það,þess
að,cn,að,að
rétta,sng,rétta,rétta
nokkuð,foheo,nokkur,nokkuð
af,aa,af,af
þennan,fakeo,þessi,þennan
halla,nkeo,halli,halla
.,.,.,.
,,,
Eindagi,nkeþ,eindagur,Eindagi
söluskatts,nkee,söluskattur,söluskatts
er,sfg3en,vera,er
25.,ta,25.,25.
dagur,nken,dagur,dagur
næsta,lkeevf,næstur,næsta
mánaðar,nkee,mánuður,mánaðar
eftir,ao,eftir,eftir
að,c,að,að
neytandinn,nkeng,neytandi,neytandinn
er,sfg3en,vera,er
krafinn,nkeng,krafi,krafinn
um,ao,um,um
skattinn,nkeog,skattur,skattinn
",",",",",",","
svo,aa,svo,svo
að,c,að,að
ljóst,lhensf,ljós,ljóst
er,sfg3en,vera,er
",",",",",",","
að,c,að,að
í,ao,í,í
ár,nhfo,ár,ár
mun,sfg3en,munu,mun
þessí,lvfnof,þessí,þessi
hækkun,nven,hækkun,hækkun
ekki,aa,ekki,ekki
öll,foven,allur,öll
skila,sfg3fn,skila,skila
sér,fpveþ,sig,sér
í,ao,í,í
ríkissjóð,nkeo,ríkissjóður,ríkissjóð
nema,c,nema,nema
fyrir,ao,fyrir,fyrir
tvo,tfkfo,tveir,tvo
mánuði,nkfo,mánuður,mánuði
",",",",",",","
fáist,svm3en,fá,fáist
frv.,aa,frv.,frv.
samþykkt,nven,samþykkt,samþykkt
.,.,.,.
,,,
Tekjur,nvfn,tekja,Tekjur
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
á,aþ,á,á
þessu,faheþ,þessi,þessu
árí,nhfo,árí,ári
af,aþ,af,af
hækkuninni,nveþg,hækkun,hækkuninni
verða,sfg3fn,verða,verða
því,aa,því,því
tæpar,lvfnsf,tæpur,tæpar
300,ta,300,300
millj.,tfhfn,millj.,millj.
eða,c,eða,eða
milli,ae,milli,milli
260,ta,260,260
og,c,og,og
300,ta,300,300
millj.,tfvfe,millj.,millj.
kr.,nvfe,kr.,kr.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
ekki,aa,ekki,ekki
ætlun,nven,ætlun,ætlun
min,lvensf,minn,mín
að,cn,að,að
gefa,sng,gefa,gefa
á,aþ,á,á
þessu,faheþ,þessi,þessu
stigi,nheþ,stig,stigi
máls,nhee,mál,máls
yfirllt,lhensf,yfirllur,yfirlit
yfir,ao,yfir,yfir
fjármál,nheo,fjármál,fjármál
ríkisíns,nhee,ríkisín,ríkisins
.,.,.,.
,,,
En,c,en,En
eins,aa,eins,eins
og,c,og,og
ég,fp1en,ég,ég
sagði,sfg1eþ,segja,sagði
áðan,aa,áðan,áðan
",",",",",",","
hafa,sfg3fn,hafa,hafa
þm.,nvfn,þm.,þm.
undir,aþ,undir,undir
höndum,nvfþ,hönd,höndum
itarleg,lhfnsf,itarlegur,ítarleg
gögn,nhfn,gagn,gögn
um,ao,um,um
ástand,nheo,ástand,ástand
fjármála,nhfe,fjármál,fjármála
.,.,.,.
,,,
Þá,aa,þá,Þá
er,sfg3en,vera,er
og,c,og,og
tiltölulega,aa,tiltölulega,tiltölulega
stutt,lhensf,stuttur,stutt
f,lhenof,f,í
framlagningu,nveo,framlagning,framlagningu
fjárlagafrv.,lheþsf,fjárlagafrv.,fjárlagafrv.
fyrir,ao,fyrir,fyrir
árið,nheog,ár,árið
1975,ta,1975,1975
",",",",",",","
og,c,og,og
mun,sfg3en,munu,mun
þá,aa,þá,þá
gerð,sþgven,gera,gerð
ítarleg,lvensf,ítarlegur,ítarleg
grein,nveo,grein,grein
fyrir,aþ,fyrir,fyrir
stefnu,nveþ,stefna,stefnu
þeirri,faveþ,sá,þeirri
í,aþ,í,í
opinberum,lhfþsf,opinber,opinberum
fjármálum,nhfþ,fjármál,fjármálum
",",",",",",","
sem,ct,sem,sem
lögð,sþghfn,leggja,lögð
verður,sfg3en,verða,verður
til,ae,til,til
grundvallar,nkee,grundvöllur,grundvallar
rekstrí,lvfnof,rekstrí,rekstri
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
á,aþ,á,á
næsta,lheþve,næstur,næsta
ári,nheþ,ár,ári
.,.,.,.
,,,
„,nkeo,„ur,„
Leggðu,sbg2en,leggja,Leggðu
á,ao,á,á
hærri,lkfovm,hár,hærri
skatta,nkfo,skattur,skatta
",",",",",",","
Matthías,nken-s,Matthías,Matthías
",",",",",",","
“,nkeo,“ur,“
er,sfg3en,vera,er
haft,sþghen,hafa,haft
eftír,nken,eftír,eftir
fyrrv.,lkensf,fyrrv.,fyrrv.
hæstv.,nken,hæstv.,hæstv.
fjmrh.,lheþsf,fjmrh.,fjmrh.
",",",",",",","
að,c,að,að
hann,fpken,hann,hann
hafi,svg3en,hafa,hafi
sagt,ssg,segja,sagt
",",",",",",","
þegar,c,þegar,þegar
hann,fpken,hann,hann
afhentf,sfg3eþ,afhentf,afhent
núv.,lheþsf,núv.,núv.
hæstv.,lkfosf,hæstv.,hæstv.
fjmrh.,nkee,fjmrh.,fjmrh.
lyklana,nkfog,lykill,lyklana
að,aþ,að,að
ríkisfjárhirslunum,nhfþg,ríkisfjárhirsl,ríkisfjárhirslunum
.,.,.,.
,,,
Ekki,aa,ekki,Ekki
ætti,svg3eþ,eiga,ætti
hitt,ssg,hitta,hitt
síður,aam,síður,síður
að,cn,að,að
vekja,sng,vekja,vekja
a2hygli,nveo,a2hygli,athygli
",",",",",",","
að,c,að,að
bað,nhen,bað,bað
er,sfg3en,vera,er
greinilegt,lhensf,greinilegur,greinilegt
",",",",",",","
að,c,að,að
hæstv.,lkensf,hæstv.,hæstv.
fjmrh.,nken,fjmrh.,fjmrh.
",",",",",",","
Matthías,nken-s,Matthías,Matthías
",",",",",",","
bregst,sfm3en,bregða,bregst
alldrengilega,aa,alldrengilega,alldrengilega
við,aa,við,við
.,.,.,.
,,,
En,c,en,En
hann,fpken,hann,hann
sagði,sfg3eþ,segja,sagði
",",",",",",","
að,c,að,að
eíns,nken,eín,eins
og,c,og,og
menn,nkfn,maður,menn
mættu,sfg3fþ,mæta,mættu
sjá,sng,sjá,sjá
",",",",",",","
færi,svg3eþ,fara,færi
það,fphen,það,það
ekki,aa,ekki,ekki
á,ao,á,á
mílli,nveo,mílli,milli
mála,nhfe,mál,mála
",",",",",",","
að,c,að,að
rikissjóður,nken,rikissjóður,ríkissjóður
þyrfti,svg3eþ,þurfa,þyrfti
að,cn,að,að
fá,sng,fá,fá
miklu,lvfovf,mikill,miklu
meiri,lvfovm,mikill,meiri
tekjur,nvfo,tekja,tekjur
.,.,.,.
,,,
En,c,en,En
ég,fp1en,ég,ég
tók,sfg1eþ,taka,tók
líka,aa,líka,líka
eftir,aþ,eftir,eftir
þvl,nkeþ,þvll,því
",",",",",",","
að,c,að,að
hæstv.,lkensf,hæstv.,hæstv.
fjmrh.,nken,fjmrh.,fjmrh.
vitnaði,sfg3eþ,vitna,vitnaði
til,ae,til,til
þess,fphee,það,þess
",",",",",",","
að,c,að,að
þm.,nkfn,þm.,þm.
hefðu,svg3fþ,hafa,hefðu
nú,aa,nú,nú
í,aþ,í,í
sínum,fevfþ,sinn,sínum
höndum,nvfþ,hönd,höndum
allmiklar,lvfosf,allmikill,allmiklar
upplýsingar,nvfo,upplýsing,upplýsingar
um,ao,um,um
fjárhagslega,aa,fjárhagslega,fjárhagslega
stöðu,nveo,staða,stöðu
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
og,c,og,og
því,aa,því,því
þyrfti,svg3eþ,þurfa,þyrfti
hann,fpken,hann,hann
nú,aa,nú,nú
ekki,aa,ekki,ekki
að,cn,að,að
koma,sng,koma,koma
hér,aa,hér,hér
með,ao,með,með
langt,lheosf,langur,langt
skýringarmál,nheo,skýringarmál,skýringarmál
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
þetta,faheo,þessi,þetta
frv.,aa,frv.,frv.
,,,
Ég,fp1en,ég,Ég
veit,sfg1en,vita,veit
ekki,aa,ekki,ekki
annað,foheo,annar,annað
betur,aam,vel,betur
en,c,en,en
að,c,að,að
það,fphen,það,það
liggi,svg3en,liggja,liggi
alveg,aa,alveg,alveg
Ijóst,nken-s,Ijóst,ljóst
fyrir,ao,fyrir,fyrir
",",",",",",","
að,c,að,að
í,aþ,í,í
þeirri,faveþ,sá,þeirri
skýrslu,nveþ,skýrsla,skýrslu
",",",",",",","
sem,c,sem,sem
núv.,lheþsf,núv.,núv.
hæstv.,lheþsf,hæstv.,hæstv.
forsrh.,lheþsf,forsrh.,forsrh.
",",",",",",","
Geír,nxeþ-s,Geír,Geir
Hallgrímsson,nken-s,Hallgrímsson,Hallgrímsson
",",",",",",","
beitti,sfg3eþ,beita,beitti
sér,fpkeþ,sig,sér
fyrir,aa,fyrir,fyrir
að,c,að,að
tekin,sþgven,taka,tekin
yrði,svg3eþ,verða,yrði
saman,aa,saman,saman
og,c,og,og
gerð,sþgven,gera,gerð
var,sfg3eþ,vera,var
af,aþ,af,af
sérfræðingum,nkfþ,sérfræðingur,sérfræðingum
og,c,og,og
dagsett,sþghen,dagsetja,dagsett
þann,fakeo,sá,þann
12.,ta,12.,12.
júlí,nkeo,júlí,júlí
í,ao,í,í
sumar,nheo,sumar,sumar
",",",",",",","
kom,sfg3eþ,koma,kom
skýrt,aa,skýrt,skýrt
fram,aa,fram,fram
",",",",",",","
að,c,að,að
staða,nven,staða,staða
ríkíssjóðs,nkee,ríkíssjóður,ríkissjóðs
væri,svg3eþ,vera,væri
þannig,aa,þannig,þannig
",",",",",",","
að,c,að,að
reikna,sng,reikna,reikna
mætti,svg3eþ,mega,mætti
með,aþ,með,með
því,fpheþ,það,því
",",",",",",","
að,c,að,að
á,aþ,á,á
þessu,faheþ,þessi,þessu
ári,nheþ,ár,ári
þá,aa,þá,þá
færu,svg3fþ,fara,færu
tekjur,nvfn,tekja,tekjur
jafnmikið,aa,jafnmikið,jafnmikið
fram,aa,fram,fram
úr,aþ,úr,úr
áætlun,nveþ,áætlun,áætlun
fjárlaga,nhfe,fjárlög,fjárlaga
og,c,og,og
gjöld,nhfn,gjald,gjöld
eða,c,eða,eða
sem,ct,sem,sem
næmi,svg3eþ,nema,næmi
í,aa,í,í
kringum,ao,kringum,kringum
5,ta,5,5
300,ta,300,300
millj.,tfvfe,millj.,millj.
kr.,nvfe,kr.,kr.
,,,
Og,c,og,Og
í,aþ,í,í
þessari,faveþ,þessi,þessari
skýrslu,nveþ,skýrsla,skýrslu
segir,sfg3en,segja,segir
herum,nkfþ,heri,berum
orðum,nhfþ,orð,orðum
í,aþ,í,í
framhaldi,nheþ,framhald,framhaldi
af,aþ,af,af
þessu,faheþ,þessi,þessu
",",",",",",","
orðrétt,aa,orðrétt,orðrétt
á,ao,á,á
þessa,faveo,þessi,þessa
leið,nveo,leið,leið
:,:,:,:
„,nkeo,„ur,„
Í,aþ,í,Í
þessu,faheþ,þessi,þessu
felst,sfm3en,fela,felst
",",",",",",","
að,c,að,að
búist,sþmhen,búa,búist
er,sfg3en,vera,er
við,ao,við,við
",",",",",",","
að,c,að,að
jöfnuður,nken,jöfnuður,jöfnuður
verði,svg3en,verða,verði
nokkurn,fokeo,nokkur,nokkurn
veginn,nkeog,vegur,veginn
á,aþ,á,á
þessum,fakeþ,þessi,þessum
reikningi,nkeþ,reikningur,reikningi
.,.,.,.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
vitanlega,aa,vitanlega,vitanlega
allt,fohen,allur,allt
annað,fohen,annar,annað
mál,nhen,mál,mál
að,cn,að,að
ætla,sng,ætla,ætla
að,cn,að,að
flækja,sng,flækja,flækja
inn,aa,inn,inn
í,ao,í,í
þetta,faheo,þessi,þetta
dæmi,nheo,dæmi,dæmi
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
viIla,sng,viila,villa
um,aa,um,um
fyrir,aþ,fyrir,fyrir
mönnum,nkfþ,maður,mönnum
",",",",",",","
að,c,að,að
það,fpheo,það,það
vanti,svg3en,vanta,vanti
fé,nhen,fé,fé
í,aþ,í,í
Vegasjóð,nveþ-s,Vegasjóð,Vegasjóð
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
standa,sng,standa,standa
við,ao,við,við
allar,fovfn,allur,allar
þær,favfn,hún,þær
framkvæmdir,nvfn,framkvæmd,framkvæmdir
",",",",",",","
sem,ct,sem,sem
þar,aa,þar,þar
höfðu,sfg3fþ,hafa,höfðu
vorið,nheog,vor,vorið
ráðgerðar,nvee,ráðgerð,ráðgerðar
.,.,.,.
,,,
Enn,aa,enn,Enn
hefur,sfg3en,hafa,hefur
engín,nhen,engín,engin
formleg,lvensf,formlegur,formleg
ákvörðun,nveo,ákvörðun,ákvörðun
",",",",",",","
svo,aa,svo,svo
að,c,að,að
okkur,fp1fþ,ég,okkur
sé,svg3en,vera,sé
kunnugt,lhensf,kunnugur,kunnugt
um,ao,um,um
",",",",",",","
verið,sþghen,vera,verið
tekin,sþgven,taka,tekin
um,ao,um,um
",",",",",",","
hvað,fsheo,hver,hvað
eigi,svg3en,eiga,eigi
að,cn,að,að
vinna,sng,vinna,vinna
mikið,lheosf,mikill,mikið
samkv.,lheþsf,samkv.,samkv.
þeirri,faveþ,sá,þeirri
áætlun,nveþ,áætlun,áætlun
.,.,.,.
,,,
Enda,aa,enda,Enda
er,sfg3en,vera,er
hér,aa,hér,hér
verið,sþghen,vera,verið
að,cn,að,að
flytja,sng,flytja,flytja
frv.,aa,frv.,frv.
til,aa,til,til
fjáröflumar,nheo,fjáröflumar,fjáröflunar
fyrir,ao,fyrir,fyrir
ríkissjóð,nkeo,ríkissjóður,ríkissjóð
.,.,.,.
,,,
Nei,au,nei,Nei
",",",",",",","
hér,aa,hér,hér
er,sfg3en,vera,er
um,ao,um,um
það,fpheo,það,það
að,cn,að,að
ræða,sng,ræða,ræða
",",",",",",","
að,c,að,að
það,fphen,það,það
er,sfg3en,vera,er
veríð,lvensf,veríður,verið
að,cn,að,að
auka,sng,auka,auka
við,ao,við,við
tekjustofna,nkfo,tekjustofn,tekjustofna
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
tekjur,nvfn,tekja,tekjur
ríkissjóðs,nkee,ríkissjóður,ríkissjóðs
á,aþ,á,á
ársgrundvelli,nkeþ,ársgrundvöllur,ársgrundvelli
munu,sfg3fn,munu,munu
hækka,sng,hækka,hækka
miðað,ssg,miða,miðað
við,ao,við,við
það,faheo,það,það
verðlag,nheo,verðlag,verðlag
",",",",",",","
sem,ct,sem,sem
verður,sfg3en,verða,verður
helst,aae,helst,helst
miðað,sþghen,miða,miðað
við,aa,við,við
í,ao,í,í
dag,nkeo,dagur,dag
",",",",",",","
um,ao,um,um
rétt,lheosf,réttur,rétt
um,ao,um,um
það,faheo,það,það
bil,nheo,bil,bil
2000,ta,2000,2000
millj.,tfvfe,millj.,millj.
kr.,nvfe,kr.,kr.
á,aþ,á,á
ársgrundvelli,nkeþ,ársgrundvöllur,ársgrundvelli
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
bætist,sfm3en,bæta,bætist
ofan,aa,ofan,ofan
á,ao,á,á
það,fpheo,það,það
",",",",",",","
að,c,að,að
lr.íið,nheng,lr.í,búið
er,sfg3en,vera,er
að,cn,að,að
ákveða,sng,ákveða,ákveða
tiItekna,nvfe,tiitekjur,tiltekna
lækkun,nveo,lækkun,lækkun
á,aþ,á,á
gengi,nheþ,gengi,gengi
íslenskrar,lveesf,íslenskur,íslenskrar
krónu,nvee,króna,krónu
eða,c,eða,eða
sem,ct,sem,sem
nemur,sfg3en,nema,nemur
um,aa,um,um
17%,ta,17%,17%
",",",",",",","
og,c,og,og
það,fphen,það,það
mun,sfg3en,munu,mun
færa,sng,færa,færa
ríkíssjóði,nkfo,ríkíssjóður,ríkissjóði
nettótekjuauka,nkfe,nettótekjuaukur,nettótekjuauka
einhvers,fokee,einhver,einhvers
staðar,nkee,staður,staðar
á,aa,á,á
milli,ae,milli,milli
1500,ta,1500,1500
og,c,og,og
2000,ta,2000,2000
millj.,tfvfe,millj.,millj.
kr.,nvfe,kr.,kr.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
því,fpheþ,það,því
ekki,aa,ekki,ekki
langt,lhensf,langur,langt
frá,aþ,frá,frá
því,fpheþ,það,því
",",",",",",","
að,c,að,að
hér,aa,hér,hér
hafi,svg3en,hafa,hafi
verið,ssg,vera,verið
gerðar,sþgvfn,gera,gerðar
ráðstafanir,nvfn,ráðstöfun,ráðstafanir
með,aþ,með,með
hækkun,nveþ,hækkun,hækkun
á,aþ,á,á
söluskatti,nkeþ,söluskattur,söluskatti
og,c,og,og
með,aþ,með,með
gengislækkun,nveþ,gengislækkun,gengislækkun
",",",",",",","
sem,ct,sem,sem
færa,sng,færa,færa
munu,sfg3fn,munu,munu
rikissjóði,nkfo,rikissjóður,ríkissjóði
árlegar,lvfosf,árlegur,árlegar
hreinar,lvfosf,hreinn,hreinar
tekjur,nvfo,tekja,tekjur
",",",",",",","
sem,ct,sem,sem
nema,c,nema,nema
í,aa,í,í
kringum,ao,kringum,kringum
4,ta,4,4
milljarða,nkfo,milljarður,milljarða
kr.,nvfe,kr.,kr.
,,,
Við,ao,við,Við
verðum,sfg1fn,verða,verðum
að,cn,að,að
leggja,sng,leggja,leggja
meiri,lkeovm,mikill,meiri
trúnað,nkeo,trúnaður,trúnað
á,ao,á,á
hitt,faheo,hinn,hitt
",",",",",",","
þegar,c,þegar,þegar
sérfræðingar,nkfn,sérfræðingur,sérfræðingar
rfkisins,nheeg,rfki,ríkisins
",",",",",",","
sem,ct,sem,sem
hafa,sfg3fn,hafa,hafa
unnið,ssg,vinna,unnið
að,c,að,að
því,fpheþ,það,því
árum,nhfþ,ár,árum
saman,aa,saman,saman
að,cn,að,að
gera,sng,gera,gera
áætlanir,nvfo,áætlun,áætlanir
um,ao,um,um
tekjur,nvfo,tekja,tekjur
og,c,og,og
gjöld,nhfo,gjald,gjöld
rfkissjóðs,nkee,rfkissjóður,ríkissjóðs
",",",",",",","
hafa,sng,hafa,hafa
nýlega,aa,nýlega,nýlega
farið,ssg,fara,farið
ofan,aa,ofan,ofan
í,ao,í,í
dæmíð,nveo,dæmíð,dæmið
og,c,og,og
gefið,sþghen,gefa,gefið
út,aa,út,út
sitt,feheo,sinn,sitt
álit,nheo,álit,álit
og,c,og,og
komist,sþmhen,komistur,komist
að,c,að,að
þessari,faveþ,þessi,þessari
niðurstöðu,nveþ,niðurstaða,niðurstöðu
",",",",",",","
sem,ct,sem,sem
ég,fp1en,ég,ég
hef,sfg1en,hafa,hef
minnst,ssm,minna,minnst
á,aa,á,á
",",",",",",","
þ.e.a.s.,as,þ.e.a.s.,þ.e.a.s.
að,c,að,að
það,fphen,það,það
megi,svg3en,mega,megi
búast,snm,búa,búast
við,aþ,við,við
því,fpheþ,það,því
",",",",",",","
að,c,að,að
ríkissjóður,nken,ríkissjóður,ríkissjóður
komi,svg3en,koma,komi
réttur,nken,réttur,réttur
út,aa,út,út
á,aþ,á,á
þessu,faheþ,þessi,þessu
ári,nheþ,ár,ári
",",",",",",","
En,c,en,En
það,fphen,það,það
er,sfg3en,vera,er
rétt,aa,rétt,rétt
",",",",",",","
að,c,að,að
þessi,faven,þessi,þessi
niðurstaða,nven,niðurstaða,niðurstaða
sérfræðinganna,nkfeg,sérfræðingur,sérfræðinganna
var,sfg3eþ,vera,var
við,ao,við,við
það,fpheo,það,það
miðuð,sþgven,miða,miðuð
",",",",",",","
að,c,að,að
það,fphen,það,það
legðust,svm3fþ,leggja,legðust
ekki,aa,ekki,ekki
nýir,lkfnsf,nýr,nýir
útgjaldabaggar,nkfn,útgjaldabaggi,útgjaldabaggar
á,ao,á,á
ríkissjóð,nkeo,ríkissjóður,ríkissjóð
frá,aþ,frá,frá
1.,ta,1.,1.
sept.,nveþ,sept.,sept.
á,aþ,á,á
þessu,faheþ,þessi,þessu
ári,nheþ,ár,ári
að,cn,að,að
telja,sng,telja,telja
umfram,ao,umfram,umfram
það,faheo,það,það
",",",",",",","
sem,ct,sem,sem
ákveðið,ssg,ákveða,ákveðið
hafði,sfg3eþ,hafa,hafði
verið,ssg,vera,verið
áður,aa,áður,áður
.,.,.,.
,,,
En,c,en,En
ef,c,ef,ef
á,aþ,á,á
að,cn,að,að
afla,sng,afla,afla
tekna,nvfe,tekja,tekna
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
standa,sng,standa,standa
undir,aþ,undir,undir
einhverjum,fohfþ,einhver,einhverjum
tilteknum,lhfþsf,tiltekinn,tilteknum
útgjöldum,nhfþ,útgjöld,útgjöldum
",",",",",",","
á,aþ,á,á
að,cn,að,að
skýra,sng,skýra,skýra
frá,aþ,frá,frá
þvi,nheþ,þvi,því
",",",",",",","
að,c,að,að
slík,fbven,slíkur,slík
ákvörðun,nven,ákvörðun,ákvörðun
hafi,svg3en,hafa,hafi
verið,ssg,vera,verið
tekin,sþgven,taka,tekin
.,.,.,.
,,,
Ég,fp1en,ég,Ég
veit,sfg1en,vita,veit
ekkí,lvfnof,ekkí,ekki
annað,foheo,annar,annað
betur,aam,vel,betur
en,c,en,en
það,fphen,það,það
sé,svg3en,vera,sé
verið,sþghen,vera,verið
að,cn,að,að
ræða,sng,ræða,ræða
um,ao,um,um
að,cn,að,að
fella,sng,fella,fella
þessar,favfo,þessi,þessar
aukaniðurgreiðslur,nvfo,aukaniðurgreiðsla,aukaniðurgreiðslur
niður,aa,niður,niður
að,aþ,að,að
meira,lheþvm,mikill,meira
eða,c,eða,eða
minna,lheþvm,lítill,minna
leyti,nheþ,leyti,leyti
.,.,.,.
,,,
Ég,fp1en,ég,Ég
álít,sfg1en,álíta,álít
",",",",",",","
að,c,að,að
það,fphen,það,það
sé,svg3en,vera,sé
mjög,aa,mjög,mjög
óhyggilegt,lhensf,óhyggilegur,óhyggilegt
að,cn,að,að
fara,sng,fara,fara
i,e,i,í
þessa,faveo,þessi,þessa
hækkun,nveo,hækkun,hækkun
á,aþ,á,á
söluskatti,nkeþ,söluskattur,söluskatti
",",",",",",","
eins,aa,eins,eins
og,c,og,og
nú,aa,nú,nú
standa,sng,standa,standa
sakir,nvfo,sök,sakir
.,.,.,.
,,,
Hér,aa,hér,Hér
er,sfg3en,vera,er
rætt,sþghen,ræða,rætt
um,ao,um,um
mjög,aa,mjög,mjög
verulega,lveosf,verulegur,verulega
hækkun,nveo,hækkun,hækkun
á,aþ,á,á
bensinskatti,nkeþ,bensinskattur,bensínskatti
og,c,og,og
um,ao,um,um
allverulega,lveosf,allverulegur,allverulega
hækkun,nveo,hækkun,hækkun
á,aþ,á,á
rafmagnsverði,nheþ,rafmagnsverð,rafmagnsverði
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
bæta,sng,bæta,bæta
afkomu,nveo,afkoma,afkomu
ríkisrafveitnanna,nvfeg,ríkisrafveita,ríkisrafveitnanna
.,.,.,.
,,,
Auðvitað,aa,auðvitað,Auðvitað
vitum,sfg1fn,vita,vitum
við,ao,við,við
",",",",",",","
að,c,að,að
þessi,faven,þessi,þessi
hækkun,nven,hækkun,hækkun
á,aþ,á,á
söluskattinum,nkeþg,söluskattur,söluskattinum
er,sfg3en,vera,er
hugsuð,sþgven,hugsa,hugsuð
þannig,aa,þannig,þannig
",",",",",",","
að,c,að,að
afleiðingarnar,nvfng,afleiðing,afleiðingarnar
af,aþ,af,af
hækkuninni,nveþg,hækkun,hækkuninni
",",",",",",","
þ.e.a.s.,as,þ.e.a.s.,þ.e.a.s.
hækkað,sþghen,hækka,hækkað
