Word,Tag,Lemma,CorrectWord
taka,sng,taka,taka
það,fpheo,það,það
til,ae,til,til
endurskoðunar,nvee,endurskoðun,endurskoðunar
",",",",",",","
hvort,c,hvort,hvort
ekki,aa,ekki,ekki
væri,svg3eþ,vera,væri
rétt,lhensf,réttur,rétt
að,cn,að,að
fella,sng,fella,fella
visitölukvöðina,nveog,visitölukvöð,vísitölukvöðina
niður,aa,niður,niður
.,.,.,.
,,,
Ég,fp1en,ég,Ég
heiti,sfg1en,heita,heiti
á,aþ,á,á
hv.,lveþsf,hv.,hv.
alþm.,nveþ,alþm.,alþm.
að,cn,að,að
sýna,sng,sýna,sýna
nú,aa,nú,nú
þá,aa,þá,þá
víðsýni,nhfo,víðsýni,víðsýni
",",",",",",","
ekki,aa,ekki,ekki
aðeins,aa,aðeins,aðeins
að,cn,að,að
samþykkja,sng,samþykkja,samþykkja
þær,fpvfo,hún,þær
till.,nhfo,till.,till.
",",",",",",","
sem,ct,sem,sem
n.,aae,n.,n.
stendur,sfg3en,standa,stendur
öll,fohfn,allur,öll
að,cn,að,að
",",",",",",","
-,-,-,---
það,fpheo,það,það
tel,sfg1en,telja,tel
ég,fp1en,ég,ég
víst,aa,víst,víst
",",",",",",","
að,c,að,að
verði,svg1en,verða,verði
gert,sþghen,gera,gert
",",",",",",","
-,-,-,---
en,c,en,en
einnig,aa,einnig,einnig
að,cn,að,að
veita,sng,veita,veita
stuðning,nkeo,stuðningur,stuðning
hinum,ghfþ,hinn,hinum
sjálfsögðustu,lhfþve,sjálfsagður,sjálfsögðustu
og,c,og,og
þýðingarmestu,lhfþve,þýðingarmikill,þýðingarmestu
till.,nhfþ,till.,till.
okkar,fp1fe,ég,okkar
þremenninganna,nkfeg,þremenningur,þremenninganna
í,aþ,í,í
heilbr.-,nveþ,heilbr.-,heilbr.-
og,c,og,og
félmn.,lheþsf,félmn.,félmn.
,,,
Brtt.,nveþ,Brtt.,Brtt.
"798,2",ta,"798,2","798,2"
(,(,(,(
ný,aa,ný,ný
3.,ta,3.,3.
gr.,nven,gr.,gr.
),),),)
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
34,ta,34,34
shlj.,nvfn,shlj.,shlj.
atkv.,nhfe,atkv.,atkv.
-,-,-,---
"819,1",ta,"819,1","819,1"
felld,lhfnsf,felldur,felld
með,aþ,með,með
19:15,ta,19:15,19:15
atkv.,lheþsf,atkv.,atkv.
-,-,-,---
"819,2",ta,"819,2","819,2"
felld,sþgven,fella,felld
með,aþ,með,með
19:14,ta,19:14,19:14
atkv.,sþgven,atkv.,atkv.
-,-,-,---
"798,3",ta,"798,3","798,3"
samþ.,nhen,samþ.,samþ.
með,aþ,með,með
32,ta,32,32
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
4.,ta,4.,4.
gr.,nven,gr.,gr.
",",",",",",","
svo,aa,svo,svo
breytt,lhensf,breyttur,breytt
",",",",",",","
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
30,ta,30,30
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
,,,
Brtt.,nvfþ,Brtt.,Brtt.
"798,4.a",ta,"798,4.a","798,4.a"
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
35,ta,35,35
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
-,-,-,---
"798,4.b",ta,"798,4.b","798,4.b"
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
35,ta,35,35
shlj.,nvfn,shlj.,shlj.
atkv.,nhfe,atkv.,atkv.
-,-,-,---
"816,1",ta,"816,1","816,1"
kom,sfg3eþ,koma,kom
ekki,aa,ekki,ekki
til,aa,til,til
atkv.,lheþsf,atkv.,atkv.
6.,ta,6.,6.
gr.,nven,gr.,gr.
",",",",",",","
svo,aa,svo,svo
breytt,lhensf,breyttur,breytt
",",",",",",","
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
30,ta,30,30
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
,,,
Brtt.,nveþ,Brtt.,Brtt.
"798,6",ta,"798,6","798,6"
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
30,ta,30,30
shlj.,nvfn,shlj.,shlj.
atkv.,nhfe,atkv.,atkv.
-,-,-,---
"819,4.a",ta,"819,4.a","819,4.a"
kom,sfg3eþ,koma,kom
ekki,aa,ekki,ekki
til,ae,til,til
atkv.,lkfesf,atkv.,atkv.
.,.,.,.
,,,
-,-,-,---
"819,4.b-c",ta,"819,4.b-c","819,4.b-c"
felld,sþghfn,fella,felld
með,aþ,með,með
19:16,ta,19:16,19:16
atkv.,lheþsf,atkv.,atkv.
8.,ta,8.,8.
gr.,nven,gr.,gr.
",",",",",",","
svo,aa,svo,svo
breytt,lvensf,breyttur,breytt
",",",",",",","
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
25:7,ta,25:7,25:7
atkv.,sbg2en,atkv.,atkv.
,,,
Brtt.,nveþ,Brtt.,Brtt.
"798,8",ta,"798,8","798,8"
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
30,ta,30,30
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
-,-,-,---
"819,6",ta,"819,6","819,6"
felld,sþghfn,fella,felld
með,aþ,með,með
21:17,ta,21:17,21:17
atkv.,lheþsf,atkv.,atkv.
11.,ta,11.,11.
gr.,nven,gr.,gr.
",",",",",",","
svo,aa,svo,svo
breytt,lhensf,breyttur,breytt
",",",",",",","
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
29,ta,29,29
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
,,,
Brtt.,nveþ,Brtt.,Brtt.
"816,2",ta,"816,2","816,2"
felld,sþghfn,fella,felld
með,aþ,með,með
21:13,ta,21:13,21:13
atkv.,lheþsf,atkv.,atkv.
-,-,-,---
"798,13",ta,"798,13","798,13"
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
36,ta,36,36
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
24.,ta,24.,24.
gr.,nven,gr.,gr.
",",",",",",","
svo,aa,svo,svo
breytt,lhensf,breyttur,breytt
",",",",",",","
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
36,ta,36,36
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
,,,
Brtt.,nveþ,Brtt.,Brtt.
"819,9",ta,"819,9","819,9"
felld,sþgven,fella,felld
með,aþ,með,með
20:16,ta,20:16,20:16
atkv.,sþgven,atkv.,atkv.
27.-30.,ta,27.-30.,27.--30.
gr.,nven,gr.,gr.
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
35,ta,35,35
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
31.-33.,ta,31.-33.,31.--33.
gr.,nven,gr.,gr.
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
33,ta,33,33
shlj.,nvfn,shlj.,shlj.
atkv.,lheþsf,atkv.,atkv.
,,,
Brtt.,nveþ,Brtt.,Brtt.
817,ta,817,817
felld,lhfnsf,felldur,felld
með,aþ,með,með
20:17,ta,20:17,20:17
atkv.,lheþsf,atkv.,atkv.
-,-,-,---
"798,15",ta,"798,15","798,15"
samþ.,lheþsf,samþ.,samþ.
með,aþ,með,með
35,ta,35,35
shlj.,nvfn,shlj.,shlj.
atkv.,nhfe,atkv.,atkv.
-,-,-,---
"819,10.a",ta,"819,10.a","819,10.a"
kom,sfg3eþ,koma,kom
ekki,aa,ekki,ekki
til,aa,til,til
atkv.,lheþsf,atkv.,atkv.
-,-,-,---
"819,10.b-c",ta,"819,10.b-c","819,10.b-c"
felld,sþgven,fella,felld
með,aþ,með,með
20:15,ta,20:15,20:15
atkv.,sþgven,atkv.,atkv.
,,,
Undantekning,nven,undantekning,Undantekning
er,sfg3en,vera,er
þó,aa,þó,þó
gerð,sþgven,gera,gerð
varðandi,slg,varða,varðandi
Breiðholtsfrámkvæmdirnar,nkee-s,Breiðholtsfrámkvæmdirnar,Breiðholtsframkvæmdirnar
í,aþ,í,í
Reykjavík,nveþ-s,Reykjavík,Reykjavík
",",",",",",","
sem,ct,sem,sem
grundvallast,sfm3en,grundvalla,grundvallast
á,aþ,á,á
sérstöku,lheþsf,sérstakur,sérstöku
samkomulagi,nheþ,samkomulag,samkomulagi
við,ao,við,við
verkalýðshreyfinguna,nveog,verkalýðshreyfing,verkalýðshreyfinguna
",",",",",",","
en,c,en,en
heimilt,lhensf,heimill,heimilt
er,sfg3en,vera,er
með,aþ,með,með
samningum,nkfþ,samningur,samningum
að,cn,að,að
fella,sng,fella,fella
þær,fpvfo,hún,þær
undir,ao,undir,undir
hið,gheo,hinn,hið
nýja,lheovf,nýr,nýja
verkamannabústaðakerfi,nheo,verkamannabústaðakerfi,verkamannabústaðakerfi
.,.,.,.
,,,
Þá,aa,þá,Þá
voru,sfg3fþ,vera,voru
einnig,aa,einnig,einnig
gerðar,sþgvfn,gera,gerðar
orðalagsbreytingar,nvfn,orðalagsbreyting,orðalagsbreytingar
á,ao,á,á
26.,ta,26.,26.
gr.,nveo,gr.,gr.
",",",",",",","
fyrst,aae,snemma,fyrst
og,c,og,og
fremst,aae,fremst,fremst
í,aþ,í,í
þeim,fakeþ,sá,þeim
tilgangi,nkeþ,tilgangur,tilgangi
að,cn,að,að
undirstrika,sng,undirstrika,undirstrika
það,fpheo,það,það
",",",",",",","
að,c,að,að
þessi,faven,þessi,þessi
gr.,nven,gr.,gr.
á,sfg3en,eiga,á
ekki,aa,ekki,ekki
eínungis,nkee,eínungir,einungis
að,cn,að,að
gilda,sng,gilda,gilda
um,ao,um,um
þá,fakfo,hann,þá
verkamannabústaði,nkeþ,verkamannabústaður,verkamannabústaði
",",",",",",","
sem,ct,sem,sem
byggðir,sþgkfn,byggja,byggðir
verða,sng,verða,verða
eftir,aþ,eftir,eftir
hinu,gheþ,hinn,hinu
nýja,lheþvf,nýr,nýja
kerfi,nheþ,kerfi,kerfi
",",",",",",","
heldur,c,heldur,heldur
gildir,sfg3en,gilda,gildir
hún,fpven,hún,hún
einnig,aa,einnig,einnig
um,ao,um,um
eldri,lkeovm,gamall,eldri
verkamannabústaði,nkeþ,verkamannabústaður,verkamannabústaði
",",",",",",","
og,c,og,og
þar,aa,þar,þar
var,sfg3eþ,vera,var
verið,sþghen,vera,verið
að,cn,að,að
samræma,sng,samræma,samræma
þessi,fahfo,þessi,þessi
sjónarmið,nhfo,sjónarmið,sjónarmið
með,aþ,með,með
orðalagsbreytingum,nvfþ,orðalagsbreyting,orðalagsbreytingum
.,.,.,.
,,,
Þegar,c,þegar,Þegar
þetta,fahen,þessi,þetta
frv.,aa,frv.,frv.
er,sfg3en,vera,er
orðið,sþghen,verða,orðið
að,aþ,að,að
lögum,nhfþ,lag,lögum
og,c,og,og
byggingarfélög,nhfn,byggingarfélag,byggingarfélög
verkamanna,nkfe,verkamaður,verkamanna
búin,lhfnsf,búinn,búin
að,c,að,að
Ijúka,nken-s,Ijúka,ljúka
byggingu,nveþ,bygging,byggingu
þeirra,favfe,hún,þeirra
íbúða,nvfe,íbúð,íbúða
",",",",",",","
sem,ct,sem,sem
þau,fphfn,það,þau
hafa,sfg3fn,hafa,hafa
nú,aa,nú,nú
í,aþ,í,í
smíðum,nvfþ,smíð,smíðum
",",",",",",","
þá,aa,þá,þá
verður,sfg3en,verða,verður
hlutverk,nhen,hlutverk,hlutverk
þeirra,fpvfe,hún,þeirra
orðið,sþghen,verða,orðið
mjög,aa,mjög,mjög
veigalítið,lhensf,veigalítill,veigalítið
og,c,og,og
eðlilegt,lhensf,eðlilegur,eðlilegt
",",",",",",","
ef,c,ef,ef
þau,fphfn,það,þau
vilja,sfg3fn,vilja,vilja
alveg,aa,alveg,alveg
losna,sng,losna,losna
við,ao,við,við
það,fpheo,það,það
",",",",",",","
að,c,að,að
þau,fphfn,það,þau
geti,svg3fn,geta,geti
falið,ssg,fela,falið
það,fpheo,það,það
í,ao,í,í
hendur,nvfo,hönd,hendur
viðkomandi,lvfþof,viðkomandi,viðkomandi
sveitarstjórnum,nvfþ,sveitarstjórn,sveitarstjórnum
.,.,.,.
,,,
Þessu,faheþ,þessi,Þessu
frv.,aa,frv.,frv.
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
var,sfg3eþ,vera,var
í,aþ,í,í
öndverðu,lheþsf,öndverður,öndverðu
mjög,aa,mjög,mjög
illa,aa,illa,illa
tekið,sþghen,taka,tekið
af,aþ,af,af
öllum,fokeþ,allur,öllum
þorra,nkeþ,þorri,þorra
manna,nkfe,maður,manna
",",",",",",","
og,c,og,og
í,aþ,í,í
flestum,lhfþse,margur,flestum
blöðum,nhfþ,blað,blöðum
eða,c,eða,eða
málgögnum,nhfþ,málgagn,málgögnum
flokka,nkfe,flokkur,flokka
í,aþ,í,í
þessu,faheþ,þessi,þessu
landi,nheþ,land,landi
var,sfg3eþ,vera,var
talið,sþghen,telja,talið
",",",",",",","
að,c,að,að
slíkt,fbhen,slíkur,slíkt
ákvæði,nhen,ákvæði,ákvæði
væri,svg3eþ,vera,væri
síst,aae,síst,síst
til,ae,til,til
fyrirmyndar,nvee,fyrirmynd,fyrirmyndar
og,c,og,og
ætti,svg3eþ,eiga,ætti
að,cn,að,að
fella,sng,fella,fella
það,fpheo,það,það
úr,aþ,úr,úr
Iöggjöfinni,nheþ-s,Iöggjöfinni,löggjöfinni
.,.,.,.
,,,
Í,aþ,í,Í
núgildandi,lhfþof,núgildandi,núgildandi
lögum,nhfþ,lag,lögum
er,sfg3en,vera,er
framIagið,nheng,framiag,framlagið
ákveðið,sþghen,ákveða,ákveðið
40,ta,40,40
millj.,tfvfe,millj.,millj.
kr.,nvfe,kr.,kr.
",",",",",",","
og,c,og,og
hefur,sfg3en,hafa,hefur
það,fpheo,það,það
staðið,ssg,standa,staðið
óbreytt,lhensf,óbreyttur,óbreytt
s.l.,as,s.l.,s.l.
ár,nhfo,ár,ár
og,c,og,og
fram,aa,fram,fram
að,c,að,að
þessu,faheþ,þessi,þessu
.,.,.,.
,,,
Iögum,nhfþ,iag,lögum
fylgja,sng,fylgja,fylgja
því,fpheþ,það,því
.,.,.,.
,,,
Þar,aa,þar,Þar
af,aa,af,af
hafa,sfg3fn,hafa,hafa
íbúðalánin,nhfng,íbúðalán,íbúðalánin
á,aþ,á,á
tímabilinu,nheþg,tímabil,tímabilinu
1965-1969,ta,1965-1969,1965--1969
",",",",",",","
að,c,að,að
báðum,fovfþ,báðir,báðum
árunum,nhfþg,ár,árunum
meðtöldum,lhfþsf,meðtalinn,meðtöldum
",",",",",",","
numið,ssg,nema,numið
1961,ta,1961,1961
millj.,tfvfe,millj.,millj.
199,ta,199,199
þús.,tfhfn,þús.,þús.
kr.,nvfe,kr.,kr.
",",",",",",","
eða,c,eða,eða
u.þ.b.,as,u.þ.b.,u.þ.b.
4/5,ta,4/5,4/5
alls,fohee,allur,alls
þess,fahee,það,þess
fjármagns,nhee,fjármagn,fjármagns
",",",",",",","
sem,ct,sem,sem
farið,ssg,fara,farið
hefur,sfg3en,hafa,hefur
um,ao,um,um
hið,gheo,hinn,hið
almenna,lheovf,almennur,almenna
veðlánakerfi,nheo,veðlánakerfi,veðlánakerfi
þau,fphfn,það,þau
14,ta,14,14
ár,nhfo,ár,ár
",",",",",",","
er,sfg3en,vera,er
það,fphen,það,það
hefur,sfg3en,hafa,hefur
starfað,ssg,starfa,starfað
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
hefur,sfg3en,hafa,hefur
þó,aa,þó,þó
farið,ssg,fara,farið
á,ao,á,á
annan,fokeo,annar,annan
veg,nkeo,vegur,veg
",",",",",",","
því,fpheþ,það,því
að,c,að,að
Byggingarsjóður,nken-s,Byggingarsjóður,Byggingarsjóður
ríkisins,nheeg,ríki,ríkisins
hefur,sfg3en,hafa,hefur
á,aþ,á,á
þessum,fahfþ,þessi,þessum
árum,nhfþ,ár,árum
eftir,aa,eftir,eftir
sem,c,sem,sem
áður,aa,áður,áður
í,aþ,í,í
rauninni,nveþg,raun,rauninni
veitt,ssg,veita,veitt
íbúðalán,nheo,íbúðalán,íbúðalán
til,ae,til,til
nánast,aae,náið,nánast
allra,fovfe,allur,allra
þeirra,favfe,hún,þeirra
íbúða,nvfe,íbúð,íbúða
",",",",",",","
sem,ct,sem,sem
byggðar,sþgvfn,byggja,byggðar
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
í,aþ,í,í
landinu,nheþg,land,landinu
",",",",",",","
annars,fokee,annar,annars
staðar,nkee,staður,staðar
en,c,en,en
í,aþ,í,í
sveitum,nvfþ,sveit,sveitum
",",",",",",","
og,c,og,og
því,aa,því,því
hefur,sfg3en,hafa,hefur
hann,fpken,hann,hann
venjulega,aa,venjulega,venjulega
veitt,ssg,veita,veitt
lán,nheo,lán,lán
til,ae,til,til
1000-1.200,ta,1000-1.200,1000--1200
íbúða,nvfe,íbúð,íbúða
á,aþ,á,á
ári,nheþ,ár,ári
.,.,.,.
,,,
Það,fahen,það,Það
fjármagn,nhen,fjármagn,fjármagn
hefur,sfg3en,hafa,hefur
þó,aa,þó,þó
áreiðanlega,aa,áreiðanlega,áreiðanlega
verið,ssg,vera,verið
miklum,lkeþsf,mikill,miklum
mun,nkeþ,munur,mun
minna,aam,lítið,minna
á,aþ,á,á
ári,nheþ,ár,ári
hverju,foheþ,hver,hverju
en,c,en,en
það,fahen,það,það
fjámnagn,nhen,fjámnagn,fjármagn
",",",",",",","
er,ct,er,er
Byggingarsjóður,nken-s,Byggingarsjóður,Byggingarsjóður
ríkisins,nheeg,ríki,ríkisins
hefur,sfg3en,hafa,hefur
veitt,ssg,veita,veitt
til,ae,til,til
nýrra,lvfesf,nýr,nýrra
íbúða,nvfe,íbúð,íbúða
.,.,.,.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
auðvitað,aa,auðvitað,auðvitað
margt,lhensf,margur,margt
",",",",",",","
sem,ct,sem,sem
þarna,aa,þarna,þarna
kemur,sfg3en,koma,kemur
fleira,lhenvm,margur,fleira
til,aa,til,til
greina,sng,greina,greina
",",",",",",","
t.d.,as,t.d.,t.d.
það,fahen,það,það
",",",",",",","
sem,ct,sem,sem
snýr,sfg3en,snúa,snýr
að,c,að,að
okkur,fp1fo,ég,okkur
landsbyggðarmönnum,nkfþ,landsbyggðarmaður,landsbyggðarmönnum
á,aþ,á,á
þeím,nhfþ,þeím,þeim
stöðum,nkfþ,staður,stöðum
í,aþ,í,í
landinu,nheþg,land,landinu
",",",",",",","
þar,aa,þar,þar
sem,c,sem,sem
ekki,aa,ekki,ekki
er,sfg3en,vera,er
þörf,nven,þörf,þörf
bygginga,nvfe,bygging,bygginga
",",",",",",","
þar,aa,þar,þar
sem,c,sem,sem
fólki,nheþ,fólk,fólki
fjölgar,sfg3en,fjölga,fjölgar
ekki,aa,ekki,ekki
",",",",",",","
en,c,en,en
þarfirnar,nvfng,þörf,þarfirnar
eru,sfg3fn,vera,eru
aftur,aa,aftur,aftur
á,aþ,á,á
öðrum,fohfþ,annar,öðrum
sviðum,nhfþ,svið,sviðum
gifurlega,aa,gifurlega,gífurlega
miklar,lvfnsf,mikill,miklar
",",",",",",","
og,c,og,og
mér,fp1eþ,ég,mér
finnst,sfm3en,finna,finnst
ákaflega,aa,ákaflega,ákaflega
eðlilegt,lhensf,eðlilegur,eðlilegt
",",",",",",","
að,c,að,að
fé,nheo,fé,fé
lífeyrissjóðanna,nkfeg,lífeyrissjóður,lífeyrissjóðanna
",",",",",",","
sem,ct,sem,sem
þar,aa,þar,þar
til,aa,til,til
fellur,sfg3en,falla,fellur
",",",",",",","
verði,svg3fn,verða,verði
fyrst,aae,snemma,fyrst
og,c,og,og
fremst,aae,fremst,fremst
notað,sþghen,nota,notað
til,ae,til,til
þess,fphee,það,þess
",",",",",",","
en,c,en,en
ekki,aa,ekki,ekki
til,ae,til,til
byggingarmála,nhfe,byggingarmál,byggingarmála
hér,aa,hér,hér
á,aþ,á,á
höfuðborgarsvæðinu,nheþg,höfuðborgarsvæði,höfuðborgarsvæðinu
.,.,.,.
,,,
Sannleikurinn,nkeng,sannleikur,Sannleikurinn
mun,sfg3en,munu,mun
vera,sng,vera,vera
sá,faken,sá,sá
",",",",",",","
að,c,að,að
húsnæðismálastjórn,nven,húsnæðismálastjórn,húsnæðismálastjórn
hafi,svg3en,hafa,hafi
unnið,ssg,vinna,unnið
alllengi,aa,alllengi,alllengi
að,aþ,að,að
endurskoðun,nveþ,endurskoðun,endurskoðun
laganna,nhfeg,lag,laganna
",",",",",",","
en,c,en,en
málið,nheng,mál,málið
síðan,aa,síðan,síðan
verið,ssg,vera,verið
tekið,sþghen,taka,tekið
úr,aþ,úr,úr
höndum,nvfþ,hönd,höndum
hennar,fpvee,hún,hennar
og,c,og,og
aðrir,fokfn,annar,aðrir
-,-,-,---
ég,fp1en,ég,ég
er,sfg1en,vera,er
ekki,aa,ekki,ekki
að,cn,að,að
segja,sng,segja,segja
óhæfir,lkfnsf,óhæfur,óhæfir
menn,nkfn,maður,menn
",",",",",",","
---,ta,---,---
hafi,svg3en,hafa,hafi
tekið,ssg,taka,tekið
verkefnið,nheng,verkefni,verkefnið
að,aþ,að,að
sér,fpheþ,sig,sér
og,c,og,og
haft,ssg,hafa,haft
mjög,aa,mjög,mjög
skamman,lkeosf,skammur,skamman
tíma,nkeo,tími,tíma
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
ljúka,sng,ljúka,ljúka
því,fpheþ,það,því
",",",",",",","
enda,c,enda,enda
ber,sfg3en,bera,ber
meðferð,nven,meðferð,meðferð
þingsins,nheeg,þing,þingsins
á,aþ,á,á
frv.,aa,frv.,frv.
þess,fphee,það,þess
greinileg,lhfnsf,greinilegur,greinileg
merki,nhfn,merki,merki
",",",",",",","
að,c,að,að
það,fphen,það,það
hefur,sfg3en,hafa,hefur
ekki,aa,ekki,ekki
verið,ssg,vera,verið
um,ao,um,um
vandaða,lveosf,vandaður,vandaða
vinnu,nveo,vinna,vinnu
að,cn,að,að
ræða,sng,ræða,ræða
.,.,.,.
,,,
Ég,fp1en,ég,Ég
tel,sfg1en,telja,tel
þessa,fahee,þessi,þessa
till.,nhfo,till.,till.
á,aþ,á,á
misskilningi,nkeþ,misskilningur,misskilningi
byggða,nvfe,byggð,byggða
",",",",",",","
vegna,ae,vegna,vegna
þess,fphee,það,þess
að,c,að,að
lánin,nhfng,lán,lánin
út,aa,út,út
á,ao,á,á
Breiðholtsíbúðirnar,nvfogs,Breiðholtsíbúð,Breiðholtsíbúðirnar
",",",",",",","
þessi,fahfn,þessi,þessi
80%,ta,80%,80%
",",",",",",","
sem,ct,sem,sem
þar,aa,þar,þar
eru,sfg3fn,vera,eru
veitt,sþghen,veita,veitt
að,aþ,að,að
forminu,nheþg,form,forminu
til,aa,til,til
úr,aþ,úr,úr
Byggingarsjóði,nveþ-s,Byggingarsjóði,Byggingarsjóði
ríkisins,nheeg,ríki,ríkisins
",",",",",",","
eru,sfg3fn,vera,eru
veitt,sþghen,veita,veitt
samkv.,lheþsf,samkv.,samkv.
skýrri,lveþsf,skýr,skýrri
og,c,og,og
ótvíræðri,lveþsf,ótvíræður,ótvíræðri
lagaheimild,nveþ,lagaheimild,lagaheimild
",",",",",",","
og,c,og,og
framkvæmdanefndin,nveng,framkvæmdanefnd,framkvæmdanefndin
hefur,sfg3en,hafa,hefur
því,aa,því,því
fengið,ssg,fá,fengið
það,faheo,það,það
fé,nheo,fé,fé
úr,aþ,úr,úr
byggingarsjóði,nkeþ,byggingarsjóður,byggingarsjóði
lögum,nhfþ,lag,lögum
samkv.,sþgven,samkv.,samkv.
eins,aa,eins,eins
og,c,og,og
aðrir,fokfn,annar,aðrir
",",",",",",","
sem,ct,sem,sem
fengið,sþghen,fá,fengið
hafa,sfg3fn,hafa,hafa
þar,aa,þar,þar
Iánað,nheo-s,Iánað,lánað
fé,nheo,fé,fé
.,.,.,.
,,,
Þess,fphee,það,Þess
vegna,ae,vegna,vegna
tel,sfg1en,telja,tel
ég,fp1en,ég,ég
",",",",",",","
-,-,-,---
hvað,fshen,hver,hvað
sem,ct,sem,sem
menn,nkfn,maður,menn
segja,sfg3fn,segja,segja
um,ao,um,um
það,fpheo,það,það
almennt,aa,almennt,almennt
að,cn,að,að
hafa,sng,hafa,hafa
vísitöluákvæði,nheo,vísitöluákvæði,vísitöluákvæði
á,aþ,á,á
þessum,fahfþ,þessi,þessum
lánum,nhfþ,lán,lánum
",",",",",",","
um,ao,um,um
það,fpheo,það,það
má,sfg3en,mega,má
segja,sng,segja,segja
ærið,aa,ærið,ærið
margt,lheosf,margur,margt
",",",",",",","
bæði,c,bæði,bæði
með,aa,með,með
og,c,og,og
móti,aa,móti,móti
",",",",",",","
-,-,-,---
að,c,að,að
til,ae,til,til
þess,fphee,það,þess
að,c,að,að
svo,aa,svo,svo
yrði,svg3eþ,verða,yrði
gert,sþghen,gera,gert
á,aþ,á,á
húsnæðismálalánum,nhfþ,húsnæðismálalán,húsnæðismálalánum
",",",",",",","
yrði,svg3eþ,verða,yrði
að,cn,að,að
auka,sng,auka,auka
mjög,aa,mjög,mjög
verulega,aa,verulega,verulega
tekjur,nvfo,tekja,tekjur
byggingarsjóðs,nkee,byggingarsjóður,byggingarsjóðs
með,aþ,með,með
hækkun,nveþ,hækkun,hækkun
launaskattsins,nkeeg,launaskattur,launaskattsins
eða,c,eða,eða
einhverjum,fokeþ,einhver,einhverjum
sambærilegum,lkeþsf,sambærilegur,sambærilegum
hætti,nkeþ,háttur,hætti
.,.,.,.
,,,
Fjöldinn,nkeng,fjöldi,Fjöldinn
allur,foken,allur,allur
af,aþ,af,af
þeim,fakfþ,hann,þeim
bændum,nkfþ,bóndi,bændum
",",",",",",","
sem,ct,sem,sem
eiga,sfg3fn,eiga,eiga
eftir,aa,eftir,eftir
að,cn,að,að
byggja,sng,byggja,byggja
yfir,ao,yfir,yfir
sig,fpkeo,sig,sig
",",",",",",","
eru,sfg3fn,vera,eru
illa,aa,illa,illa
stæðir,svg2eþ,standa,stæðir
og,c,og,og
veitir,sfg3en,veita,veitir
því,fpheþ,það,því
ekki,aa,ekki,ekki
af,aþ,af,af
að,cn,að,að
fá,sng,fá,fá
það,faheo,það,það
fjármagn,nheo,fjármagn,fjármagn
",",",",",",","
sem,ct,sem,sem
Iög,nhfo-s,Iög,lög
heimila,sfg3fn,heimila,heimila
þeim,fpkfþ,hann,þeim
.,.,.,.
,,,
En,c,en,En
minna,aam,lítið,minna
vil,sfg1en,vilja,vil
ég,fp1en,ég,ég
hv.,lkensf,hv.,hv.
þingheim,nkeo,þingheimur,þingheim
á,ao,á,á
það,fpheo,það,það
",",",",",",","
að,c,að,að
í,ao,í,í
fjárl.,nkeo,fjárl.,fjárl.
stendur,sfg3en,standa,stendur
",",",",",",","
að,cn,að,að
breyta,sng,breyta,breyta
megi,svg1en,mega,megi
fjárhæðum,nvfþ,fjárhæð,fjárhæðum
tekju-,nvee,tekju-,tekju-
og,c,og,og
gjaldamegin,lveeof,gjaldameginn,gjaldamegin
",",",",",",","
ef,c,ef,ef
Iög,nhfo-s,Iög,lög
verða,sfg3fn,verða,verða
staðfest,sþghen,staðfesta,staðfest
eða,c,eða,eða
afgr.,nven,afgr.,afgr.
frá,aþ,frá,frá
Alþ.,nhfþ-s,Alþ.,Alþ.
",",",",",",","
sem,ct,sem,sem
hafa,sfg3fn,hafa,hafa
í,aþ,í,í
för,nveþ,för,för
með,aþ,með,með
sér,fpveþ,sig,sér
tekjur,nvfo,tekja,tekjur
