Word,Tag,Lemma,CorrectWord
úrræða,nhfe,úrræði,úrræða
",",",",",",","
þó,aa,þó,þó
að,c,að,að
árangur,nken,árangur,árangur
hafi,svg3en,hafa,hafi
ekki,aa,ekki,ekki
orðið,ssg,verða,orðið
eftir,aþ,eftir,eftir
erfiði,nheþ,erfiði,erfiði
",",",",",",","
m.a.,as,m.a.,m.a.
vegna,ae,vegna,vegna
þess,fphee,það,þess
",",",",",",","
hvernig,aa,hvernig,hvernig
línur,nvfn,lína,línur
hafa,sfg3fn,hafa,hafa
legið,ssg,liggja,legið
í,aþ,í,í
stjórnmálunum,nhfþg,stjórnmál,stjórnmálunum
og,c,og,og
hversu,aa,hversu,hversu
sundrung,nveþ,sundrung,sundrung
hefur,sfg3en,hafa,hefur
verið,ssg,vera,verið
mikil,lvensf,mikill,mikil
með,aþ,með,með
þjóðinni,nveþg,þjóð,þjóðinni
á,aþ,á,á
því,faheþ,það,því
sviði,nheþ,svið,sviði
.,.,.,.
,,,
En,c,en,En
sem,c,sem,sem
sagt,ssg,segja,sagt
",",",",",",","
endurskoðun,nven,endurskoðun,endurskoðun
stjórnarskrárinnar,nveeg,stjórnarskrá,stjórnarskrárinnar
hefur,sfg3en,hafa,hefur
á,aþ,á,á
þessu,faheþ,þessi,þessu
timabili,nheþ,timabil,tímabili
algerlega,aa,algerlega,algerlega
setið,ssg,sitja,setið
á,aþ,á,á
hakanum,nkeþg,haki,hakanum
",",",",",",","
þrátt,aa,þrátt,þrátt
fyrir,ao,fyrir,fyrir
það,fpheo,það,það
þótt,c,þótt,þótt
allir,fokfn,allur,allir
stjórnmálaflokkarnir,nkfng,stjórnmálaflokkur,stjórnmálaflokkarnir
hafi,svg3fn,hafa,hafi
oft,aa,oft,oft
og,c,og,og
iðulega,aa,iðulega,iðulega
látið,sfg2fn,láta,látið
í,ao,í,í
ljós,nheo,ljós,ljós
í,aþ,í,í
orði,nheþ,orð,orði
töluverðan,lkeosf,töluverður,töluverðan
áhuga,nkeo,áhugi,áhuga
fyrir,aþ,fyrir,fyrir
þessu,faheþ,þessi,þessu
máli,nheþ,mál,máli
.,.,.,.
,,,
Áhuginn,nkeng,áhugi,Áhuginn
hefur,sfg3en,hafa,hefur
orðið,ssg,verða,orðið
miklu,lveþvf,mikill,miklu
minni,feveþ,minn,minni
i,e,i,í
verki,nkfo,verkur,verki
",",",",",",","
---,ta,---,---
þangað,aa,þangað,þangað
til,aa,til,til
á,aþ,á,á
s.l.,as,s.l.,s.l.
vetri,nkeþ,vetur,vetri
.,.,.,.
,,,
Þá,aa,þá,Þá
gerðist,sfm3eþ,gera,gerðist
það,fphen,það,það
",",",",",",","
að,c,að,að
þrir,lkfnsf,þr,þrír
landsmálaflokkar,nkfn,landsmálaflokkur,landsmálaflokkar
fylltust,sfm3fþ,fylla,fylltust
eldmóði,nkeþ,eldmóður,eldmóði
í,aþ,í,í
stjórnarskrármálinu,nheþg,stjórnarskrármál,stjórnarskrármálinu
og,c,og,og
meðal,ae,meðal,meðal
þeirra,fpkfe,hann,þeirra
var,sfg3eþ,vera,var
Sjálfstfl.,nken-s,Sjálfstfl.,Sjálfstfl.
og,c,og,og
hafði,sfg3eþ,hafa,hafði
þar,aa,þar,þar
jafnan,aa,jafnan,jafnan
forustu,nveo,forusta,forustu
",",",",",",","
sá,faken,sá,sá
flokkur,nken,flokkur,flokkur
",",",",",",","
sem,ct,sem,sem
lengst,aae,lengi,lengst
af,aa,af,af
á,aþ,á,á
þessu,faheþ,þessi,þessu
árabili,nheþ,árabil,árabili
",",",",",",","
síðan,c,síðan,síðan
lýðveldið,nheng,lýðveldi,lýðveldið
var,sfg3eþ,vera,var
stofnað,sþghen,stofna,stofnað
",",",",",",","
hefur,sfg3en,hafa,hefur
haft,ssg,hafa,haft
forustuna,nveog,forusta,forustuna
í,aþ,í,í
stjórnarskrárnefndunum,nvfþg,stjórnarskrárnefnd,stjórnarskrárnefndunum
",",",",",",","
forustuna,nveog,forusta,forustuna
fyrir,aþ,fyrir,fyrir
því,faheþ,það,því
aðgerðarleysi,nheþ,aðgerðarleysi,aðgerðarleysi
",",",",",",","
sem,ct,sem,sem
þar,aa,þar,þar
hefur,sfg3en,hafa,hefur
ríkt,lheosf,ríkur,ríkt
.,.,.,.
,,,
En,c,en,En
hins,fakee,hinn,hins
er,sfg3en,vera,er
að,cn,að,að
gæta,sng,gæta,gæta
og,c,og,og
á,sfg1en,eiga,á
það,faheo,það,það
vert,lheosf,verður,vert
að,cn,að,að
minna,sng,minna,minna
",",",",",",","
að,c,að,að
allur,foken,allur,allur
áhuginn,nkeng,áhugi,áhuginn
beindist,sfm3eþ,beina,beindist
að,aþ,að,að
einum,tfkeþ,einn,einum
punkti,nkeþ,punktur,punkti
og,c,og,og
einum,tfkeþ,einn,einum
punkti,nkeþ,punktur,punkti
aðeins,aa,aðeins,aðeins
",",",",",",","
að,aþ,að,að
einni,foveþ,einn,einni
grein,nveþ,grein,grein
stjórnarskráinnar,nveeg,stjórnarskráinn,stjórnarskrárinnar
",",",",",",","
að,aþ,að,að
því,fpheþ,það,því
að,cn,að,að
gerbylta,sng,gerbylta,gerbylta
kjördæmaskipun,nveo,kjördæmaskipun,kjördæmaskipun
landsins,nheeg,land,landsins
.,.,.,.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
skylt,lhensf,skyldur,skylt
og,c,og,og
sjálfsagt,lhensf,sjálfsagður,sjálfsagt
",",",",",",","
eins,aa,eins,eins
og,c,og,og
margsinnis,aa,margsinnis,margsinnis
hefur,sfg3en,hafa,hefur
verið,ssg,vera,verið
bent,sþghen,benda,bent
á,ao,á,á
",",",",",",","
að,cn,að,að
leíta,sng,leíta,leita
vandlega,lkfosf,vandlegur,vandlega
sem,c,sem,sem
allra,fohfe,allur,allra
víðtækastra,lhfeve,víðtækur,víðtækastra
samtaka,nhfe,samtök,samtaka
og,c,og,og
samstöðu,nvee,samstaða,samstöðu
",",",",",",","
þegar,c,þegar,þegar
um,aa,um,um
er,sfg3en,vera,er
að,cn,að,að
ræða,sng,ræða,ræða
breytingar,nvfo,breyting,breytingar
á,aþ,á,á
stjórnarskránni,nveþg,stjórnarskrá,stjórnarskránni
.,.,.,.
,,,
Og,c,og,Og
þó,aa,þó,þó
var,sfg3eþ,vera,var
það,fphen,það,það
svo,aa,svo,svo
",",",",",",","
að,c,að,að
ekkert,fohen,enginn,ekkert
rak,sfg3eþ,reka,rak
i,e,i,í
sjálfu,fbheþ,sjálfur,sjálfu
sér,fpheþ,sig,sér
á,aa,á,á
eftir,aa,eftir,eftir
að,cn,að,að
ljúka,sng,ljúka,ljúka
þessum,fahfþ,þessi,þessum
málum,nhfþ,mál,málum
i,e,i,í
skyndi,nheþ,skyndi,skyndi
.,.,.,.
,,,
Það,fphen,það,Það
má,sfg3en,mega,má
t.d.,as,t.d.,t.d.
minna,sng,minna,minna
á,ao,á,á
það,fpheo,það,það
",",",",",",","
að,c,að,að
það,fphen,það,það
lágu,sfg3fþ,liggja,lágu
engar,fovfn,enginn,engar
kröfur,nvfn,krafa,kröfur
fyrir,aa,fyrir,fyrir
",",",",",",","
engar,fovfn,enginn,engar
almennar,lvfnsf,almennur,almennar
samþykktir,sþgkfn,samþykkja,samþykktir
úr,aþ,úr,úr
þeim,fakfþ,hann,þeim
landshlutum,nkfþ,landshluti,landshlutum
",",",",",",","
sem,ct,sem,sem
breytingin,nveng,breyting,breytingin
skyldi,svg3eþ,skulu,skyldi
verða,sng,verða,verða
i,e,i,í
",",",",",",","
engar,fovfn,enginn,engar
almennar,lvfnsf,almennur,almennar
óskir,nvfn,ósk,óskir
um,ao,um,um
að,cn,að,að
koma,sng,koma,koma
á,aþ,á,á
þeirri,faveþ,sá,þeirri
breytingu,nveþ,breyting,breytingu
",",",",",",","
sem,ct,sem,sem
nú,aa,nú,nú
er,sfg3en,vera,er
stefnt,sþghen,stefna,stefnt
að,c,að,að
og,c,og,og
nú,aa,nú,nú
er,sfg3en,vera,er
komin,sþgven,koma,komin
á,aþ,á,á
síðasta,lheþve,síðari,síðasta
stígið,sfg2fn,stíga,stigið
.,.,.,.
,,,
Ég,fp1en,ég,Ég
nefni,sfg1en,nefna,nefni
efnahagsmálin,nhfog,efnahagsmál,efnahagsmálin
i,e,i,í
þessu,faheþ,þessi,þessu
sambandi,nheþ,samband,sambandi
.,.,.,.
,,,
Það,fphen,það,Það
er,sfg3en,vera,er
vitanlega,aa,vitanlega,vitanlega
öllum,fokfþ,allur,öllum
landsmönnum,nkfþ,landsmaður,landsmönnum
ljóst,lhensf,ljós,ljóst
",",",",",",","
hver,foven,hver,hver
höfuðnauðsyn,nven,höfuðnauðsyn,höfuðnauðsyn
okkur,fp1fþ,ég,okkur
er,sfg3en,vera,er
á,aþ,á,á
samstilltum,lhfþsf,samstilltur,samstilltum
átökum,nhfþ,átök,átökum
",",",",",",","
sem,ct,sem,sem
leitt,sþghen,leiða,leitt
gætu,svg3fþ,geta,gætu
til,ae,til,til
aukins,lheesf,aukinn,aukins
jafnvægis,nhee,jafnvægi,jafnvægis
og,c,og,og
aukins,lheesf,aukinn,aukins
öryggis,nhee,öryggi,öryggis
i,e,i,í
fjármálalífi,nheþ,fjármálalíf,fjármálalífi
þjóðarinnar,nveeg,þjóð,þjóðarinnar
.,.,.,.
,,,
Vitanlega,aa,vitanlega,Vitanlega
hefði,svg3eþ,hafa,hefði
það,fphen,það,það
þýtt,ssg,þýða,þýtt
aukinn,lkeosf,aukinn,aukinn
styrk,nkeo,styrkur,styrk
í,aþ,í,í
þeim,fahfþ,það,þeim
átökum,nhfþ,átök,átökum
;,;,;,","
ef,c,ef,ef
hér,aa,hér,hér
hefði,svg3eþ,hafa,hefði
setið,ssg,sitja,setið
sterk,lvensf,sterkur,sterk
ríkisstjórn,nven,ríkisstjórn,ríkisstjórn
.,.,.,.
,,,
Vissulega,aa,vissulega,Vissulega
er,sfg3en,vera,er
þjóðin,nveng,þjóð,þjóðin
samstillt,lvensf,samstilltur,samstillt
i,e,i,í
þessu,faheþ,þessi,þessu
máli,nheþ,mál,máli
.,.,.,.
,,,
En,c,en,En
stjórnarhættir,nvfn,stjórnarhætt,stjórnarhættir
á,ao,á,á
borð,nheo,borð,borð
víð,nveo,víð,víð
þá,aa,þá,þá
",",",",",",","
sem,ct,sem,sem
við,fp1fn,ég,við
búum,sfg1fn,búa,búum
við,fp1fn,ég,við
nú,aa,nú,nú
",",",",",",","
samfara,aþ,samfara,samfara
þeim,fakeþ,sá,þeim
tvístringi,nkeþ,tvístringur,tvístringi
",",",",",",","
þeirri,faveþ,sá,þeirri
sundrun,nveþ,sundrun,sundrun
krafta,nkfe,kraftur,krafta
",",",",",",","
sem,ct,sem,sem
tvennar,lvfnsf,tvennur,tvennar
kosningar,nvfn,kosning,kosningar
með,aa,með,með
fárra,lkfesf,fár,fárra
mánaða,nkfe,mánuður,mánaða
millibili,nheþ,millibil,millibili
hljóta,sfg3fn,hljóta,hljóta
að,cn,að,að
hafa,sng,hafa,hafa
í,aþ,í,í
för,nveþ,för,för
með,aþ,með,með
sér,fpvfþ,sig,sér
",",",",",",","
ekki,aa,ekki,ekki
síst,aae,síst,síst
hjá,aþ,hjá,hjá
jafnlítilli,lveþsf,jafnlítill,jafnlítilli
þjóð,nveþ,þjóð,þjóð
og,c,og,og
okkar,fp1fe,ég,okkar
;,;,;,","
þetta,fahen,þessi,þetta
hlýtur,sfg3en,hljóta,hlýtur
að,cn,að,að
veikja,sng,veikja,veikja
aðstöðuna,nveog,aðstaða,aðstöðuna
út,aa,út,út
á,aa,á,á
við,aa,við,við
alveg,aa,alveg,alveg
óhjákvæmilega,aa,óhjákvæmilega,óhjákvæmilega
.,.,.,.
,,,
Eins,aa,eins,Eins
og,c,og,og
ég,fp1en,ég,ég
sagði,sfg1eþ,segja,sagði
áðan,aa,áðan,áðan
",",",",",",","
eiga,sfg3fn,eiga,eiga
veigamiklar,lvfnsf,veigamikill,veigamiklar
breytingar,nvfn,breyting,breytingar
á,aþ,á,á
grundvallarlögum,nhfþ,grundvallarlag,grundvallarlögum
einnar,lveesf,einn,einnar
þjóðar,nvee,þjóð,þjóðar
að,cn,að,að
liggja,sng,liggja,liggja
fyrir,aa,fyrir,fyrir
þjóðinni,nveþg,þjóð,þjóðinni
til,ae,til,til
vandlegrar,lveesf,vandlegur,vandlegrar
íhugunar,nvee,íhugun,íhugunar
og,c,og,og
athugunar,nvee,athugun,athugunar
í,ao,í,í
langan,lkeosf,langur,langan
tima,nkfo,timur,tíma
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
hverjum,fokfþ,hver,hverjum
einstökum,lkfþsf,einstakur,einstökum
gefist,svm3en,gefa,gefist
kostur,nken,kostur,kostur
á,aþ,á,á
því,fpheþ,það,því
í,aþ,í,í
raun,nveþ,raun,raun
og,c,og,og
veru,nveþ,vera,veru
að,cn,að,að
vega,sng,vega,vega
og,c,og,og
meta,sng,meta,meta
í,aþ,í,í
næði,nheþ,næði,næði
það,faheo,það,það
",",",",",",","
sem,ct,sem,sem
er,sfg3en,vera,er
að,cn,að,að
gerast,snm,gera,gerast
.,.,.,.
,,,
Grundvallarlögum,nhfþ,grundvallarlag,Grundvallarlögum
á,sfg1en,eiga,á
ekki,aa,ekki,ekki
að,cn,að,að
breyta,sng,breyta,breyta
i,e,i,í
flaustri,nheþ,flaustur,flaustri
",",",",",",","
og,c,og,og
tíðar,lvfnsf,tíður,tíðar
breytingar,nvfn,breyting,breytingar
á,aþ,á,á
þeim,fpvfþ,hún,þeim
eru,sfg3fn,vera,eru
vissulega,aa,vissulega,vissulega
mjög,aa,mjög,mjög
óheppilegar,lvfnsf,óheppilegur,óheppilegar
.,.,.,.
,,,
Þau,fphfn,það,Þau
eiga,sfg3fn,eiga,eiga
að,cn,að,að
vera,sng,vera,vera
eins,aa,eins,eins
konar,nkee,konar,konar
kjölfesta,nven,kjölfesta,kjölfesta
þjóðarskútunnar,nveeg,þjóðarskúta,þjóðarskútunnar
og,c,og,og
sannarlega,aa,sannarlega,sannarlega
er,sfg3en,vera,er
okkur,fp1fþ,ég,okkur
Íslendíngum,nkfþ-s,Íslendíngur,Íslendingum
full,lvensf,fullur,full
þörf,nven,þörf,þörf
á,aþ,á,á
slíkri,fbveþ,slíkur,slíkri
kjölfestu,nveþ,kjölfesta,kjölfestu
á,ao,á,á
okkar,fp1fe,ég,okkar
djörfu,nveo,djarfa,djörfu
siglingu,nveþ,sigling,siglingu
.,.,.,.
,,,
Og,c,og,Og
ég,fp1en,ég,ég
vil,sfg1en,vilja,vil
segja,sng,segja,segja
það,fpheo,það,það
hreint,aa,hreint,hreint
út,aa,út,út
",",",",",",","
að,c,að,að
þessi,fahfn,þessi,þessi
vinnubrögð,nhfn,vinnubrögð,vinnubrögð
sæma,sfg3fn,sæma,sæma
ekki,aa,ekki,ekki
islenskum,nhfþ,islensk,íslenskum
stjórnmálaflokkum,nkfþ,stjórnmálaflokkur,stjórnmálaflokkum
og,c,og,og
þau,fphfn,það,þau
eru,sfg3fn,vera,eru
í,aþ,í,í
hæsta,lkeþve,hár,hæsta
máta,nkeþ,máti,máta
ósamboðin,lhfnsf,ósamboðinn,ósamboðin
hverjum,fokeþ,hver,hverjum
ábyrgum,lkeþsf,ábyrgur,ábyrgum
stjórnmálaflokki,nkeþ,stjórnmálaflokkur,stjórnmálaflokki
i,e,i,í
lýðfrjálsu,lheþsf,lýðfrjáls,lýðfrjálsu
landi,nheþ,land,landi
",",",",",",","
hvar,aa,hvar,hvar
sem,c,sem,sem
er,sfg3en,vera,er
.,.,.,.
,,,
Hér,aa,hér,Hér
reyndist,sfm3eþ,reyna,reyndist
þó,aa,þó,þó
",",",",",",","
þegar,c,þegar,þegar
fram,aa,fram,fram
i,e,i,í
sótti,sfg3eþ,sækja,sótti
",",",",",",","
aðeins,aa,aðeins,aðeins
um,ao,um,um
að,cn,að,að
ræða,sng,ræða,ræða
forspil,nhfo,forspil,forspil
þess,fahee,það,þess
",",",",",",","
er,ct,er,er
síðar,aam,síðar,síðar
kom,sfg3eþ,koma,kom
fram,aa,fram,fram
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
",",",",",",","
sem,ct,sem,sem
ég,fp1en,ég,ég
nú,aa,nú,nú
hef,sfg1en,hafa,hef
rakið,ssg,rekja,rakið
i,e,i,í
fáum,lhfþsf,fár,fáum
orðum,nhfþ,orð,orðum
",",",",",",","
var,sfg1eþ,vera,var
i,e,i,í
raunínni,lkenvf,raunínnur,rauninni
saklausasti,lkenvf,saklausastur,saklausasti
þátturinn,nkeng,þáttur,þátturinn
i,e,i,í
þeim,fakeþ,sá,þeim
fáránlega,lkeþvf,fáránlegur,fáránlega
loddaraleik,nkeþ,loddaraleikur,loddaraleik
",",",",",",","
sem,ct,sem,sem
flokkarnir,nkfng,flokkur,flokkarnir
þrir,nken,þrir,þrír
hafa,sfg3fn,hafa,hafa
sett,ssg,setja,sett
á,ao,á,á
svið,nheo,svið,svið
i,e,i,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
kjördæmabyltinguna,nveog,kjördæmabylting,kjördæmabyltinguna
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
hefur,sfg3en,hafa,hefur
mörgum,lkfþsf,margur,mörgum
Íslendingum,nkfþ-s,Íslendingur,Íslendingum
verið,ssg,vera,verið
Ijóst,nken-s,Ijóst,ljóst
lengi,aa,lengi,lengi
.,.,.,.
,,,
Það,fphen,það,Það
sést,sfm3en,sjá,sést
m.a.,as,m.a.,m.a.
á,aþ,á,á
þvi,nheþ,þvi,því
",",",",",",","
að,c,að,að
úr,aþ,úr,úr
ýmsum,fovfþ,ýmis,ýmsum
áttum,sfg1fþ,eiga,áttum
hafa,sfg3fn,hafa,hafa
komið,ssg,koma,komið
fram,aa,fram,fram
till.,nhfþ,till.,till.
um,ao,um,um
að,c,að,að
efna,nhfe,efni,efna
til,ae,til,til
sérstaks,lheesf,sérstakur,sérstaks
stjórnlagaþings,nhee,stjórnlagaþing,stjórnlagaþings
i,e,i,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
þá,aa,þá,þá
breytingu,nveo,breyting,breytingu
",",",",",",","
sem,ct,sem,sem
allir,fokfn,allur,allir
vita,sfg3fn,vita,vita
að,cn,að,að
þarf,sfg3en,þurfa,þarf
að,cn,að,að
gera,sng,gera,gera
á,aþ,á,á
stjórnarskrá,nveþ,stjórnarskrá,stjórnarskrá
lýðveldisins,nheeg,lýðveldi,lýðveldisins
og,c,og,og
þá,aa,þá,þá
jafnframt,aa,jafnframt,jafnframt
að,cn,að,að
setja,sng,setja,setja
inn,aa,inn,inn
í,aþ,í,í
stjórnarskrána,nhfe,stjórnarskrán,stjórnarskrána
ákvæði,nhfn,ákvæði,ákvæði
um,ao,um,um
það,fpheo,það,það
",",",",",",","
að,c,að,að
henni,fpveþ,hún,henni
skuli,svg3fn,skulu,skuli
jafnan,aa,jafnan,jafnan
breytt,ssg,breyta,breytt
á,ao,á,á
þann,fakeo,sá,þann
hátt,nkeo,háttur,hátt
.,.,.,.
,,,
Nú,aa,nú,Nú
verðum,sfg1fn,verða,verðum
við,fp1fn,ég,við
að,cn,að,að
viðurkenna,sng,viðurkenna,viðurkenna
það,fpheo,það,það
",",",",",",","
að,c,að,að
slík,fbven,slíkur,slík
tílhögun,nven,tílhögun,tilhögun
",",",",",",","
sérstakt,lhensf,sérstakur,sérstakt
stjórnlagaþing,nhen,stjórnlagaþing,stjórnlagaþing
",",",",",",","
tryggir,lkfnsf,tryggur,tryggir
ekki,aa,ekki,ekki
að,aþ,að,að
fullu,lheþsf,fullur,fullu
",",",",",",","
að,c,að,að
hlutlaus,lvensf,hlutlaus,hlutlaus
athugun,nven,athugun,athugun
fari,svg3en,fara,fari
fram,aa,fram,fram
á,aþ,á,á
þessum,fahfþ,þessi,þessum
málum,nhfþ,mál,málum
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
flokkasjónarmiða,sng,flokkasjónarmiða,flokkasjónarmiða
gæti,svg3eþ,geta,gæti
ekki,aa,ekki,ekki
.,.,.,.
,,,
En,c,en,En
vitanlega,aa,vitanlega,vitanlega
er,sfg3en,vera,er
það,fphen,það,það
höfuðnauðsyn,nven,höfuðnauðsyn,höfuðnauðsyn
i,e,i,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
breytingar,nvfo,breyting,breytingar
á,aþ,á,á
grundvallarlögunum,nhfþg,grundvallarlag,grundvallarlögunum
að,cn,að,að
fá,sng,fá,fá
fram,ao,fram,fram
óháða,lveosf,óháður,óháða
skoðanamyndun,nveo,skoðanamyndun,skoðanamyndun
almennings,nkee,almenningur,almennings
i,e,i,í
landinu,nheþg,land,landinu
.,.,.,.
,,,
Núna,aa,núna,Núna
",",",",",",","
við,ao,við,við
þá,faveo,sá,þá
stjórnarskrárbreytingu,nveo,stjórnarskrárbreyting,stjórnarskrárbreytingu
",",",",",",","
sem,ct,sem,sem
hér,aa,hér,hér
er,sfg3en,vera,er
til,ae,til,til
meðferðar,nvee,meðferð,meðferðar
",",",",",",","
hefði,svg3eþ,hafa,hefði
þetta,fahen,þessi,þetta
þó,aa,þó,þó
í,ao,í,í
eðli,nheo,eðli,eðli
sinu,nvee,sina,sínu
átt,ssg,eiga,átt
að,cn,að,að
vera,sng,vera,vera
tiltölulega,aa,tiltölulega,tiltölulega
auðvelt,lhensf,auðveldur,auðvelt
",",",",",",","
vegna,ae,vegna,vegna
þess,fphee,það,þess
að,c,að,að
breytingin,nveng,breyting,breytingin
núna,aa,núna,núna
",",",",",",","
er,sfg3en,vera,er
eingöngu,aa,eingöngu,eingöngu
um,ao,um,um
breytingu,nveo,breyting,breytingu
á,aþ,á,á
kjördæmaskipun,nveþ,kjördæmaskipun,kjördæmaskipun
og,c,og,og
kosningatilhögun,nveþ,kosningatilhögun,kosningatilhögun
og,c,og,og
það,fphen,það,það
var,sfg3eþ,vera,var
alveg,aa,alveg,alveg
fyrirsjáanlegt,lhensf,fyrirsjáanlegur,fyrirsjáanlegt
",",",",",",","
að,c,að,að
nýjar,lvfnsf,nýr,nýjar
kosningar,nvfn,kosning,kosningar
færu,svg3fþ,fara,færu
fram,aa,fram,fram
strax,aa,strax,strax
með,aþ,með,með
haustinu,nheþg,haust,haustinu
.,.,.,.
,,,
Nú,aa,nú,Nú
kom,sfg3eþ,koma,kom
það,fphen,það,það
nokkuð,fohen,nokkur,nokkuð
fram,aa,fram,fram
i,e,i,í
áróðri,nkeþ,áróður,áróðri
við,ao,við,við
kosningarnar,nvfog,kosning,kosningarnar
og,c,og,og
m.a.,as,m.a.,m.a.
í,aþ,í,í
mínu,feheþ,minn,mínu
kjördæmi,nheþ,kjördæmi,kjördæmi
",",",",",",","
að,c,að,að
færi,svg3eþ,fara,færi
svo,aa,svo,svo
",",",",",",","
að,c,að,að
andstæðingar,nkfn,andstæðingur,andstæðingar
kjördæmabyltingarinnar,nveeg,kjördæmabylting,kjördæmabyltingarinnar
efldu,sfg3fþ,efla,efldu
Framsfl.,nkeþ-s,Framsfl.,Framsfl.
að,c,að,að
þvi,nken,þvi,því
marki,nheþ,mark,marki
",",",",",",","
að,c,að,að
hann,fpken,hann,hann
næði,nheþ,næði,næði
meiri,lkeevm,mikill,meiri
hluta,nkeo,hluti,hluta
",",",",",",","
þá,aa,þá,þá
mundi,svg3eþ,munu,mundi
hann,fpken,hann,hann
nota,sng,nota,nota
þá,aa,þá,þá
meirihlutaaðstöðu,nveo,meirihlutaaðstaða,meirihlutaaðstöðu
",",",",",",","
sem,ct,sem,sem
fengin,sþgven,fá,fengin
væri,svg3eþ,vera,væri
vegna,ae,vegna,vegna
kjördæmamálsins,nheeg,kjördæmamál,kjördæmamálsins
",",",",",",","
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
sitja,sng,sitja,sitja
í,aa,í,í
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
i,e,i,í
4,ta,4,4
ár,nhfo,ár,ár
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
var,sfg3eþ,vera,var
vitanlega,aa,vitanlega,vitanlega
fullkomin,lvensf,fullkominn,fullkomin
fjarstæða,nven,fjarstæða,fjarstæða
",",",",",",","
því,fpheþ,það,því
að,c,að,að
slíkur,fbken,slíkur,slíkur
meiri,lhfevm,mikill,meiri
hl.,nhfe,hl.,hl.
gat,sfg3eþ,geta,gat
ekki,aa,ekki,ekki
farið,ssg,fara,farið
með,ao,með,með
stjórn,nveo,stjórn,stjórn
landsins,nheeg,land,landsins
i,e,i,í
langan,lkeosf,langur,langan
tima,nkeþ,timi,tíma
af,aþ,af,af
þjóðfélagslegum,lvfþsf,þjóðfélagslegur,þjóðfélagslegum
ástæðum,nvfþ,ástæða,ástæðum
",",",",",",","
sem,ct,sem,sem
þarflaust,lhensf,þarflaus,þarflaust
er,sfg3en,vera,er
að,cn,að,að
skýra,sng,skýra,skýra
fyrir,aþ,fyrir,fyrir
hv.,lheþsf,hv.,hv.
dm.,lheþsf,dm.,dm.
,,,
En,c,en,En
sem,c,sem,sem
sagt,ssg,segja,sagt
",",",",",",","
það,fphen,það,það
átti,sfg3eþ,eiga,átti
að,cn,að,að
vera,sng,vera,vera
tiltölulega,aa,tiltölulega,tiltölulega
auðveit,nveþ,auðveit,auðvelt
núna,aa,núna,núna
að,cn,að,að
halda,sng,halda,halda
stjórnarskrármálinu,nheþg,stjórnarskrármál,stjórnarskrármálinu
einangruðu,sfg3fþ,einangra,einangruðu
og,c,og,og
láta,sng,láta,láta
kosningarnar,nvfog,kosning,kosningarnar
snúast,snm,snúa,snúast
um,ao,um,um
það,faheo,það,það
eitt,foheo,einn,eitt
.,.,.,.
,,,
Sjálfstfl.,nkeo,Sjálfstfl.,Sjálfstfl.
sagði,sfg3eþ,segja,sagði
",",",",",",","
að,c,að,að
kosið,ssg,kjósa,kosið
skyldi,svg3eþ,skulu,skyldi
um,ao,um,um
„,nkeo,„ur,„
aldrei,aa,aldrei,aldrei
aftur,aa,aftur,aftur
vinstri,lveovf,vinstri,vinstri
stjórn,nveo,stjórn,stjórn
“,nkeo,“ur,“
",",",",",",","
og,c,og,og
ég,fp1en,ég,ég
man,sfg1en,muna,man
",",",",",",","
að,c,að,að
frambjóðandi,nken,frambjóðandi,frambjóðandi
Sjálfstfl.,nhfþ-s,Sjálfstfl.,Sjálfstfl.
i,e,i,í
Suður-Múlasýslu,nvee-s,Suður-múlasýsla,Suður-Múlasýslu
talaði,sfg3eþ,tala,talaði
mikið,lhensf,mikill,mikið
um,ao,um,um
það,faheo,það,það
frelsi,nheo,frelsi,frelsi
",",",",",",","
sem,ct,sem,sem
ætti,svg3eþ,eiga,ætti
nú,aa,nú,nú
að,cn,að,að
kjósa,sng,kjósa,kjósa
yfir,ao,yfir,yfir
sig,fpkeo,sig,sig
með,aþ,með,með
þvi,nkeþ,þvir,því
að,cn,að,að
efla,sng,efla,efla
Sjálfstfl.,nkeo-s,Sjálfstfl.,Sjálfstfl.
",",",",",",","
og,c,og,og
eyddi,sfg3eþ,eyða,eyddi
í,ao,í,í
það,fpheo,það,það
löngum,lkeþsf,langur,löngum
kafla,nkeþ,kafli,kafla
úr,aþ,úr,úr
sinni,feveþ,sinn,sinni
ræðu,nveþ,ræða,ræðu
.,.,.,.
,,,
Alþb.,nhen,Alþb.,Alþb.
",",",",",",","
a.m.k.,as,a.m.k.,a.m.k.
austur,aa,austur,austur
frá,aa,frá,frá
hjá,aþ,hjá,hjá
okkur,fp1fþ,ég,okkur
",",",",",",","
talsmenn,nkfo,talsmaður,talsmenn
þess,fphee,það,þess
",",",",",",","
þeir,fpkfn,hann,þeir
héldu,sfg3fþ,halda,héldu
