Word,Tag,Lemma,CorrectWord
horfinu,nheþg,horf,horfinu
varðandi,slg,varða,varðandi
kaupmátt,nkeo,kaupmáttur,kaupmátt
almennra,lvfesf,almennur,almennra
launatekna,nvfe,launatekjur,launatekna
",",",",",",","
ef,c,ef,ef
frá,aa,frá,frá
eru,sfg3fn,vera,eru
talin,sþghfn,telja,talin
áhrif,nhfn,áhrif,áhrif
af,aþ,af,af
versnandi,lhfþof,versnandi,versnandi
viðskiptakjörum,nhfþ,viðskiptakjör,viðskiptakjörum
.,.,.,.
,,,
Þeir,fakfn,hann,Þeir
",",",",",",","
sem,ct,sem,sem
nú,aa,nú,nú
hafa,sfg3fn,hafa,hafa
hlaupið,ssg,hlaupa,hlaupið
fyrir,ao,fyrir,fyrir
borð,nheo,borð,borð
úr,aþ,úr,úr
stjórnarsamstarfi,nheþ,stjórnarsamstarf,stjórnarsamstarfi
og,c,og,og
ætla,sfg3fn,ætla,ætla
að,cn,að,að
knýja,sng,knýja,knýja
hér,aa,hér,hér
fram,ao,fram,fram
kosningar,nvfo,kosning,kosningar
um,ao,um,um
hávetur,nkeo,hávetur,hávetur
og,c,og,og
rökstyðja,sfg3fn,rökstyðja,rökstyðja
það,fpheo,það,það
með,aþ,með,með
því,fpheþ,það,því
einu,lheþsf,einn,einu
að,c,að,að
hér,aa,hér,hér
ríki,nheo,ríki,ríki
enn,aa,enn,enn
6ðaverðbólga,ta,6ðaverðbólga,óðaverðbólga
",",",",",",","
mættu,sfg3fþ,mæta,mættu
minnast,snm,minna,minnast
þess,fphee,það,þess
",",",",",",","
hvernig,aa,hvernig,hvernig
þróunin,nveng,þróun,þróunin
hefði,svg3eþ,hafa,hefði
orðið,ssg,verða,orðið
ef,c,ef,ef
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
,,,
Í,aþ,í,Í
þessu,faheþ,þessi,þessu
sambandi,nheþ,samband,sambandi
er,sfg3en,vera,er
okkur,fp1fþ,ég,okkur
hollt,lhensf,hollur,hollt
að,cn,að,að
líta,sng,líta,líta
til,ae,til,til
margra,lhfesf,margur,margra
nágrannalanda,nhfe,nágrannaland,nágrannalanda
þar,aa,þar,þar
sem,c,sem,sem
nú,aa,nú,nú
ríkir,sfg3en,ríkja,ríkir
geigvænlegt,lhensf,geigvænlegur,geigvænlegt
og,c,og,og
vaxandi,lhenof,vaxandi,vaxandi
atvinnuleysi,nhen,atvinnuleysi,atvinnuleysi
og,c,og,og
fylgt,sþghen,fylgja,fylgt
er,sfg3en,vera,er
þeim,favfþ,hún,þeim
hagstjórnarformúlum,nvfþ,hagstjórnarformúla,hagstjórnarformúlum
sem,ct,sem,sem
forustumenn,nkfn,forustumaður,forustumenn
Alþfl.,nkee-s,Alþfl.,Alþfl.
hafa,sfg3fn,hafa,hafa
bitið,ssg,bíta,bitið
sig,fpkfo,sig,sig
fastast,aae,fast,fastast
í,aa,í,í
og,c,og,og
birtast,sfm3fn,birta,birtast
i,e,i,í
prósentutölum,nvfþ,prósentutala,prósentutölum
varðandi,slg,varða,varðandi
fjárveitingar,nvfo,fjárveiting,fjárveitingar
til,ae,til,til
framkvæmda,nvfe,framkvæmd,framkvæmda
og,c,og,og
atvinnuuppbyggingar,nvee,atvinnuuppbygging,atvinnuuppbyggingar
í,aþ,í,í
landinu,nheþg,land,landinu
",",",",",",","
6háð,ta,6háð,óháð
því,fpheþ,það,því
hverjar,fsvfn,hver,hverjar
þær,fpvfn,hún,þær
eru,sfg3fn,vera,eru
.,.,.,.
,,,
Á,ao,á,Á
bak,nheo,bak,bak
víð,nveo,víð,við
hlakkar,sfg3en,hlakka,hlakkar
svo,aa,svo,svo
íhaldið,nheog,íhald,íhaldið
---,ta,---,---
sú,faven,sá,sú
stjórnarandstaða,nven,stjórnarandstaða,stjórnarandstaða
Sjálfstfl.,nvee-s,Sjálfstfl.,Sjálfstfl.
sem,ct,sem,sem
flestir,lkfnse,margur,flestir
höfðu,sfg3fþ,hafa,höfðu
gleymt,ssg,gleyma,gleymt
að,c,að,að
væri,svg3eþ,vera,væri
til,aa,til,til
uns,c,uns,uns
formaðurinn,nkeng,formaður,formaðurinn
birtist,sfm3en,birta,birtist
á,aþ,á,á
sjónvarpsskjánum,nkeþg,sjónvarpsskjár,sjónvarpsskjánum
um,ao,um,um
daginn,nkeog,dagur,daginn
og,c,og,og
boðaði,sfg3eþ,boða,boðaði
meiri,lhfovm,mikill,meiri
hl.,nhfo,hl.,hl.
,,,
Nú,aa,nú,Nú
er,sfg3en,vera,er
að,cn,að,að
skýrast,snm,skýra,skýrast
sú,faven,sá,sú
mynd,nven,mynd,mynd
sem,ct,sem,sem
margir,lkfnsf,margur,margir
töldu,sfg3fþ,telja,töldu
víð,nveo,víð,við
blasa,sfg3fn,blasa,blasa
er,sfg3en,vera,er
fyrir,aa,fyrir,fyrir
lágu,sfg3fþ,liggja,lágu
úrslit,nhfn,úrslit,úrslit
alþingiskosninganna,nvfeg,alþingiskosning,alþingiskosninganna
á,aþ,á,á
síðasta,lheþve,síðari,síðasta
ári,nheþ,ár,ári
",",",",",",","
en,c,en,en
ekki,aa,ekki,ekki
náði,sfg3eþ,ná,náði
að,cn,að,að
renna,sng,renna,renna
saman,aa,saman,saman
í,aþ,í,í
formi,nheþ,form,formi
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
,,,
Avinningar,nvfn,avinning,Ávinningar
þessa,fahee,þessi,þessa
stjórnarsamstarfs,nhee,stjórnarsamstarf,stjórnarsamstarfs
eru,sfg3fn,vera,eru
m.a.,as,m.a.,m.a.
þeir,fpkfn,hann,þeir
",",",",",",","
að,c,að,að
tekist,sþmhen,tekja,tekist
hefur,sfg3en,hafa,hefur
að,cn,að,að
lögfesta,sng,lögfesta,lögfesta
ýmis,fohfo,ýmis,ýmis
mikilvæg,lhfosf,mikilvægur,mikilvæg
réttindamál,nhfo,réttindamál,réttindamál
alþýðu,nvee,alþýða,alþýðu
",",",",",",","
---,ta,---,---
réttindamál,nhen,réttindamál,réttindamál
sem,ct,sem,sem
ella,aa,ella,ella
hefði,svg3eþ,hafa,hefði
þurft,ssg,þurfa,þurft
harða,lveosf,harður,harða
kjarabaráttu,nveo,kjarabarátta,kjarabaráttu
og,c,og,og
að,c,að,að
líkindum,nhfþ,líkindi,líkindum
mörg,lhfosf,margur,mörg
ár,nhfo,ár,ár
til,ae,til,til
að,cn,að,að
knýja,sng,knýja,knýja
fram,aa,fram,fram
.,.,.,.
,,,
Abyrgðina,nveog,abyrgð,Ábyrgðina
á,aþ,á,á
þessu,faheþ,þessi,þessu
ber,sfg3en,bera,ber
fyrst,aae,snemma,fyrst
og,c,og,og
fremst,aae,fremst,fremst
Alþfl.,nken-s,Alþfl.,Alþfl.
sem,ct,sem,sem
þykist,sfm3en,þykja,þykist
öðrum,fokeþ,annar,öðrum
fremur,aam,fremur,fremur
vilja,sng,vilja,vilja
sókn,nveo,sókn,sókn
gegn,aþ,gegn,gegn
vetðbólgunni,nveþg,vetðbólga,verðbólgunni
.,.,.,.
,,,
A,aþ,a,Á
vegum,nkfþ,vegur,vegum
þess,fphee,það,þess
rn.,lkensf,rn.,rn.
",",",",",",","
sem,ct,sem,sem
ég,fp1en,ég,ég
veitti,sfg1eþ,veita,veitti
til,ae,til,til
skamms,lkeesf,skammur,skamms
tíma,nkee,tími,tíma
forustu,nvee,forusta,forustu
",",",",",",","
hafa,sfg3fn,hafa,hafa
mörg,lhfnsf,margur,mörg
mál,nhfn,mál,mál
---,ta,---,---
að,c,að,að
ég,fp1en,ég,ég
tel,sfg1en,telja,tel
gagnleg,lhfosf,gagnlegur,gagnleg
mál,nhfo,mál,mál
---,ta,---,---
náð,ssg,ná,náð
fram,aa,fram,fram
að,cn,að,að
ganga,sng,ganga,ganga
og,c,og,og
það,fphen,það,það
hefur,sfg3en,hafa,hefur
verið,ssg,vera,verið
unnið,sþghen,vinna,unnið
stefnumarkandi,lhenof,stefnumarkandi,stefnumarkandi
starf,nhen,starf,starf
jafnt,aa,jafnt,jafnt
á,aþ,á,á
sviði,nheþ,svið,sviði
orku-,nhfe,orku-,orku-
og,c,og,og
iðnaðarmála,nhfe,iðnaðarmál,iðnaðarmála
.,.,.,.
,,,
Ég,fp1en,ég,Ég
nefni,sfg1en,nefna,nefni
hér,aa,hér,hér
fáein,fohfo,fáeinir,fáein
dæmi,nhfo,dæmi,dæmi
:,:,:,:
A,x,A,Á
sviði,nheþ,svið,sviði
orkumálanna,nhfeg,orkumál,orkumálanna
má,sfg3en,mega,má
geta,nven,geta,geta
undirbúnings,nkee,undirbúningur,undirbúnings
að,aþ,að,að
stofnun,nveþ,stofnun,stofnun
nýrrar,lveesf,nýr,nýrrar
landsvirkjunar,nvee,landsvirkjun,landsvirkjunar
",",",",",",","
sem,ct,sem,sem
er,sfg3en,vera,er
mikið,lhensf,mikill,mikið
hagsmunamál,nhen,hagsmunamál,hagsmunamál
fyrir,ao,fyrir,fyrir
alla,fokfo,allur,alla
landsmenn,nkfo,landsmaður,landsmenn
horft,sþghen,horfa,horft
til,ae,til,til
langs,lkeesf,langur,langs
tíma,nkee,tími,tíma
og,c,og,og
einnig,aa,einnig,einnig
í,aþ,í,í
næstu,lveþve,næstur,næstu
framtíð,nveþ,framtíð,framtíð
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
verðjöfnun,nveo,verðjöfnun,verðjöfnun
á,aþ,á,á
raforkuverði,nheþ,raforkuverð,raforkuverði
.,.,.,.
,,,
Ég,fp1en,ég,Ég
hélt,sfg1eþ,halda,hélt
að,c,að,að
hv.,lheþsf,hv.,hv.
þm.,lheþsf,þm.,þm.
mundi,svg1eþ,munu,mundi
ekki,aa,ekki,ekki
sjá,sng,sjá,sjá
ástæðu,nveo,ástæða,ástæðu
til,ae,til,til
að,cn,að,að
fara,sng,fara,fara
út,aa,út,út
í,ao,í,í
þau,fahfo,það,þau
mál,nhfo,mál,mál
víð,nveo,víð,við
þessa,faveo,þessi,þessa
umr.,nveo,umr.,umr.
,,,
Línurnar,nvfng,lína,Línurnar
í,aþ,í,í
íslenskum,lhfþsf,íslenskur,íslenskum
sjórnmálum,nhfþ,sjórnmál,stjórnmálum
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
að,cn,að,að
skerpast,snm,skerpa,skerpast
og,c,og,og
skýrast,snm,skýra,skýrast
að,aþ,að,að
undanförnu,lheþsf,undanfarinn,undanförnu
.,.,.,.
,,,
Þeir,fpkfn,hann,Þeir
gerðu,sfg3fþ,gera,gerðu
kröfur,nvfo,krafa,kröfur
í,aþ,í,í
anda,nkeþ,andi,anda
þrýstíhópa,nkfe,þrýstíhópur,þrýstihópa
",",",",",",","
fengu,sfg3fþ,fá,fengu
sínu,feheþ,sinn,sínu
framgengt,lhensf,framgengt,framgengt
og,c,og,og
settu,sfg3fþ,setja,settu
allt,foheo,allur,allt
á,ao,á,á
annan,fokeo,annar,annan
endann,nkeog,endi,endann
í,aþ,í,í
þjóðfélaginu,nheþg,þjóðfélag,þjóðfélaginu
.,.,.,.
,,,
Hann,fpken,hann,Hann
hafði,sfg3eþ,hafa,hafði
hvað,foheo,hver,hvað
eftir,ao,eftir,eftir
annað,foheo,annar,annað
gefið,ssg,gefa,gefið
eftir,aa,eftir,eftir
til,ae,til,til
að,cn,að,að
halda,sng,halda,halda
ríkisstj.,nvfþ,ríkisstj.,ríkisstj.
saman,aa,saman,saman
",",",",",",","
og,c,og,og
mæhrinn,nkeng,mæhr,mælirinn
fylltist,sfm3eþ,fylla,fylltist
.,.,.,.
,,,
Þeit,nhfn,þeit,Þeir
",",",",",",","
sem,ct,sem,sem
þannig,aa,þannig,þannig
hugsa,sfg3fn,hugsa,hugsa
",",",",",",","
eiga,sfg3fn,eiga,eiga
oft,aa,oft,oft
erfitt,lheosf,erfiður,erfitt
uppdráttar,nkee,uppdráttur,uppdráttar
í,aþ,í,í
baráttunni,nveþg,barátta,baráttunni
gegn,aþ,gegn,gegn
staðnaðri,lveþsf,staðnaður,staðnaðri
hugsun,nveþ,hugsun,hugsun
og,c,og,og
skoðunum,nvfþ,skoðun,skoðunum
.,.,.,.
,,,
En,c,en,En
mig,fp1eo,ég,mig
langar,sfg3en,langa,langar
nú,aa,nú,nú
að,cn,að,að
víkja,sng,víkja,víkja
að,aþ,að,að
þætti,nkeþ,þáttur,þætti
Sjálfstfl.,nvee-s,Sjálfstfl.,Sjálfstfl.
í,aþ,í,í
því,faheþ,það,því
stjórmálastríði,nheþ,stjórmálastríð,stjórnmálastríði
sem,ct,sem,sem
háð,sþgven,heyja,háð
hefur,sfg3en,hafa,hefur
verið,ssg,vera,verið
og,c,og,og
magnast,sfm3en,magna,magnast
að,aþ,að,að
mun,nkeþ,munur,mun
á,aþ,á,á
næstu,lvfþve,næstur,næstu
vikum,nvfþ,vika,vikum
og,c,og,og
mánuðum,nkfþ,mánuður,mánuðum
.,.,.,.
,,,
Hann,fpken,hann,Hann
hefur,sfg3en,hafa,hefur
ekki,aa,ekki,ekki
lagt,ssg,leggja,lagt
fram,aa,fram,fram
neinar,fovfo,neinn,neinar
raunhæfar,lvfosf,raunhæfur,raunhæfar
tillögur,nvfo,tillaga,tillögur
um,ao,um,um
úrbætur,nvfo,úrbót,úrbætur
í,aþ,í,í
efnahagsmálum,nhfþ,efnahagsmál,efnahagsmálum
",",",",",",","
aðeins,aa,aðeins,aðeins
tönnlast,snm,tönnla,tönnlast
á,aþ,á,á
frjálshyggjuhugtakinu,nheþg,frjálshyggjuhugtak,frjálshyggjuhugtakinu
sem,ct,sem,sem
fáir,lkfnsf,fár,fáir
skilja,sng,skilja,skilja
nema,c,nema,nema
þeir,fakfn,hann,þeir
sem,ct,sem,sem
yfir,aþ,yfir,yfir
fjármagninu,nheþg,fjármagn,fjármagninu
ráða,sfg3fn,ráða,ráða
",",",",",",","
þ.e.a.s.,as,þ.e.a.s.,þ.e.a.s.
þeir,fpkfn,hann,þeir
riku,nveþ,rika,ríku
.,.,.,.
,,,
Geirs,nkee-s,Geir,Geirs
Hallgrimssonar,nkee-s,Hallgrimsson,Hallgrímssonar
þjóðina,nveog,þjóð,þjóðina
?,?,?,?
,,,
Geirs,nkee-s,Geir,Geirs
Hallgrímssonar,nkee-s,Hallgrímsson,Hallgrímssonar
sem,ct,sem,sem
tryggja,sfg3fn,tryggja,tryggja
skárri,lkeovm,skár,skárri
árangur,nkeo,árangur,árangur
í,aþ,í,í
baráttunni,nveþg,barátta,baráttunni
víð,nveo,víð,við
verðbólguna,nveog,verðbólga,verðbólguna
?,?,?,?
,,,
Erfiðleikarnir,nkfng,erfiðleiki,Erfiðleikarnir
nú,au,nú,nú
stafa,sfg3fn,stafa,stafa
af,aþ,af,af
því,fpheþ,það,því
",",",",",",","
að,c,að,að
vinstri,lvenvf,vinstri,vinstri
flokkunum,nkfþg,flokkur,flokkunum
hefur,sfg3en,hafa,hefur
ekki,aa,ekki,ekki
tekis2,nkeo,tekis2ur,tekist
að,cn,að,að
ná,sng,ná,ná
samkomulagi,nheþ,samkomulag,samkomulagi
um,ao,um,um
að,cn,að,að
þurrka,sng,þurrka,þurrka
út,aa,út,út
spor,nheo,spor,spor
Sjálfstfl.,nkee-s,Sjálfstfl.,Sjálfstfl.
,,,
Því,aa,því,Því
heldur,sfg3en,halda,heldur
vítleysan,nveng,vítleysa,vitleysan
áfram,aa,áfram,áfram
.,.,.,.
,,,
Nú,aa,nú,Nú
göngum,sfg1fn,ganga,göngum
við,fp1fn,ég,við
jafnaðarmenn,nkfo,jafnaðarmaður,jafnaðarmenn
gunnreifir,sfg3en,gunnreifa,gunnreifir
til,ae,til,til
kasninganna,nhfeg,kasning,kosninganna
.,.,.,.
,,,
Munið,sfg2fn,muna,Munið
það,fphen,það,það
---,ta,---,---
og,c,og,og
mutúð,nven,mutúð,munið
það,fpheo,það,það
vel,aa,vel,vel
",",",",",",","
að,c,að,að
Alþfl.,nken-s,Alþfl.,Alþfl.
er,sfg3en,vera,er
eini,lkenvf,einn,eini
valkosturinn,nkeng,valkostur,valkosturinn
gegn,aþ,gegn,gegn
vitleysunni,nveþg,vitleysa,vitleysunni
.,.,.,.
,,,
Félmrh.,nken,Félmrh.,Félmrh.
mun,sfg3en,munu,mun
leggja,sng,leggja,leggja
síðustu,lveove,síðari,síðustu
hönd,nveo,hönd,hönd
á,ao,á,á
þau,fphfo,það,þau
og,c,og,og
leggja,sng,leggja,leggja
þau,fphfo,það,þau
fyrir,ao,fyrir,fyrir
næsta,lheove,næstur,næsta
þing,nheo,þing,þing
",",",",",",","
sem,ct,sem,sem
kemur,sfg3en,koma,kemur
saman,aa,saman,saman
að,aþ,að,að
loknum,lvfþsf,lokinn,loknum
kosningum,nvfþ,kosning,kosningum
",",",",",",","
og,c,og,og
þá,aa,þá,þá
reynir,sfg3en,reyna,reynir
á,ao,á,á
hvorl,nheo,hvorl,hvort
vilji,nken,vilji,vilji
er,sfg3en,vera,er
á,aþ,á,á
Alþ.,nheþ-s,Alþ.,Alþ.
að,cn,að,að
afgreiða,sng,afgreiða,afgreiða
málin,nhfog,mál,málin
í,ao,í,í
vetur,nkeo,vetur,vetur
.,.,.,.
,,,
Brigsl,nhfn,brigsl,Brigsl
um,ao,um,um
svik,nhfo,svik,svik
",",",",",",","
um,ao,um,um
að,cn,að,að
vílja,sng,vílja,vilja
svipta,sfg3fn,svipta,svipta
fólk,nhfn,fólk,fólk
atvinnunni,nveþg,atvinna,atvinnunni
",",",",",",","
matbjörginni,nveþg,matbjörg,matbjörginni
",",",",",",","
eða,c,eða,eða
jafnvel,aa,jafnvel,jafnvel
ásakanir,nvfng,ásökun,ásakanir
um,ao,um,um
landráð,nhfo,landráð,landráð
",",",",",",","
eins,aa,eins,eins
og,c,og,og
t.d.,as,t.d.,t.d.
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
bornar,sþgvfn,bera,bornar
á,ao,á,á
okkur,fp1fo,ég,okkur
Alþfl.-menn,nkfo-s,Alþfl.-maður,Alþfl.-menn
",",",",",",","
breyta,sfg3fn,breyta,breyta
engu,foheþ,enginn,engu
um,ao,um,um
að,c,að,að
átök,nhfn,átök,átök
stjórnmála,nhfe,stjórnmál,stjórnmála
eru,sfg3fn,vera,eru
um,ao,um,um
markmið,nhfo,markmið,markmið
og,c,og,og
leiðir,sfg3en,leiða,leiðir
",",",",",",","
en,c,en,en
ekki,aa,ekki,ekki
barátta,nven,barátta,barátta
myrkurs,nhee,myrkur,myrkurs
og,c,og,og
ljóss,nhee,ljós,ljóss
.,.,.,.
,,,
Í,ao,í,Í
stað,nkeo,staður,stað
þess,fphee,það,þess
að,cn,að,að
taka,sng,taka,taka
þátt,nkeo,þáttur,þátt
í,aþ,í,í
slíkum,fbkeþ,slíkur,slíkum
leik,nkeþ,leikur,leik
",",",",",",","
þegar,c,þegar,þegar
stjórnmálamenn,nkfn,stjórnmálamaður,stjórnmálamenn
láta,sfg3fn,láta,láta
skaphitann,nkeog,skaphiti,skaphitann
verða,sng,verða,verða
drengskapnum,nkeþg,drengskapur,drengskapnum
yfirsterkari,lkeþvm,yfirsterkari,yfirsterkari
",",",",",",","
víldi,sfg1eþ,víla,vildi
ég,fp1en,ég,ég
fá,sng,fá,fá
að,cn,að,að
beina,sng,beina,beina
máli,nheþ,mál,máli
mínu,feheþ,minn,mínu
til,ae,til,til
landsmanna,nkfe,landsmaður,landsmanna
",",",",",",","
frá,aþ,frá,frá
þeim,fakfþ,hann,þeim
stjórnmálamönnum,nkfþ,stjórnmálamaður,stjórnmálamönnum
",",",",",",","
sem,ct,sem,sem
hér,aa,hér,hér
deila,sfg3fn,deila,deila
hver,fohfn,hver,hver
við,ao,við,við
annan,fokeo,annar,annan
",",",",",",","
og,c,og,og
til,ae,til,til
kjósenda,nkfe,kjósandi,kjósenda
.,.,.,.
,,,
Aratugurinn,nkeng,aratugur,Áratugurinn
1970--1980,ta,1970--1980,1970--1980
er,sfg3en,vera,er
hvorki,c,hvorki,hvorki
áratugur,nken,áratugur,áratugur
Ólafs,nkee-s,Ólafur,Ólafs
Jóhannessonar,nkee-s,Jóhannesson,Jóhannessonar
",",",",",",","
Geirs,nkee-s,Geir,Geirs
Hallgrímssonar,nkee-s,Hallgrímsson,Hallgrímssonar
",",",",",",","
Lúðvíks,nkee-s,Lúðvík,Lúðvíks
Jósepssonar,nkee-s,Jósepsson,Jósepssonar
né,c,né,né
nokkurs,fokee,nokkur,nokkurs
annars,fokee,annar,annars
manns,nkee,maður,manns
",",",",",",","
hvað,fshen,hver,hvað
sem,ct,sem,sem
hver,foken,hver,hver
segir,sfg3en,segja,segir
.,.,.,.
,,,
Það,faheo,það,Það
töldum,sfg1fþ,telja,töldum
við,fp1fn,ég,við
vera,sng,vera,vera
slíkt,fbhen,slíkur,slíkt
meginviðfangsefni,nhen,meginviðfangsefni,meginviðfangsefni
að,c,að,að
flestöll,fohfn,flestallur,flestöll
önnur,fohfn,annar,önnur
hlytu,svg3fþ,hljóta,hlytu
að,cn,að,að
hverfa,sng,hverfa,hverfa
í,ao,í,í
skúggann,nkeog,skúggi,skuggann
.,.,.,.
,,,
Með,aþ,með,Með
samræmdri,lveþsf,samræmdur,samræmdri
stefnu,nveþ,stefna,stefnu
í,aþ,í,í
öllum,fokfþ,allur,öllum
þessum,fakfþ,þessi,þessum
málaflokkum,nkfþ,málaflokkur,málaflokkum
gátum,sfg1fþ,geta,gátum
víð,nven,víð,við
reist,sfg2eþ,rísa,reist
viðnám,nheo,viðnám,viðnám
við,ao,við,við
verðbólgu,nveo,verðbólga,verðbólgu
.,.,.,.
,,,
Í,aþ,í,Í
samræmi,nheþ,samræmi,samræmi
við,ao,við,við
stefnu,nveo,stefna,stefnu
okkar,fp1fe,ég,okkar
lögðum,sfg1fþ,leggja,lögðum
víð,nveo,víð,við
þrívegis,nkee,þrívegir,þrívegis
fram,aa,fram,fram
á,aþ,á,á
s.l.,as,s.l.,s.l.
vetri,nkeþ,vetur,vetri
tillögur,nvfo,tillaga,tillögur
um,ao,um,um
gerð,sþgven,gera,gerð
slíkrar,fbvee,slíkur,slíkrar
samræmdrar,lveesf,samræmdur,samræmdrar
efnahagsstefnu,nvee,efnahagsstefna,efnahagsstefnu
.,.,.,.
,,,
Það,fphen,það,Það
gerðum,sfg1fþ,gera,gerðum
við,aa,við,við
í,aþ,í,í
nóvembermánuði,nkeþ,nóvembermánuður,nóvembermánuði
s.l.,as,s.l.,s.l.
",",",",",",","
það,fphen,það,það
gerðum,sfg1fþ,gera,gerðum
víð,nveo,víð,við
í,aþ,í,í
desembermánuði,nkeþ,desembermánuður,desembermánuði
s.l.,as,s.l.,s.l.
og,c,og,og
það,fphen,það,það
gerðum,sfg1fþ,gera,gerðum
við,aa,við,við
í,aþ,í,í
janúar,nkeþ,janúar,janúar
og,c,og,og
febrúarmánuði,nkeþ,febrúarmánuður,febrúarmánuði
s.l.,as,s.l.,s.l.
,,,
Aftur,aa,aftur,Aftur
og,c,og,og
aftur,aa,aftur,aftur
höfum,sfg1fn,hafa,höfum
víð,nveo,víð,við
barist,ssm,berja,barist
fyrir,aþ,fyrir,fyrir
henni,fpveþ,hún,henni
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
vildum,sfg1fþ,vilja,vildum
víð,nveo,víð,við
ekki,aa,ekki,ekki
",",",",",",","
vegna,ae,vegna,vegna
þess,fphee,það,þess
að,c,að,að
um,ao,um,um
leið,nveo,leið,leið
og,c,og,og
við,fp1fn,ég,við
vorum,sfg1fþ,vera,vorum
búnir,lkfnsf,búinn,búnir
að,cn,að,að
missa,sng,missa,missa
trúna,nveog,trú,trúna
",",",",",",","
búnir,lkfnsf,búinn,búnir
að,cn,að,að
missa,sng,missa,missa
vonina,nveog,von,vonina
um,ao,um,um
að,c,að,að
víð,nveo,víð,við
gætum,svg1fþ,geta,gætum
náð,ssg,ná,náð
till.,nhfþ,till.,till.
okkar,fp1fe,ég,okkar
fram,aa,fram,fram
",",",",",",","
hefðum,svg1fþ,hafa,hefðum
við,fp1fn,ég,við
ekki,aa,ekki,ekki
bara,aa,bara,bara
verið,ssg,vera,verið
að,cn,að,að
svíkja,sng,svíkja,svíkja
kjósendur,nken,kjósendur,kjósendur
okkar,fp1fe,ég,okkar
með,aþ,með,með
því,fpheþ,það,því
að,cn,að,að
halda,sng,halda,halda
áfram,aa,áfram,áfram
",",",",",",","
heldur,c,heldur,heldur
hefðum,svg1fþ,hafa,hefðum
við,fp1fn,ég,við
verið,ssg,vera,verið
að,cn,að,að
svíkja,sng,svíkja,svíkja
okkur,fp1fo,ég,okkur
sjálfa,fbveo,sjálfur,sjálfa
.,.,.,.
,,,
Dýrtíðin,nveng,dýrtíð,Dýrtíðin
og,c,og,og
afleiðingar,nvfn,afleiðing,afleiðingar
hennar,fpvee,hún,hennar
hafa,sfg3fn,hafa,hafa
breytt,ssg,breyta,breytt
hugsunarhætti,nkeþ,hugsunarháttur,hugsunarhætti
of,aa,of,of
margra,lkfesf,margur,margra
Íslendinga,nkfe-s,Íslendingur,Íslendinga
og,c,og,og
margir,lkfnsf,margur,margir
lifa,sfg3fn,lifa,lifa
í,aþ,í,í
sámræmi,nheþ,sámræmi,samræmi
við,ao,við,við
lífsreglur,nvfo,lífsregla,lífsreglur
Svartaskóla,nkee-s,Svartiskóli,Svartaskóla
:,:,:,:
Bjargi,nheþ,bjarg,Bjargi
sér,fpkeþ,sig,sér
hver,fsken,hver,hver
sem,ct,sem,sem
bjargað,ssg,bjarga,bjargað
getur,sfg3en,geta,getur
",",",",",",","
því,fpheþ,það,því
hið,ghen,hinn,hið
illa,lhenvf,illur,illa
höndlar,sfg3en,höndla,höndlar
þann,fakeo,sá,þann
sem,ct,sem,sem
síðastur,lkense,síðari,síðastur
er,sfg3en,vera,er
.,.,.,.
,,,
-,-,-,---
Við,ao,við,Við
þessar,favfo,þessi,þessar
aðstæður,nvfo,aðstæður,aðstæður
hefur,sfg3en,hafa,hefur
Alþb.,nken-s,Alþb.,Alþb.
því,fpheþ,það,því
miður,aam,lítt,miður
farið,ssg,fara,farið
út,aa,út,út
á,ao,á,á
þá,faveo,sá,þá
braut,nveo,braut,braut
að,cn,að,að
ýta,sng,ýta,ýta
undir,ao,undir,undir
þau,fahfo,það,þau
frumskógalögmál,nhfo,frumskógalögmál,frumskógalögmál
sem,ct,sem,sem
hætt,sþghfn,hætta,hætt
er,sfg3en,vera,er
við,aa,við,við
að,c,að,að
taki,svg3fn,taka,taki
völdin,nhfng,vald,völdin
þegar,c,þegar,þegar
þjóðfélagið,nheng,þjóðfélag,þjóðfélagið
tekur,sfg3en,taka,tekur
að,cn,að,að
loga,sng,loga,loga
í,aþ,í,í
slíkum,fbhfþ,slíkur,slíkum
innbyrðisátökum,nhfþ,innbyrðisátök,innbyrðisátökum
hagsmunahópa,nkfe,hagsmunahópur,hagsmunahópa
.,.,.,.
,,,
Rödd,nven,rödd,Rödd
skynseminnar,nveeg,skynsemi,skynseminnar
segir,sfg3en,segja,segir
okkur,fp1fo,ég,okkur
þetta,faheo,þessi,þetta
",",",",",",","
og,c,og,og
ef,c,ef,ef
víð,nveþ,víð,við
föllum,lhfþsf,fallur,föllum
fyrir,aþ,fyrir,fyrir
þeirri,faveþ,sá,þeirri
freistni,nveþ,freistni,freistni
að,cn,að,að
hrópa,sng,hrópa,hrópa
svo,aa,svo,svo
hátt,nkeo,háttur,hátt
að,c,að,að
við,fp1fn,ég,við
yfirgnæfum,sfg1fn,yfirgnæfa,yfirgnæfum
rödd,nveo,rödd,rödd
okkar,fp1fe,ég,okkar
eigin,lveþof,eiginn,eigin
skynsemi,nveþ,skynsemi,skynsemi
",",",",",",","
þá,aa,þá,þá
