Word,Tag,Lemma
upplýsingar,nvfo,upplýsing
um,ao,um
",",",",","
hvernig,aa,hvernig
afkoma,nven,afkoma
ríkissjóðs,nkee,ríkissjóður
mundi,svg3eþ,munu
verða,sng,verða
um,ao,um
næstu,lhfove,næstur
áramót,nhfo,áramót
.,.,.
,,
Þeir,fakfn,hann
",",",",","
sem,ct,sem
hafa,sfg3fn,hafa
verið,ssg,vera
hér,aa,hér
og,c,og
setið,sþghen,sitja
á,aþ,á
þingi,nheþ,þing
undanfarnar,lvfnsf,undanfarinn
vikur,nvfn,vika
",",",",","
þm.,nkfn,þm.
úr,aþ,úr
öllum,fokfþ,allur
flokkum,nkfþ,flokkur
",",",",","
hafa,sfg3fn,hafa
fengið,ssg,fá
skýrslur,nvfn,skýrsla
varðandi,slg,varða
afkomu,nvee,afkoma
ríkissjóðs,nkee,ríkissjóður
vegna,ae,vegna
þeirra,favfe,hún
stjórnarmyndunarviðræðna,nvfe,stjórnarmyndunarviðræður
",",",",","
sem,ct,sem
átt,ssg,eiga
hafa,sfg3fn,hafa
sér,fpvfþ,sig
stað,nkeo,staður
",",",",","
og,c,og
mér,fp1eþ,ég
hefur,sfg3en,hafa
virst,ssm,virða
miklu,lheþsf,mikill
fremur,aam,fremur
",",",",","
að,c,að
menn,nkfn,maður
væru,svg3fþ,vera
farnir,sþgkfn,fara
að,cn,að
ruglast,snm,rugla
í,aþ,í
þessum,favfþ,þessi
skýrslum,nvfþ,skýrsla
",",",",","
ruglast,snm,rugla
í,aþ,í
þeim,favfþ,hún
tölum,nvfþ,tala
",",",",","
sem,ct,sem
búið,lhensf,búinn
væri,svg3eþ,vera
að,cn,að
gefa,sng,gefa
í,aþ,í
sambandi,nheþ,samband
við,ao,við
afkomu,nveo,afkoma
ríkissjóðs,nkee,ríkissjóður
um,ao,um
næstu,lhfove,næstur
áramót,nhfo,áramót
",",",",","
þannig,aa,þannig
að,c,að
ef,c,ef
hv.,lheþsf,hv.
þm.,lheþsf,þm.
hefði,svg3eþ,hafa
aflað,ssg,afla
sér,fpvfþ,sig
þeirra,fahfe,það
gagna,nhfe,gagn
",",",",","
sem,ct,sem
fyrir,aa,fyrir
liggja,sfg3fn,liggja
hjá,aþ,hjá
þm.,nveþ,þm.
í,aþ,í
þessu,faheþ,þessi
máli,nheþ,mál
og,c,og
hlýtt,lhensf,hlýr
á,ao,á
þær,favfo,hún
umr.,nveo,umr.
",",",",","
sem,ct,sem
fram,aa,fram
fóru,sfg3fþ,fara
við,ao,við
1.,ta,1.
umr.,nveo,umr.
þessa,fahee,þessi
máls,nhee,mál
",",",",","
þá,aa,þá
held,sfg1en,halda
ég,fp1en,ég
",",",",","
að,c,að
það,fphen,það
hefði,svg3eþ,hafa
ekki,aa,ekki
farið,ssg,fara
fram,aa,fram
hjá,aþ,hjá
neinum,fokeþ,neinn
",",",",","
að,c,að
afkoma,nven,afkoma
ríkissjóðs,nkee,ríkissjóður
",",",",","
miðað,ssg,miða
við,ao,við
óbreyttar,lvfosf,óbreyttur
ákvarðanir,nvfo,ákvörðun
um,ao,um
næstu,lhfove,næstur
áramót,nhfo,áramót
verður,sfg3en,verða
sú,faven,sá
",",",",","
að,c,að
halli,nken,halli
ríkissjóðs,nkee,ríkissjóður
verður,sfg3en,verða
upp,aa,upp
á,aþ,á
930,ta,930
millj.,tfvfe,millj.
kr.,nvfe,kr.
",",",",","
ákaflega,aa,ákaflega
einfalt,lhensf,einfaldur
dæmi,nhen,dæmi
:,:,:
800,ta,800
millj.,nvfn,millj.
vegna,ae,vegna
niðurgreiðslna,nvfe,niðurgreiðsla
",",",",","
sem,ct,sem
fyrrv.,sbg2en,fyrrv.
ríkisstj.,nvfn,ríkisstj.
tók,sfg3eþ,taka
ákvörðun,nven,ákvörðun
um,ao,um
",",",",","
en,c,en
aflaði,svg3eþ,afla
ríkissjóði,nkeþ,ríkissjóður
ekki,aa,ekki
tekna,nvfe,tekja
á,aþ,á
móti,nheþ,mót
",",",",","
130,ta,130
millj.,nvfn,millj.
vegna,ae,vegna
sjúkratrygginga,nvfe,sjúkratrygging
eða,c,eða
halla,sfg3fn,halla
á,aþ,á
ríkisspítölunum,nkfþg,ríkisspítali
",",",",","
sem,ct,sem
ríkissjóður,nken,ríkissjóður
hefur,sfg3en,hafa
tekið,ssg,taka
á,ao,á
sig,fpkeo,sig
",",",",","
eftir,ao,eftir
að,c,að
síðasta,lvenve,síðari
skýrsla,nven,skýrsla
",",",",","
sem,ct,sem
hér,aa,hér
hefur,sfg3en,hafa
verið,ssg,vera
mikið,lhensf,mikill
til,ae,til
umr.,nvee,umr.
og,c,og
ég,fp1en,ég
mun,sfg1en,munu
víkja,sng,víkja
að,cn,að
síðar,aam,síðar
",",",",","
var,sfg1eþ,vera
gerð,sþgven,gera
",",",",","
þannig,aa,þannig
að,c,að
halli,nken,halli
ríkissjóðs,nkee,ríkissjóður
verður,sfg3en,verða
að,aþ,að
óbreyttum,lvfþsf,óbreyttur
ákvörðunum,nvfþ,ákvörðun
930,ta,930
millj.,tfvfe,millj.
kr.,nvfe,kr.
um,ao,um
næstu,lhfove,næstur
áramót,nhfo,áramót
",",",",","
og,c,og
af,aþ,af
því,fpheþ,það
eru,sfg3fn,vera
800,ta,800
millj.,nvfn,millj.
vegna,ae,vegna
ákvörðunar,nvee,ákvörðun
fyrrv.,lkensf,fyrrv.
ríkisstj.,nvfn,ríkisstj.
í,aþ,í
sambandi,nheþ,samband
við,ao,við
niðurgreiðslur,nvfo,niðurgreiðsla
.,.,.
,,
Þegar,c,þegar
ég,fp1en,ég
nefndi,sfg1eþ,nefna
niðurgreiðslur,nvfo,niðurgreiðsla
",",",",","
hefur,sfg3en,hafa
verið,ssg,vera
mjög,aa,mjög
um,ao,um
það,fpheo,það
spurt,sþghen,spyrja
:,:,:
Verður,sfg3en,verða
þeim,fpkfþ,hann
hætt,sþgven,hætta
?,?,?
,,
Hvernig,lvfnof,hvernig
fer,sfg3en,fara
með,ao,með
niðurgreiðslur,nvfo,niðurgreiðsla
?,?,?
,,
Hví,aa,hví
getum,sfg1fn,geta
við,fp1fn,ég
ekki,aa,ekki
fengið,ssg,fá
svör,nhfo,svar
?,?,?
,,
Eins,aa,eins
og,c,og
allir,fokfn,allur
hv.,lheþsf,hv.
þm.,lkeþsf,þm.
vita,nkeþ,viti
",",",",","
eru,sfg3fn,vera
þegar,c,þegar
hafnar,sfg3en,hafna
viðræður,nvfo,viðræða
við,ao,við
aðila,nkfo,aðili
vinnumarkaðarins,nkeeg,vinnumarkaður
í,aþ,í
sambandi,nheþ,samband
við,ao,við
lausn,nveo,lausn
efnahagsmálanna,nhfeg,efnahagsmál
.,.,.
,,
Vitaskuld,aa,vitaskuld
verða,sfg3fn,verða
ákvarðanir,nvfn,ákvörðun
í,aþ,í
sambandi,nheþ,samband
við,ao,við
niðurgreiðslur,nvfo,niðurgreiðsla
teknar,lvfosf,tekinn
í,aþ,í
sambandi,nheþ,samband
við,ao,við
þær,favfo,hún
viðræður,nvfo,viðræða
og,c,og
þær,favfo,hún
aðgerðir,nvfo,aðgerð
",",",",","
sem,ct,sem
kunna,sfg3fn,kunna
að,cn,að
verða,sng,verða
teknar,sþgvfn,taka
í,aþ,í
sambandi,nheþ,samband
við,ao,við
efnahagsástandið,nheog,efnahagsástand
",",",",","
og,c,og
vonandi,aa,vonandi
með,aþ,með
þeim,fakeþ,sá
hætti,nkeþ,háttur
",",",",","
að,c,að
hægt,lhensf,hægur
verði,svg3fn,verða
að,cn,að
bægja,sng,bægja
frá,aa,frá
þeim,favfþ,hún
horfum,nvfþ,horfa
",",",",","
sem,ct,sem
eru,sfg3fn,vera
á,aþ,á
vinnudeilum,nvfþ,vinnudeila
næsta,lkeove,næstur
vetur,nkeo,vetur
",",",",","
eins,aa,eins
og,c,og
hv.,nkee,hv.
8.,ta,8.
landsk.,nhen,landsk.
þm.,lheþsf,þm.
var,sfg3eþ,vera
að,cn,að
spá,sng,spá
hér,aa,hér
í,ao,í
ræðustól,nkeo,ræðustóll
áðan,aa,áðan
.,.,.
,,
En,c,en
við,fp1fn,ég
skulum,sfg1fn,skulu
vona,sng,vona
",",",",","
að,c,að
honum,fpkeþ,hann
verði,svg3en,verða
ekki,aa,ekki
að,aþ,að
þeim,fakeþ,sá
spádómi,nkeþ,spádómur
.,.,.
,,
Þess,fphee,það
vegna,ae,vegna
verður,sfg3en,verða
",",",",","
eins,aa,eins
og,c,og
ég,fp1en,ég
sagði,sfg1eþ,segja
áðan,aa,áðan
og,c,og
hér,aa,hér
hefur,sfg3en,hafa
komið,ssg,koma
skýrt,ssg,skýra
fram,aa,fram
",",",",","
staða,nven,staða
ríkissjóðs,nkee,ríkissjóður
um,ao,um
næstu,lhfove,næstur
áramót,nhfo,áramót
að,aþ,að
óbreyttum,lvfþsf,óbreyttur
ákvörðunum,nvfþ,ákvörðun
halli,nken,halli
upp,aa,upp
á,aþ,á
930,ta,930
millj.,tfhfn,millj.
,,
Í,aþ,í
framsöguræðu,nveþ,framsöguræða
minni,feveþ,minn
ræddi,sfg1eþ,ræða
ég,fp1en,ég
um,aa,um
1000,ta,1000
millj.,tfvfe,millj.
kr.,nvfe,kr.
halla,nkeo,halli
hjá,aþ,hjá
ríkissjóði,nkeþ,ríkissjóður
",",",",","
og,c,og
held,sfg1en,halda
ég,fp1en,ég
",",",",","
að,c,að
ekki,aa,ekki
verði,svg1en,verða
sagt,sþghen,segja
",",",",","
að,c,að
ég,fp1en,ég
hefði,svg1eþ,hafa
farið,ssg,fara
með,ao,með
rangt,lheosf,rangur
mál,nheo,mál
",",",",","
þó,aa,þó
að,c,að
skeiki,svg1en,skeika
70,ta,70
millj.,nvfþ,millj.
",",",",","
því,fpheþ,það
að,c,að
vel,aa,vel
gæti,svg1eþ,geta
svo,aa,svo
farið,ssg,fara
",",",",","
að,c,að
niðurgreiðslur,nvfn,niðurgreiðsla
yrðu,svg3fþ,verða
ekki,aa,ekki
800,ta,800
",",",",","
heldur,c,heldur
kannske,aa,kannske
830--840,ta,830--840
millj.,tfvfe,millj.
kr.,nvfe,kr.
,,
Ég,fp1en,ég
vék,sfg1eþ,víkja
að,aþ,að
því,fpheþ,það
í,aþ,í
ræðu,nveþ,ræða
minni,feveþ,minn
",",",",","
að,c,að
vandi,nken,vandi
ríkissjóðs,nkee,ríkissjóður
var,sfg3eþ,vera
töluvert,aa,töluvert
miklu,lheþsf,mikill
stærri,lkenvm,stór
en,c,en
upp,aa,upp
á,ao,á
einn,tfkeo,einn
milljarð,nkeo,milljarður
",",",",","
hann,fpken,hann
væri,svg3eþ,vera
í,aþ,í
raun,nveþ,raun
og,c,og
veru,nveþ,vera
nærri,aþ,nærri
3,ta,3
milljarðar,nkfn,milljarður
",",",",","
ef,c,ef
engar,fovfn,enginn
breytingar,nvfn,breyting
yrðu,svg3fþ,verða
gerðar,sþgvfn,gera
á,aþ,á
þeim,favfþ,hún
ákvörðunum,nvfþ,ákvörðun
",",",",","
sem,ct,sem
þegar,c,þegar
hafa,sfg3fn,hafa
verið,ssg,vera
teknar,sþgvfn,taka
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
búið,lhensf,búinn
að,cn,að
skera,sng,skera
niður,aa,niður
vegaframkvæmdir,nvfo,vegaframkvæmd
um,ao,um
hundruð,tfvfo,hundra
millj.,nvfo,millj.
,,
Samt,aa,samt
sem,c,sem
áður,aa,áður
er,sfg3en,vera
Vegasjóður,nken-s,Vegasjóður
í,aþ,í
þrengingum,nvfþ,þrenging
upp,aa,upp
á,aþ,á
1000,ta,1000
millj.,tfvfe,millj.
kr.,nvfe,kr.
,,
Verði,svg3en,verða
ekki,aa,ekki
teknar,sþgvfn,taka
ákvarðanir,nvfn,ákvörðun
í,aþ,í
sambandi,nheþ,samband
við,ao,við
vegamálin,nhfog,vegamál
og,c,og
haldið,sþghen,halda
í,aþ,í
horfinu,nheþg,horf
",",",",","
kostar,sfg3en,kosta
það,fphen,það
ríkissjóð,nkeo,ríkissjóður
einn,fokeo,einn
milljarð,nkeo,milljarður
.,.,.
,,
Gert,ssg,gera
hefur,sfg3en,hafa
verið,ssg,vera
ráð,nhen,ráð
fyrir,aþ,fyrir
því,fpheþ,það
að,cn,að
leysa,sng,leysa
vanda,nkeo,vandi
Vegasjóðs,nkee-s,Vegasjóður
með,aþ,með
lántöku,nveþ,lántaka
upp,aa,upp
á,aþ,á
500,ta,500
millj.,tfvfe,millj.
kr.,nvfe,kr.
",",",",","
en,c,en
mér,fp1eþ,ég
er,sfg3en,vera
sagt,sþghen,segja
í,ao,í
morgun,nkeo,morgunn
",",",",","
að,c,að
mjög,aa,mjög
óvist,nven,óvist
sé,svg3en,vera
um,ao,um
þá,faveo,sá
lántöku,nveo,lántaka
",",",",","
ef,c,ef
hún,fpven,hún
muni,svg3en,munu
fáanleg,lvensf,fáanlegur
",",",",","
þá,aa,þá
sé,svg3en,vera
það,fphen,það
með,aþ,með
ákaflega,aa,ákaflega
óhagstæðum,lhfþsf,óhagstæður
kjörum,nhfþ,kjör
.,.,.
,,
Ef,c,ef
svo,aa,svo
færi,svg3eþ,fara
",",",",","
að,c,að
tækist,svm3eþ,taka
að,cn,að
útvega,sng,útvega
lán,nheo,lán
upp,aa,upp
á,aþ,á
500,ta,500
millj.,tfvfe,millj.
kr.,nvfe,kr.
",",",",","
verður,sfg3en,verða
ríkissjóður,nken,ríkissjóður
að,cn,að
sjá,sng,sjá
fyrir,aa,fyrir
hinum,gkeþ,hinn
500,ta,500
millj.,nvfþ,millj.
",",",",","
nema,c,nema
tekin,lvensf,tekinn
sé,svg3en,vera
ákvörðun,nven,ákvörðun
um,ao,um
að,cn,að
fresta,sng,fresta
framkvæmdum,nvfþ,framkvæmd
",",",",","
og,c,og
vel,aa,vel
má,sfg3en,mega
vera,sng,vera
",",",",","
að,c,að
svo,aa,svo
verði,svg3en,verða
.,.,.
,,
En,c,en
vandamálið,nheng,vandamál
er,sfg3en,vera
engu,foheþ,enginn
að,c,að
siður,nken,siður
upp,aa,upp
á,ao,á
einn,tfkeo,einn
milljarð,nkeo,milljarður
.,.,.
,,
Rafmagnsveitur,nvfo,rafmagnsveita
ríkisins,nheeg,ríki
eru,sfg3fn,vera
með,ao,með
halla,nkeo,halli
á,aþ,á
þessu,faheþ,þessi
ári,nheþ,ár
",",",",","
1974,ta,1974
.,.,.
,,
Samkv.,nkee,Samkv.
síðustu,lkfþve,síðari
útreikningum,nkfþ,útreikningur
er,sfg3en,vera
sá,faken,sá
halli,nken,halli
talinn,sþgken,telja
vera,sng,vera
upp,aa,upp
á,aþ,á
400,ta,400
millj.,tfvfe,millj.
kr.,nvfe,kr.
,,
Ég,fp1en,ég
geri,sfg1en,gera
ekki,aa,ekki
ráð,nheo,ráð
fyrir,aþ,fyrir
því,fpheþ,það
",",",",","
að,c,að
reiknað,sþghen,reikna
sé,sfg1en,sjá
með,aþ,með
",",",",","
að,c,að
verðjöfnunargjald,nhen,verðjöfnunargjald
það,fahen,það
",",",",","
sem,ct,sem
kemur,sfg3en,koma
inn,aa,inn
á,aþ,á
þessu,faheþ,þessi
ári,nheþ,ár
og,c,og
næsta,lheþve,næstur
ári,nheþ,ár
",",",",","
fari,svg3en,fara
til,ae,til
þess,fphee,það
að,cn,að
jafna,sng,jafna
halla,nkeo,halli
ársins,nheeg,ár
1974,ta,1974
",",",",","
þannig,aa,þannig
að,c,að
það,fphen,það
muni,svg3en,munu
lenda,sng,lenda
verulega,aa,verulega
á,aþ,á
ríkissjóði,nkeþ,ríkissjóður
að,cn,að
finna,sng,finna
lausn,nveo,lausn
á,aþ,á
þessu,faheþ,þessi
vandamáli,nheþ,vandamál
",",",",","
hvort,c,hvort
heldur,c,heldur
það,fphen,það
verður,sfg3en,verða
með,aþ,með
útlánum,nhfþ,útlán
úr,aþ,úr
ríkissjóði,nkeþ,ríkissjóður
eða,c,eða
einhverjum,fokeþ,einhver
öðrum,fokeþ,annar
hætti,nkeþ,háttur
.,.,.
,,
Þá,aa,þá
var,sfg3eþ,vera
rætt,sþghen,ræða
um,ao,um
og,c,og
kom,sfg3eþ,koma
fram,aa,fram
í,ao,í
ræðu,nveo,ræða
frsm.,lveþsf,frsm.
n.,lveþsf,n.
",",",",","
að,c,að
önnur,fohfn,annar
lánsfjáröflunarvandamál,nhfn,lánsfjáröflunarvandamál
væru,svg3fþ,vera
upp,aa,upp
á,aþ,á
355,ta,355
millj.,tfhfn,millj.
",",",",","
þannig,aa,þannig
að,c,að
heildarvandinn,nkeng,heildarvandi
er,sfg3en,vera
2685,ta,2685
millj.,tfvfe,millj.
kr.,nvfe,kr.
eða,c,eða
nærri,aþ,nærri
3,ta,3
milljarðar,nkfn,milljarður
",",",",","
eins,aa,eins
og,c,og
ég,fp1en,ég
gat,sfg1eþ,geta
um,aa,um
í,aþ,í
minni,feveþ,minn
framsöguræðu,nveþ,framsöguræða
.,.,.
,,
Það,fphen,það
var,sfg3eþ,vera
minnst,sþmhen,minna
á,ao,á
það,fpheo,það
hér,aa,hér
áðan,aa,áðan
",",",",","
að,c,að
hæstv.,sbg2en,hæstv.
fyrrv.,lheþsf,fyrrv.
fjmrh.,lheþsf,fjmrh.
reiknaði,sfg3eþ,reikna
þetta,fahen,þessi
dæmi,nheo,dæmi
út,aa,út
frá,aþ,frá
öðrum,fovfþ,annar
forsendum,nvfþ,forsenda
en,c,en
ég,fp1en,ég
",",",",","
en,c,en
aðalatriðið,nheng,aðalatriði
væri,svg3eþ,vera
",",",",","
eins,aa,eins
og,c,og
hv.,lkensf,hv.
frsm.,nken,frsm.
komst,sfm3eþ,koma
að,c,að
orði,nheþ,orð
",",",",","
að,c,að
við,fp1fn,ég
kæmumst,svm1fþ,koma
að,aþ,að
sömu,fbveþ,sami
niðurstöðu,nveþ,niðurstaða
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
alltítt,lhensf,alltíður
",",",",","
að,c,að
þegar,c,þegar
menn,nkfn,maður
reikna,sfg3fn,reikna
",",",",","
þá,aa,þá
reikna,sfg3fn,reikna
þeir,fpkfn,hann
með,aþ,með
tveim,tfvfþ,tveir
mismunandi,lvfþof,mismunandi
aðferðum,nvfþ,aðferð
",",",",","
en,c,en
séu,svg3fn,vera
báðir,fokfn,báðir
með,ao,með
réttar,lvfosf,réttur
aðferðir,nvfo,aðferð
",",",",","
komast,sfm3fn,koma
þeir,fpkfn,hann
að,aþ,að
sömu,fbvfþ,sami
niðurstöðum,nvfþ,niðurstaða
.,.,.
,,
(,(,(
Gripið,ssg,grípa
fram,aa,fram
í,aa,í
.,.,.
),),)
Tölurnar,nvfog,tala
og,c,og
niðurstaðan,nveng,niðurstaða
voru,sfg3fþ,vera
þær,fpvfn,hún
sömu,fbvfn,sami
",",",",","
en,c,en
forsendurnar,nvfng,forsenda
",",",",","
sem,ct,sem
gefnar,sþgvfn,gefa
voru,sfg3fþ,vera
",",",",","
voru,sfg3fþ,vera
með,aþ,með
öðrum,fokeþ,annar
hætti,nkeþ,háttur
.,.,.
,,
Hv.,nhen,Hv.
þm.,lheþsf,þm.
,,
Karvel,aa,karvel
Pálmason,nken-s,Pálmason
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Vestf.,nken,Vestf.
",",",",","
vék,sfg3eþ,víkja
að,aþ,að
einni,foveþ,einn
þeirri,faveþ,sá
skýrslu,nveþ,skýrsla
",",",",","
sem,ct,sem
gefin,sþgven,gefa
hefur,sfg3en,hafa
verið,ssg,vera
um,ao,um
stöðu,nveo,staða
ríkissjóðs,nkee,ríkissjóður
í,aþ,í
þeim,fakeþ,sá
umr.,nveþ,umr.
",",",",","
sem,ct,sem
fram,aa,fram
hafa,sng,hafa
farið,ssg,fara
á,aa,á
milli,ae,milli
stjórnmálaflokkanna,nkfeg,stjórnmálaflokkur
undanfarnar,lvfosf,undanfarinn
vikur,nvfo,vika
",",",",","
skýrslu,nveo,skýrsla
dags.,sþgven,dags.
11.8.1974,ta,11.8.1974
.,.,.
,,
Í,aþ,í
þeirri,faveþ,sá
skýrslu,nveþ,skýrsla
kemur,sfg3en,koma
fram,aa,fram
",",",",","
miðað,ssg,miða
við,aa,við
að,c,að
niðurgreiðslur,nvfn,niðurgreiðsla
4,ta,4
seinustu,lkfove,seinn
mánuðina,nkfog,mánuður
verði,svg3fn,verða
400,ta,400
millj.,nvfn,millj.
",",",",","
að,c,að
þá,aa,þá
verði,svg3en,verða
halli,nken,halli
ríkissjós,nkee,ríkissjór
upp,aa,upp
á,aþ,á
400,ta,400
millj.,tfvfe,millj.
kr.,nvfe,kr.
,,
Þegar,c,þegar
engin,foven,enginn
ákvörðun,nven,ákvörðun
hefur,sfg3en,hafa
verið,ssg,vera
tekin,sþgven,taka
um,ao,um
breyttar,lvfosf,breyttur
niðurgreiðslur,nvfo,niðurgreiðsla
",",",",","
liggur,sfg3en,liggja
í,aþ,í
augum,nhfþ,auga
uppi,aa,uppi
",",",",","
að,c,að
við,fp1fn,ég
leggjum,sfg1fn,leggja
saman,aa,saman
400,ta,400
og,c,og
400,ta,400
og,c,og
fáum,sfg1fn,fá
þá,aa,þá
út,aa,út
800,ta,800
millj.,tfvfe,millj.
kr.,nvfe,kr.
halla,nkeo,halli
.,.,.
,,
Síðan,aa,síðan
gat,sfg1eþ,geta
ég,fp1en,ég
um,aa,um
130,ta,130
millj.,tfvfe,millj.
kr.,nvfe,kr.
greiðslu,nveo,greiðsla
úr,aþ,úr
ríkissjóði,nkeþ,ríkissjóður
",",",",","
sem,ct,sem
hefur,sfg3en,hafa
komið,ssg,koma
til,aa,til
eftir,ao,eftir
þessa,faveo,þessi
skýrslu,nveo,skýrsla
",",",",","
og,c,og
niðurstaðan,nveng,niðurstaða
verður,sfg3en,verða
nákvæmlega,aa,nákvæmlega
sú,faven,sá
sama,fbven,sami
hjá,aþ,hjá
hv.,lveþsf,hv.
þm.,nveþ,þm.
og,c,og
mér,fp1eþ,ég
",",",",","
930,ta,930
millj.,tfvfe,millj.
kr.,nvfe,kr.
halli,nken,halli
á,aþ,á
ríkissjóði,nkeþ,ríkissjóður
",",",",","
miðað,ssg,miða
við,ao,við
óbreyttar,lvfosf,óbreyttur
niðurgreiðslur,nvfo,niðurgreiðsla
",",",",","
en,c,en
um,ao,um
breyttar,lvfosf,breyttur
niðurgreiðslur,nvfo,niðurgreiðsla
hefur,sfg3en,hafa
ekki,aa,ekki
nein,foven,neinn
ákvörðun,nveo,ákvörðun
verið,ssg,vera
tekin,sþgven,taka
.,.,.
,,
Í,aþ,í
skýrslunni,nveþg,skýrsla
11.,ta,11.
ágúst,nkeþ,ágúst
er,sfg3en,vera
sú,faven,sá
forsenda,nven,forsenda
gefin,sþgven,gefa
",",",",","
að,c,að
niðurgreiðslurnar,nvfng,niðurgreiðsla
breytist,svm3fn,breyta
1.,ta,1.
sept.,nvfo,sept.
,,
En,c,en
1.,ta,1.
sept.,nvfþ,sept.
er,sfg3en,vera
kominn,sþgken,koma
og,c,og
þær,fpvfn,hún
hafa,sfg3fn,hafa
ekki,aa,ekki
breyst,ssm,breyta
.,.,.
,,
Við,fp1fn,ég
skyldum,svg1fþ,skulu
þá,aa,þá
gefa,sng,gefa
okkur,fp1fo,ég
þá,aa,þá
forsendu,nveo,forsenda
",",",",","
að,c,að
niðurgreiðslurnar,nvfng,niðurgreiðsla
breyttust,sfm3fþ,breyta
1.,ta,1.
okt.,nvfo,okt.
,,
Hvað,fshen,hver
gerist,sfm3en,gera
þá,aa,þá
?,?,?
,,
Þá,aa,þá
bætast,snm,bæta
100,ta,100
millj.,tfvfe,millj.
kr.,nvfe,kr.
við,ao,við
þann,fakeo,sá
halla,nkeo,halli
",",",",","
sem,ct,sem
kemur,sfg3en,koma
fram,aa,fram
í,aþ,í
þessu,faheþ,þessi
reikningsdæmi,nheþ,reikningsdæmi
.,.,.
,,
Hann,fpken,hann
verður,sfg3en,verða
500,ta,500
millj.,tfvfe,millj.
+,+,+
130,ta,130
",",",",","
þannig,aa,þannig
að,c,að
í,aþ,í
hans,fpkee,hann
dæmi,nheo,dæmi
ætti,svg3eþ,eiga
að,cn,að
koma,sng,koma
út,aa,út
630,ta,630
millj.,tfvfe,millj.
kr.,nvfe,kr.
halli,nken,halli
",",",",","
miðað,ssg,miða
við,ao,við
þær,favfo,hún
forsendur,nvfo,forsenda
",",",",","
að,c,að
niðurgreiðslur,nvfn,niðurgreiðsla
breytist,svm3fn,breyta
1.,ta,1.
okt.,nvfo,okt.
",",",",","
þannig,aa,þannig
að,c,að
þær,fpvfn,hún
verði,svg3fn,verða
ekki,aa,ekki
nema,c,nema
helmingur,nken,helmingur
á,aa,á
móti,aþ,móti
því,fpheþ,það
",",",",","
sem,ct,sem
þær,fpvfn,hún
voru,sfg3fþ,vera
ákvarðaðar,sþgvfn,ákvarða
.,.,.
,,
Eftir,ao,eftir
allt,foheo,allur
komumst,sfm1fþ,koma
við,fp1fn,ég
því,aa,því
allir,fokfn,allur
þrír,tfkfn,þrír
",",",",","
hæstv.,lheþsf,hæstv.
fyrrv.,lheþsf,fyrrv.
fjmrh.,lheþsf,fjmrh.
",",",",","
hv.,lheþsf,hv.
5.,ta,5.
þm.,nven,þm.
,,
Vestf.,nken,Vestf.
og,c,og
ég,fp1en,ég
í,aþ,í
mínu,feheþ,minn
dæmi,nheþ,dæmi
",",",",","
að,aþ,að
sömu,fbveþ,sami
niðurstöðu,nveþ,niðurstaða
:,:,:
Miðað,ssg,miða
við,ao,við
óbreyttar,lvfosf,óbreyttur
niðurgreiðslur,nvfo,niðurgreiðsla
verður,sfg3en,verða
halli,nken,halli
ríkissjóðs,nkee,ríkissjóður
31.,ta,31.
des.,nhfn,des.
930,ta,930
millj.,tfvfe,millj.
kr.,nvfe,kr.
,,
Þá,c,þá
vék,sfg3eþ,víkja
hv.,lkensf,hv.
þm.,nken,þm.
að,aþ,að
því,fpheþ,það
",",",",","
að,c,að
það,fphen,það
væri,svg3eþ,vera
saga,nven,saga
til,ae,til
næsta,lkeeve,næstur
bæjar,nkee,bær
að,cn,að
leysa,sng,leysa
vanda,nkeo,vandi
ríkissjóðs,nkee,ríkissjóður
",",",",","
sem,ct,sem
hann,fpken,hann
taldi,sfg3eþ,telja
400,ta,400
millj.,nvfn,millj.
",",",",","
miðað,ssg,miða
við,ao,við
skjalið,nheog,skjal
11.,ta,11.
ágúst,nkeo,ágúst
",",",",","
---,ta,---
hann,fpken,hann
er,sfg3en,vera
enn,aa,enn
í,aþ,í
ágústmánuði,nkeþ,ágústmánuður
",",",",","
11.,ta,11.
ágúst,nkeþ,ágúst
",",",",","
það,fphen,það
er,sfg3en,vera
kominn,sþgken,koma
sept.,nvfþ,sept.
núna,aa,núna
",",",",","
og,c,og
hann,fpken,hann
er,sfg3en,vera
enn,aa,enn
að,cn,að
ræða,sng,ræða
um,ao,um
stöðuna,nveog,staða
",",",",","
sem,ct,sem
honum,fpkeþ,hann
var,sfg3eþ,vera
gefin,sþgven,gefa
upp,aa,upp
",",",",","
þegar,c,þegar
hann,fpken,hann
tók,sfg3eþ,taka
þátt,nkeo,þáttur
í,aþ,í
stjórnarmyndunarviðræðum,nvfþ,stjórnarmyndunarviðræður
",",",",","
---,ta,---
og,c,og
hann,fpken,hann
orðaði,sfg3eþ,orða
það,fphen,það
þannig,aa,þannig
",",",",","
að,c,að
það,fphen,það
væri,svg3eþ,vera
saga,nven,saga
til,ae,til
næsta,lkeeve,næstur
bæjar,nkee,bær
",",",",","
ef,c,ef
ætti,svg3eþ,eiga
að,cn,að
fara,sng,fara
að,cn,að
leysa,sng,leysa
slíkan,fbkeo,slíkur
halla,nkeo,halli
með,aþ,með
2%,ta,2%
