Word,Tag,Lemma
.,.,.
,,
Sjúkrahúsin,nhfng,sjúkrahús
fara,sfg3fn,fara
um,aa,um
5--7%,ta,5--7%
umfram,ao,umfram
á,aþ,á
fjárlögum,nhfþ,fjárlög
þessa,fahee,þessi
árs,nhee,ár
",",",",","
en,c,en
eins,aa,eins
og,c,og
menn,nkfn,maður
vita,nkfe,viti
eru,sfg3fn,vera
laun,nhfn,laun
um,aa,um
70%,ta,70%
af,aþ,af
heildarveltu,nveþ,heildarvelta
sjúkrahúsanna,nhfeg,sjúkrahús
.,.,.
,,
Áður,aa,áður
en,c,en
menn,nkfn,maður
gagnrýna,sfg3fn,gagnrýna
kjarasamninga,nkfo,kjarasamningur
verður,sfg3en,verða
að,cn,að
svara,sng,svara
því,fpheþ,það
hvort,c,hvort
þeir,fpkfn,hann
telji,svg3en,telja
að,c,að
þeir,fakfn,hann
sem,ct,sem
í,aþ,í
hlut,nkeþ,hlutur
eiga,sng,eiga
hafi,svg3en,hafa
fengið,ssg,fá
of,aa,of
ríflegar,lvfosf,ríflegur
launahækkanir,nvfo,launahækkun
.,.,.
,,
Ég,fp1en,ég
vil,sfg1en,vilja
taka,sng,taka
fram,aa,fram
að,aþ,að
gefnu,lheþsf,gefinn
tilefni,nheþ,tilefni
að,c,að
það,fphen,það
gildir,sfg3en,gilda
einu,lkfnvf,einn
um,ao,um
hvort,c,hvort
heilbrigðisstarfsmenn,nkfn,heilbrigðisstarfsmaður
hafa,sfg3fn,hafa
fengið,ssg,fá
launahækkanir,nvfo,launahækkun
sem,ct,sem
ákvarðaðar,sfg3en,ákvarðaða
voru,sfg3fþ,vera
af,aþ,af
kjaradómi,nkeþ,kjaradómur
eða,c,eða
kjaranefnd,nveþ,kjaranefnd
eða,c,eða
hvort,c,hvort
samninganefnd,nven,samninganefnd
ríkisins,nheeg,ríki
eða,c,eða
stjórnir,nvfn,stjórn
heilbrigðisstofnana,nvfe,heilbrigðisstofnun
kom,sfg3eþ,koma
þar,aa,þar
að,aþ,að
máli,nheþ,mál
.,.,.
,,
Þetta,fahen,þessi
verða,sfg3fn,verða
menn,nkfn,maður
að,cn,að
hafa,sng,hafa
í,aþ,í
huga,nkeþ,hugi
.,.,.
,,
Guðmundur,nken-s,Guðmundur
Árni,nken-s,Árni
Stefánsson,nken-s,Stefánsson
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Ég,fp1en,ég
get,sfg1en,geta
ekki,aa,ekki
neitað,ssg,neita
því,fpheþ,það
að,c,að
svör,nhfn,svar
hæstv.,lkensf,hæstv.
ráðherra,nken,ráðherra
ollu,sfg3fþ,valda
mér,fp1eþ,ég
vonbrigðum,nhfþ,vonbrigði
.,.,.
,,
Mér,fp1eþ,ég
sýnist,sfm3en,sýna
á,aþ,á
öllu,foheþ,allur
að,c,að
hann,fpken,hann
ætli,svg3en,ætla
að,cn,að
feta,sng,feta
í,ao,í
fótspor,nhfo,fótspor
forvera,nkee,forveri
síns,fekee,sinn
um,ao,um
að,cn,að
fara,sng,fara
í,ao,í
heilagt,aa,heilagt
stríð,nheo,stríð
við,ao,við
Samkeppnisstofnun,nveo-s,Samkeppnisstofnun
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
vond,lvensf,vondur
byrjun,nven,byrjun
og,c,og
ég,fp1en,ég
vænti,sfg1en,vænta
þess,fphee,það
að,c,að
viðskrh.,nken,viðskrh.
",",",",","
sem,c,sem
Samkeppnisstofnun,nven-s,Samkeppnisstofnun
heyrir,sfg3en,heyra
undir,aa,undir
þó,aa,þó
að,c,að
hún,fpven,hún
vinni,svg3en,vinna
auðvitað,aa,auðvitað
samkvæmt,aþ,samkvæmt
lögum,nhfþ,lag
sem,ct,sem
við,fp1fn,ég
höfum,sfg1fn,hafa
sett,ssg,setja
á,aþ,á
hinu,gheþ,hinn
háa,lheþvf,hár
Alþingi,nheþ-s,Alþingi
",",",",","
gaumgæfi,svg3eþ,gaumgefa
þær,favfo,hún
einkunnir,nvfo,einkunn
sem,ct,sem
hæstv.,lveþsf,hæstv.
samgrh.,nveþ,samgrh.
fyrr,aam,fyrr
og,c,og
nú,aa,nú
eru,sfg3fn,vera
að,cn,að
gefa,sng,gefa
þeirri,faveþ,sá
stofnun,nveþ,stofnun
og,c,og
láta,sng,láta
í,aþ,í
veðri,nheþ,veður
vaka,sng,vaka
að,c,að
hún,fpven,hún
hafi,svg3en,hafa
einhver,fohfo,einhver
ankannaleg,lhfosf,ankannalegur
sjónarmið,nhfo,sjónarmið
að,aþ,að
leiðarljósi,nheþ,leiðarljós
þegar,c,þegar
hún,fpven,hún
sendir,sfg3en,senda
frá,aþ,frá
sér,fpkeþ,sig
úrskurði,nkeþ,úrskurður
sína,feveo,sinn
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
fráleitt,lhensf,fráleitur
að,cn,að
halda,sng,halda
slíku,fbheþ,slíkur
fram,aa,fram
.,.,.
,,
Ég,fp1en,ég
lýsi,nhfn,lýsi
því,aa,því
yfir,aþ,yfir
vonbrigðum,nhfþ,vonbrigði
mínum,fehfþ,minn
um,ao,um
að,c,að
hæstv.,lkensf,hæstv.
ráðherra,nken,ráðherra
komi,svg3en,koma
ekki,aa,ekki
hér,aa,hér
til,ae,til
leiks,nkee,leikur
og,c,og
mæti,svg3en,mæta
þeim,fahfþ,það
viðfangsefnum,nhfþ,viðfangsefni
sem,ct,sem
við,aa,við
blasa,sfg1en,blasa
því,fpheþ,það
að,c,að
þau,fphfn,það
eru,sfg3fn,vera
augljós,lhfnsf,augljós
hvað,fshen,hver
sem,ct,sem
líður,sfg3en,líða
Samkeppnisstofnun,nveþ-s,Samkeppnisstofnun
og,c,og
tilvist,nveþ,tilvist
hennar,fpvee,hún
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
merkilegt,lhensf,merkilegur
ef,c,ef
það,fphen,það
er,sfg3en,vera
orðið,sþghen,verða
eingöngu,aa,eingöngu
fræðilegt,lhensf,fræðilegur
úrlausnarefni,nheþ,úrlausnarefni
hvort,c,hvort
ríkissjóður,nken,ríkissjóður
eigi,svg3en,eiga
10,ta,10
eða,c,eða
20,ta,20
milljörðum,nkfþ,milljarður
meira,aam,mjög
í,aþ,í
eignum,nvfþ,eign
í,aþ,í
fyrirtækinu,nheþg,fyrirtæki
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
auðvitað,aa,auðvitað
langtum,aa,langtum
meira,lhenvm,mikill
en,c,en
fræðilegt,lhensf,fræðilegur
viðfangsefni,nhen,viðfangsefni
og,c,og
hefur,sfg3en,hafa
auðvitað,aa,auðvitað
áhrif,nhfo,áhrif
á,aþ,á
verðlagningu,nveþ,verðlagning
fyrirtækisins,nheeg,fyrirtæki
og,c,og
rekstur,nken,rekstur
þess,fphee,það
.,.,.
,,
Einnig,aa,einnig
verður,sfg3en,verða
það,fphen,það
meira,lhenvm,mikill
en,c,en
fræðilegt,lhensf,fræðilegur
úrlausnarefni,nheþ,úrlausnarefni
þegar,c,þegar
við,fp1fn,ég
ætlum,sfg1fn,ætla
að,cn,að
leggja,sng,leggja
hér,aa,hér
upp,aa,upp
",",",",","
eins,aa,eins
og,c,og
maður,nken,maður
hefur,sfg3en,hafa
fylgst,ssm,fylgja
með,aa,með
á,aþ,á
upphafsdögum,nkfþ,upphafsdagur
þessarar,favee,þessi
ríkisstjórnar,nvee,ríkisstjórn
",",",",","
hvort,c,hvort
ríkissjóður,nken,ríkissjóður
ætli,svg3en,ætla
að,cn,að
selja,sng,selja
fyrir,ao,fyrir
20,ta,20
milljarða,nkfo,milljarður
",",",",","
30,ta,30
milljarða,nkfo,milljarður
",",",",","
40,ta,40
milljarða,nkfo,milljarður
eða,c,eða
50,ta,50
milljarða,nkfo,milljarður
.,.,.
,,
Ég,fp1en,ég
hafna,sng,hafna
því,fpheþ,það
slíkri,fbveþ,slíkur
nálgun,nveþ,nálgun
og,c,og
fer,sfg3en,fara
þess,fphee,það
á,ao,á
leit,nveo,leit
við,aþ,við
hæstv.,lkeþsf,hæstv.
ráðherra,nkeþ,ráðherra
að,c,að
hann,fpkeo,hann
svari,nheþ,svar
því,fpheþ,það
hreint,aa,hreint
og,c,og
beint,aa,beint
hvort,c,hvort
hann,fpken,hann
ætli,svg3en,ætla
ekkert,fohen,enginn
að,cn,að
gera,sng,gera
í,aþ,í
því,fpheþ,það
að,cn,að
reyna,sng,reyna
að,cn,að
nálgast,snm,nálgast
raunverulegt,lheosf,raunverulegur
verðmat,nheo,verðmat
fyrirtækisins,nheeg,fyrirtæki
.,.,.
,,
Meginkjarni,nken,meginkjarni
málsins,nheeg,mál
og,c,og
pólitíkin,nveng,pólitík
í,aþ,í
þessu,faheþ,þessi
máli,nheþ,mál
er,sfg3en,vera
auðvitað,aa,auðvitað
sú,faven,sá
",",",",","
sem,ct,sem
fram,aa,fram
kemur,sfg3en,koma
hér,aa,hér
af,aþ,af
hálfu,nveþ,hálfa
forræðisaðila,nkee,forræðisaðili
---,ta,---
sjálfstæðismanna,nkfe,sjálfstæðismaður
sérstaklega,aa,sérstaklega
---,ta,---
sem,c,sem
á,aþ,á
heilögum,lkfþsf,heilagur
dögum,nkfþ,dagur
tala,sng,tala
um,ao,um
frjálsa,lveosf,frjáls
samkeppni,nveo,samkeppni
en,c,en
þegar,c,þegar
til,ae,til
kastanna,nhfeg,kast
kemur,sfg3en,koma
hlaupa,sng,hlaupa
á,ao,á
bak,nheo,bak
við,ao,við
gamalkunnan,lkeosf,gamalkunnur
pilsfaldakapítalisma,nkeo,pilsfaldakapítalismi
.,.,.
,,
Morgunblaðið,nhengs,Morgunblaðið
er,sfg3en,vera
í,aþ,í
þeim,fakeþ,sá
hópi,nkeþ,hópur
enda,c,enda
vant,lhensf,vanur
því,fpheþ,það
að,cn,að
vera,sng,vera
markaðsráðandi,slg,markaðsráða
á,aþ,á
dagblaðamarkaði,nkeþ,dagblaðamarkaður
.,.,.
,,
Það,fphen,það
eru,sfg3fn,vera
hin,fahfn,hinn
merkilegu,lveevf,merkilegur
pólitísku,lhfnvf,pólitískur
skilaboð,nhfn,skilaboð
þessarar,favee,þessi
umræðu,nvee,umræða
.,.,.
,,
Við,ao,við
samfylkingarmenn,nkfo,samfylkingarmaður
viljum,sfg1fn,vilja
raunverulega,aa,raunverulega
virka,lveosf,virkur
samkeppni,nveo,samkeppni
samkvæmt,aþ,samkvæmt
vel,aa,vel
skilgreindum,lvfþsf,skilgreindur
leikreglum,nvfþ,leikregla
.,.,.
,,
Það,fphen,það
eru,sfg3fn,vera
hin,ghfn,hinn
pólitísku,lhfnvf,pólitískur
skilaboð,nhfn,skilaboð
þessarar,favee,þessi
umræðu,nvee,umræða
.,.,.
,,
Össur,nken-s,Össur
Skarphéðinsson,nken-s,Skarphéðinsson
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
rétt,lhensf,réttur
að,c,að
það,fphen,það
komi,svg3en,koma
fram,aa,fram
að,c,að
þegar,c,þegar
hv.,lhenvm,hv.
þm.,lhenvm,þm.
,,
Kolbrún,nven,kolbrún
Halldórsdóttir,nven-s,Halldórsdóttir
lagði,sfg3eþ,leggja
fram,aa,fram
þá,faveo,sá
tillögu,nveo,tillaga
að,c,að
þetta,fahen,þessi
mál,nhen,mál
yrði,svg3eþ,verða
afgreitt,sþghen,afgreiða
út,aa,út
úr,aþ,úr
nefndinni,nveþg,nefnd
studdu,sfg3fþ,styðja
báðir,fokfn,báðir
fulltrúar,nkfn,fulltrúi
Samfylkingarinnar,nveegs,Samfylkingin
í,aþ,í
umhvn.,lheþsf,umhvn.
þá,aa,þá
tillögu,nveþ,tillaga
.,.,.
,,
Ég,fp1en,ég
er,sfg1en,vera
þeirrar,favee,sá
skoðunar,nvee,skoðun
að,c,að
málið,nheng,mál
sé,svg3en,vera
þegar,aa,þegar
nægilega,aa,nægilega
þroskað,sþghen,þroska
til,ae,til
þess,fphee,það
að,c,að
hægt,lhensf,hægur
sé,sfg1en,sjá
að,cn,að
afgreiða,sng,afgreiða
það,fpheo,það
.,.,.
,,
Það,fphen,það
liggur,sfg3en,liggja
fyrir,ao,fyrir
alveg,aa,alveg
skýr,lkensf,skýr
meiri,lkenvm,mikill
hluti,nken,hluti
í,aþ,í
nefndinni,nveþg,nefnd
.,.,.
,,
Hv.,nhen,Hv.
þm.,lheþsf,þm.
,,
Ólafur,nken-s,Ólafur
Örn,nken-s,Örn
Haraldsson,nken-s,Haraldsson
",",",",","
formaður,nken,formaður
nefndarinnar,nveeg,nefnd
",",",",","
hefur,sfg3en,hafa
undanfarna,lkfosf,undanfarinn
daga,nkfo,dagur
þeyst,lhfnsf,þeystur
á,aa,á
milli,ae,milli
fjölmiðla,nkfe,fjölmiðill
til,ae,til
að,cn,að
lýsa,sng,lýsa
því,fpheþ,það
yfir,aa,yfir
að,c,að
hann,fpken,hann
sé,svg3en,vera
þeirrar,favee,sá
skoðunar,nvee,skoðun
að,c,að
það,fphen,það
sé,svg3en,vera
fortakslaus,lvensf,fortakslaus
skylda,nven,skylda
stjórnvalda,nhfe,stjórnvald
að,cn,að
láta,sng,láta
þetta,faheo,þessi
mál,nheo,mál
í,ao,í
lögformlegt,lheosf,lögformlegur
umhverfismat,nheo,umhverfismat
.,.,.
,,
Hv.,nhen,Hv.
þm.,lheþsf,þm.
,,
Katrín,nven-s,Katrín
Fjeldsted,nken-s,Fjeldsted
hefur,sfg3en,hafa
lýst,ssg,lýsa
því,fpheþ,það
yfir,aa,yfir
í,aþ,í
þessum,fakeþ,þessi
stóli,nkeþ,stóll
",",",",","
en,c,en
hún,fpven,hún
á,aþ,á
sæti,nheþ,sæti
í,aþ,í
nefndinni,nveþg,nefnd
",",",",","
að,c,að
hún,fpven,hún
sé,svg3en,vera
fylgjandi,lheþof,fylgjandi
umhverfismati,nheþ,umhverfismat
.,.,.
,,
Ekkert,fohen,enginn
sem,ct,sem
kom,sfg3eþ,koma
fram,aa,fram
í,aþ,í
umræðunum,nvfþg,umræða
í,ao,í
morgun,nkeo,morgunn
benti,sfg3eþ,benda
til,aa,til
að,c,að
sá,faken,sá
meiri,lkenvm,mikill
hluti,nken,hluti
sem,ct,sem
liggur,sfg3en,liggja
í,aþ,í
nefndinni,nveþg,nefnd
fyrir,aþ,fyrir
málinu,nheþg,mál
sé,svg3en,vera
fallinn,lkensf,fallinn
.,.,.
,,
Þess,fphee,það
vegna,ae,vegna
er,sfg3en,vera
alveg,aa,alveg
ljóst,lhensf,ljós
að,c,að
nefndin,nveng,nefnd
hlýtur,sfg3en,hljóta
fyrr,aam,fyrr
en,c,en
seinna,aam,seint
að,cn,að
komast,snm,koma
að,aþ,að
þeirri,faveþ,sá
niðurstöðu,nveþ,niðurstaða
að,c,að
tillaga,nven,tillaga
af,aþ,af
þessu,faheþ,þessi
tagi,nheþ,tag
eigi,svg3en,eiga
að,cn,að
hljóta,sng,hljóta
samþykki,nhen,samþykki
Alþingis,nhee-s,Alþingi
þó,aa,þó
að,c,að
auðvitað,aa,auðvitað
sé,svg3en,vera
það,fphen,það
síðan,aa,síðan
undir,aþ,undir
Alþingi,nheþ-s,Alþingi
sjálfu,fbheþ,sjálfur
komið,sþghen,koma
hver,fshfn,hver
verða,sfg3fn,verða
afdrif,nhfn,afdrif
tillögunnar,nveeg,tillaga
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
rétt,lhensf,réttur
sem,c,sem
hv.,lheþsf,hv.
þm.,lheþsf,þm.
,,
Ögmundur,nken,ögmundur
Jónasson,nken-s,Jónasson
sagði,sfg3eþ,segja
að,c,að
það,fphen,það
er,sfg3en,vera
tímabært,lhensf,tímabær
að,c,að
þessi,faven,þessi
tillaga,nven,tillaga
verði,svg3en,verða
afgreidd,sþgven,afgreiða
einmitt,aa,einmitt
núna,aa,núna
.,.,.
,,
Ef,c,ef
við,fp1fn,ég
horfum,sfg1fn,horfa
á,ao,á
málið,nheog,mál
frá,aþ,frá
sjónarmiði,nheþ,sjónarmið
ríkisstjórnarinnar,nveeg,ríkisstjórn
mundi,svg3eþ,munu
þetta,fahen,þessi
líka,aa,líka
hjálpa,sng,hjálpa
ríkisstjórninni,nveþg,ríkisstjórn
vegna,ae,vegna
þess,fphee,það
að,c,að
því,fpheþ,það
fyrr,aam,fyrr
sem,c,sem
við,fp1fn,ég
tökum,sfg1fn,taka
þessa,faveo,þessi
ákvörðun,nveo,ákvörðun
því,fpheþ,það
fyrr,aam,fyrr
liggur,sfg3en,liggja
fyrir,aþ,fyrir
niðurstaða,nven,niðurstaða
umhverfismatsins,nkeeg,umhverfismatur
og,c,og
þar,aa,þar
með,aa,með
hvort,c,hvort
það,fphen,það
sé,svg3en,vera
siðferðilega,aa,siðferðilega
verjandi,nken,verjandi
að,cn,að
fara,sng,fara
í,ao,í
þessa,faveo,þessi
framkvæmd,nveo,framkvæmd
.,.,.
,,
Ég,fp1en,ég
vek,sfg1en,vekja
athygli,nveo,athygli
á,aþ,á
því,fpheþ,það
",",",",","
herra,nkee,herra
forseti,nken,forseti
",",",",","
að,c,að
þessar,favfn,þessi
umræður,nvfn,umræða
væru,svg3fþ,vera
allar,fovfn,allur
óþarfar,lvfnsf,óþarfur
ef,c,ef
hæstv.,lveþsf,hæstv.
ríkisstjórn,nven,ríkisstjórn
hefði,svg3eþ,hafa
hlýtt,ssg,hlýða
þeim,favfþ,hún
óskum,nvfþ,ósk
sem,ct,sem
komu,sfg3fþ,koma
fram,aa,fram
í,aþ,í
upphafi,nheþ,upphaf
þessa,fahee,þessi
kjörtímabils,nhee,kjörtímabil
þegar,c,þegar
umræður,nvfn,umræða
um,ao,um
virkjunina,nveog,virkjun
komust,sfm3fþ,koma
á,ao,á
flug,nhfo,flug
að,cn,að
setja,sng,setja
það,fpheo,það
strax,aa,strax
í,ao,í
lögformlegt,lheosf,lögformlegur
umhverfismat,nheo,umhverfismat
",",",",","
þá,aa,þá
væri,svg3eþ,vera
það,fahen,það
sem,ct,sem
sagt,sþghen,segja
búið,lheosf,búinn
",",",",","
þá,aa,þá
lægi,svg3eþ,liggja
niðurstaðan,nveng,niðurstaða
fyrir,aa,fyrir
.,.,.
,,
Það,fahen,það
sem,ct,sem
við,fp1fn,ég
í,aþ,í
minni,lkeþvm,lítill
hlutanum,nkeþg,hluti
erum,sfg1fn,vera
að,cn,að
gera,sng,gera
með,aþ,með
þessari,faveþ,þessi
hugmynd,nveþ,hugmynd
öðrum,fokeþ,annar
þræði,nkeþ,þráður
er,sfg3en,vera
auðvitað,aa,auðvitað
að,cn,að
ýta,sng,ýta
þessu,faheþ,þessi
ágreiningsmáli,nheþ,ágreiningsmál
út,aa,út
af,aþ,af
borðinu,nheþg,borð
og,c,og
fá,sng,fá
niðurstöðu,nveo,niðurstaða
sem,ct,sem
fyrst,aae,snemma
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
í,aþ,í
allra,fokfe,allur
þágu,nveþ,þága
og,c,og
ekki,aa,ekki
síst,aae,síst
hæstv.,lhfosf,hæstv.
ríkisstjórnar,nvee,ríkisstjórn
.,.,.
,,
Þetta,fahen,þessi
mál,nhen,mál
verður,sfg3en,verða
aldrei,aa,aldrei
afgreitt,sþghen,afgreiða
og,c,og
aldrei,aa,aldrei
verður,sfg3en,verða
farið,sþghen,fara
í,ao,í
Fljótsdalsvirkjun,nveo-s,Fljótsdalsvirkjun
nema,c,nema
einhver,foven,einhver
bærileg,lvensf,bærilegur
sátt,nven,sátt
náist,svm3en,ná
um,ao,um
það,fpheo,það
með,aþ,með
einhverju,foheþ,einhver
móti,aa,móti
meðal,ae,meðal
þjóðarinnar,nveeg,þjóð
og,c,og
sú,faven,sá
sátt,nven,sátt
mun,sfg3en,munu
aldrei,aa,aldrei
nást,snm,ná
nema,c,nema
farið,sþghen,fara
verði,svg3en,verða
eftir,aþ,eftir
því,faheþ,það
sem,ct,sem
meiri,lkenvm,mikill
hluti,nken,hluti
þjóðarinnar,nveeg,þjóð
vill,sfg3en,vilja
",",",",","
þ.e.,as,þ.e.
að,c,að
það,fphen,það
verði,svg3en,verða
háð,lhensf,háður
lögformlegt,lhensf,lögformlegur
umhverfismat,nhen,umhverfismat
á,aþ,á
þessari,faveþ,þessi
framkvæmd,nveþ,framkvæmd
.,.,.
,,
Forsætisráðherra,nken,forsætisráðherra
(,(,(
Davíð,nken-s,Davíð
Oddsson,nken-s,Oddsson
),),)
(,(,(
andsvar,nhen,andsvar
),),)
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Þessi,faven,þessi
ræða,nven,ræða
var,sfg3eþ,vera
ekki,aa,ekki
um,ao,um
dagskrármálið,nheog,dagskrármál
.,.,.
,,
Þetta,fahen,þessi
hefur,sfg3en,hafa
verið,ssg,vera
rætt,sþghen,ræða
áður,aa,áður
.,.,.
,,
Ég,fp1en,ég
tel,sfg1en,telja
enga,foveo,enginn
hættu,nveo,hætta
á,aþ,á
ferðum,nvfþ,ferð
.,.,.
,,
Ef,c,ef
til,ae,til
þess,fphee,það
kemur,sfg3en,koma
",",",",","
sem,ct,sem
ekkert,fohen,enginn
bendir,sfg3en,benda
til,ae,til
",",",",","
að,cn,að
efna,sng,efna
þurfi,svg3en,þurfa
til,ae,til
kosninga,nvfe,kosning
í,aþ,í
bráð,nveþ,bráð
mun,sfg3en,munu
löggjafinn,nkeng,löggjafi
",",",",","
hver,fshfn,hver
sem,ct,sem
hann,fpken,hann
verður,sfg3en,verða
",",",",","
kallaður,sþgken,kalla
saman,aa,saman
eða,c,eða
bráðabirgðalöggjafinn,nkeng,bráðabirgðalöggjafi
sjá,sfg3fn,sjá
til,aa,til
að,c,að
úr,aþ,úr
þessari,faveþ,þessi
vöntun,nveþ,vöntun
verði,svg3fn,verða
bætt,sþghen,bæta
.,.,.
,,
Margrét,nven-s,Margrét
Frímannsdóttir,nven-s,Frímannsdóttir
:,:,:
Virðulegi,nken-s,Virðulegi
forseti,nken,forseti
.,.,.
,,
Ástæða,nven,ástæða
þess,fphee,það
að,c,að
ég,fp1en,ég
kveð,sfg1en,kveðja
mér,fp1eþ,ég
hljóðs,nhee,hljóð
er,sfg3en,vera
sú,faven,sá
að,c,að
það,fphen,það
kom,sfg3eþ,koma
áðan,aa,áðan
fram,aa,fram
hjá,aþ,hjá
hæstv.,lkeþsf,hæstv.
fjmrh.,nkeþ,fjmrh.
að,c,að
frv.,aa,frv.
sem,c,sem
lagt,sþghen,leggja
er,sfg3en,vera
fram,aa,fram
af,aþ,af
nokkrum,fokfþ,nokkur
hv.,lheþsf,hv.
þingmönnum,nkfþ,þingmaður
Samfylkingarinnar,nveegs,Samfylkingin
væri,svg3eþ,vera
sýndarmennska,nven,sýndarmennska
.,.,.
,,
Maður,nken,maður
gat,sfg3eþ,geta
skilið,ssg,skilja
að,c,að
þess,fphee,það
vegna,ae,vegna
væri,svg3eþ,vera
ekki,aa,ekki
endilega,aa,endilega
þörf,nven,þörf
á,aþ,á
málefnalegri,lveþsf,málefnalegur
umræðu,nveþ,umræða
um,ao,um
það,fpheo,það
og,c,og
efni,nhen,efni
þess,fphee,það
.,.,.
,,
Ég,fp1en,ég
er,sfg1en,vera
þessu,faheþ,þessi
algerlega,aa,algerlega
ósammála,lkenof,ósammála
og,c,og
reyndar,aa,reyndar
mjög,aa,mjög
hissa,lvenof,hissa
á,aþ,á
því,fpheþ,það
að,c,að
hæstv.,lheþsf,hæstv.
fjmrh.,lheþsf,fjmrh.
skuli,svg3en,skulu
nota,sng,nota
orð,nhfn,orð
sem,ct,sem
þessi,faven,þessi
eftir,ao,eftir
að,c,að
búið,lhensf,búinn
er,sfg3en,vera
í,aþ,í
löngu,lheþsf,langur
máli,nheþ,mál
að,cn,að
fara,sng,fara
yfir,ao,yfir
ástæður,nvfo,ástæða
þess,fphee,það
að,c,að
frv.,aa,frv.
er,sfg1en,vera
lagt,sþghen,leggja
fram,aa,fram
",",",",","
ekki,aa,ekki
bara,aa,bara
á,aþ,á
hv.,lheþsf,hv.
Alþingi,nheþ-s,Alþingi
heldur,c,heldur
hafi,svg3en,hafa
komið,ssg,koma
fram,aa,fram
af,aþ,af
hálfu,nveþ,hálfa
t.d.,as,t.d.
ASÍ,nhee-s,Así
og,c,og
fleiri,lhfevm,margur
samtaka,nhfe,samtök
viðvaranir,nvfo,viðvörun
varðandi,slg,varða
þenslu,nveo,þensla
í,aþ,í
þjóðfélaginu,nheþg,þjóðfélag
og,c,og
efasemdir,nvfn,efasemd
þess,fahee,það
efnis,nhee,efni
að,c,að
það,fphen,það
væri,svg3eþ,vera
réttur,nken,réttur
tímapunktur,nken,tímapunktur
að,cn,að
setja,sng,setja
bensíngjaldið,nheog,bensíngjald
á,aa,á
þegar,c,þegar
olíuverð,nhen,olíuverð
hækkar,sfg3en,hækka
mjög,aa,mjög
erlendis,aa,erlendis
og,c,og
er,sfg3en,vera
núna,aa,núna
í,aþ,í
hámarki,nheþ,hámark
og,c,og
reikna,sng,reikna
má,sfg3en,mega
með,aa,með
að,c,að
það,fphen,það
fari,svg3en,fara
svo,aa,svo
lækkandi,slg,lækka
.,.,.
,,
Þess,fphee,það
vegna,ae,vegna
hefði,svg3eþ,hafa
verið,ssg,vera
skynsamlegra,lhenvm,skynsamlegur
fyrr,aam,fyrr
hæstv.,lveþsf,hæstv.
ríkisstjórn,nven,ríkisstjórn
að,cn,að
bíða,sng,bíða
með,ao,með
þessa,faveo,þessi
hækkun,nveo,hækkun
og,c,og
sjá,sng,sjá
hver,foven,hver
þróunin,nveng,þróun
yrði,svg3eþ,verða
.,.,.
,,
Ekki,aa,ekki
liggja,sng,liggja
fyrir,aa,fyrir
niðurstöður,nvfn,niðurstaða
núna,aa,núna
að,aþ,að
fjárlögum,nhfþ,fjárlög
eða,c,eða
hvernig,aa,hvernig
þróunin,nveng,þróun
hefur,sfg3en,hafa
verið,ssg,vera
á,aþ,á
fyrstu,lkfþve,fyrr
5--6,ta,5--6
mánuðum,nkfþ,mánuður
ársins,nheeg,ár
",",",",","
hver,fsken,hver
er,sfg3en,vera
tekjuauki,nkeþ,tekjuaukur
ríkissjóðs,nkee,ríkissjóður
---,ta,---
það,fphen,það
liggur,sfg3en,liggja
fyrir,aa,fyrir
að,c,að
hann,fpken,hann
er,sfg3en,vera
einhver,foken,einhver
---,ta,---
og,c,og
hver,fsven,hver
er,sfg3en,vera
útgjaldaaukningin,nveng,útgjaldaaukning
.,.,.
,,
Úr,aþ,úr
því,fpheþ,það
að,c,að
þessar,favfn,þessi
tölur,nvfn,tala
liggja,sfg3fn,liggja
ekki,aa,ekki
fyrir,ao,fyrir
endanlega,aa,endanlega
hefði,svg3eþ,hafa
verið,ssg,vera
skynsamlegt,lhensf,skynsamlegur
að,cn,að
bíða,sng,bíða
með,ao,með
frekari,lveovm,frekur
ákvarðanatöku,nveo,ákvarðanataka
af,aþ,af
hálfu,nveþ,hálfa
ríkisstjórnarinnar,nveeg,ríkisstjórn
.,.,.
,,
Forsendur,nvfn,forsenda
fjárlaga,nhfe,fjárlög
hefðu,svg3fþ,hafa
verið,ssg,vera
metnar,lvfnsf,metinn
upp,aa,upp
á,ao,á
nýtt,lheosf,nýr
.,.,.
,,
Það,fphen,það
að,cn,að
taka,sng,taka
ákvörðun,nveo,ákvörðun
um,ao,um
bensíngjaldið,nheog,bensíngjald
og,c,og
þungaskattinn,nkeog,þungaskattur
í,aþ,í
byrjun,nveþ,byrjun
júní,nkee,júní
þegar,c,þegar
ljóst,lhensf,ljós
er,sfg3en,vera
að,c,að
aðeins,aa,aðeins
eru,sfg3fn,vera
örfáir,lkfnsf,örfár
dagar,nkfn,dagur
eða,c,eða
vikur,nvfn,vika
þar,aa,þar
til,aa,til
