Word,Tag,Lemma
Ingibjörg,nven-s,Ingibjörg
Sólrún,nven-s,Sólrún
Gísladóttir,nven-s,Gísladóttir
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Reykv.,nken,Reykv.
n.,lkensf,n.
",",",",","
í,aþ,í
annarri,foveþ,annar
umferð,nveþ,umferð
",",",",","
og,c,og
Katrín,nven-s,Katrín
Júlíusdóttir,nven-s,Júlíusdóttir
",",",",","
9.,ta,9.
þm.,lheþsf,þm.
,,
Suðvest.,nveþ,Suðvest.
",",",",","
í,aþ,í
þriðju,lveþvf,þriðji
umferð,nveþ,umferð
.,.,.
,,
Fyrir,ao,fyrir
Framsóknarflokk,nkeo-s,Framsóknarflokkur
tala,sng,tala
Árni,nken-s,Árni
Magnússon,nkeo-s,Magnússon
félagsmálaráðherra,nkeo,félagsmálaráðherra
í,aþ,í
fyrstu,lveþve,fyrr
umferð,nveþ,umferð
",",",",","
í,aþ,í
annarri,foveþ,annar
umferð,nveþ,umferð
Dagný,nveþ-s,Dagný
Jónsdóttir,nven-s,Jónsdóttir
",",",",","
8.,ta,8.
þm.,lheþsf,þm.
,,
Norðaust.,nveþ,Norðaust.
",",",",","
og,c,og
í,aþ,í
þriðju,lveþvf,þriðji
umferð,nveþ,umferð
Birkir,nken-s,Birkir
J.,nken-s,J.
Jónsson,nken-s,Jónsson
",",",",","
9.,ta,9.
þm.,lheþsf,þm.
,,
Norðaust.,nken-s,Norðaust.
,,
Ræðumenn,nkfn,ræðumaður
fyrir,ao,fyrir
Vinstri,lveovf,vinstri
hreyfinguna,nveog,hreyfing
--,ae,--
grænt,lheosf,grænn
framboð,nheo,framboð
verða,sfg3fn,verða
Steingrímur,nken-s,Steingrímur
J.,nken-s,J.
Sigfússon,nken-s,Sigfússon
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Norðaust.,nveþ,Norðaust.
",",",",","
í,aþ,í
fyrstu,lveþve,fyrr
umferð,nveþ,umferð
",",",",","
í,aþ,í
annarri,foveþ,annar
umferð,nveþ,umferð
Kolbrún,nven-s,Kolbrún
Halldórsdóttir,nven-s,Halldórsdóttir
",",",",","
8.,ta,8.
þm.,lheþsf,þm.
,,
Reykv.,nven,Reykv.
n.,aae,n.
",",",",","
og,c,og
í,aþ,í
þriðju,lveþvf,þriðji
umferð,nveþ,umferð
Jón,nken-s,Jón
Bjarnason,nken-s,Bjarnason
",",",",","
8.,ta,8.
þm.,lheþsf,þm.
,,
Norðvest.,nken-s,Norðvest.
,,
Fyrir,ao,fyrir
Frjálslynda,lkeovf,frjálslyndur
flokkinn,nkeog,flokkur
tala,sng,tala
Magnús,nken-s,Magnús
Þór,nken-s,Þór
Hafsteinsson,nkeo-s,Hafsteinsson
",",",",","
9.,ta,9.
þm.,lheþsf,þm.
,,
Suðurk.,nken,Suðurk.
",",",",","
og,c,og
Sigurjón,nken-s,Sigurjón
Þórðarson,nken-s,Þórðarson
",",",",","
10.,ta,10.
þm.,lheþsf,þm.
,,
Norðvest.,nveþ,Norðvest.
",",",",","
í,aþ,í
fyrstu,lveþve,fyrr
umferð,nveþ,umferð
",",",",","
í,aþ,í
annarri,foveþ,annar
umferð,nveþ,umferð
Gunnar,nken-s,Gunnar
Örlygsson,nken-s,Örlygsson
",",",",","
10.,ta,10.
þm.,lheþsf,þm.
,,
Suðvest.,nveþ,Suðvest.
",",",",","
og,c,og
Guðjón,nken-s,Guðjón
A.,nkee-s,A.
Kristjánsson,nken-s,Kristjánsson
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Norðvest.,nveþ,Norðvest.
",",",",","
í,aþ,í
þriðju,lveþvf,þriðji
umferð,nveþ,umferð
.,.,.
,,
Guðjón,nken-s,Guðjón
A.,nkee-s,A.
Kristjánsson,nken-s,Kristjánsson
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Við,aa,við
í,aþ,í
Frjálslynda,lkeþvf,frjálslyndur
flokknum,nkeþg,flokkur
töldum,sfg1fþ,telja
það,fpheo,það
sjálfsagt,aa,sjálfsagt
að,cn,að
reyna,sng,reyna
að,cn,að
ná,sng,ná
sáttum,nvfþ,sátt
í,aþ,í
þessu,faheþ,þessi
máli,nheþ,mál
og,c,og
reyna,sng,reyna
að,cn,að
fá,sng,fá
fram,ao,fram
málsmeðferð,nveo,málsmeðferð
sem,ct,sem
gæti,svg3eþ,geta
verið,ssg,vera
þinginu,nheþg,þing
til,ae,til
fulls,lkeesf,fullur
sóma,nkee,sómi
.,.,.
,,
Við,fp1fn,ég
ákváðum,sfg1fþ,ákveða
því,aa,því
að,cn,að
fallast,snm,falla
á,ao,á
það,fpheo,það
að,cn,að
fara,sng,fara
í,ao,í
málið,nheog,mál
sameiginlega,lheovf,sameiginlegur
með,aþ,með
öðrum,fokfþ,annar
flokkum,nkfþ,flokkur
stjórnarandstöðunnar,nveeg,stjórnarandstaða
eftir,ao,eftir
að,c,að
fyrir,aa,fyrir
lá,sfg3eþ,liggja
hvernig,aa,hvernig
meiri,lkenvm,mikill
hluti,nken,hluti
ríkisstjórnarflokkanna,nkfeg,ríkisstjórnarflokkur
hafði,sfg3eþ,hafa
ákveðið,ssg,ákveða
að,cn,að
afgreiða,sng,afgreiða
þessi,fahfo,þessi
mál,nhfo,mál
í,aþ,í
kjörbréfanefndinni,nveþg,kjörbréfanefnd
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
auðvitað,aa,auðvitað
öllum,fokfþ,allur
ljóst,lhensf,ljós
sem,ct,sem
hér,aa,hér
eru,sfg3fn,vera
inni,aa,inni
að,c,að
við,aa,við
í,aþ,í
Frjálslynda,lkeþvf,frjálslyndur
flokknum,nkeþg,flokkur
gerðum,sfg1fþ,gera
snemma,aa,snemma
athugasemdir,nvfo,athugasemd
við,ao,við
framkvæmd,nveo,framkvæmd
kosninganna,nvfeg,kosning
og,c,og
fórum,sfg1fþ,fara
af,aþ,af
stað,nkeþ,staður
í,ao,í
þá,faveo,sá
vegferð,nveo,vegferð
eins,aa,eins
og,c,og
við,fp1fn,ég
töldum,sfg1fþ,telja
eðlilegt,lheosf,eðlilegur
að,cn,að
fara,sng,fara
hana,fpveo,hún
.,.,.
,,
Reyndar,aa,reyndar
höfðum,sfg1fþ,hafa
við,fp1fn,ég
engin,fohfo,enginn
fordæmi,nhfo,fordæmi
í,aþ,í
þessu,faheþ,þessi
máli,nheþ,mál
um,ao,um
það,fpheo,það
hvernig,aa,hvernig
málið,nheog,mál
skyldi,svg3eþ,skulu
bera,sng,bera
að,c,að
en,c,en
við,fp1fn,ég
fórum,sfg1fþ,fara
þá,aa,þá
leið,nveo,leið
að,cn,að
skrifa,sng,skrifa
til,ae,til
yfirkjörstjórnanna,nvfeg,yfirkjörstjórn
og,c,og
einnig,aa,einnig
til,ae,til
landskjörstjórnar,nvee,landskjörstjórn
.,.,.
,,
Það,fphen,það
var,sfg3eþ,vera
upphafið,nheng,upphaf
að,aþ,að
því,fpheþ,það
að,c,að
við,fp1fn,ég
fórum,sfg1fþ,fara
að,cn,að
skoða,sng,skoða
þetta,faheo,þessi
mál,nheo,mál
.,.,.
,,
Ég,fp1en,ég
verð,sfg1en,verða
að,cn,að
segja,sng,segja
alveg,aa,alveg
eins,aa,eins
og,c,og
er,sfg1en,vera
",",",",","
og,c,og
get,sfg1en,geta
ekki,aa,ekki
dregið,ssg,draga
dul,lhfosf,dulur
á,ao,á
það,fpheo,það
",",",",","
eftir,aa,eftir
að,cn,að
hafa,sng,hafa
fyrst,aae,snemma
í,ao,í
stað,nkeo,staður
verið,ssg,vera
nokkuð,fohen,nokkur
tregur,lkensf,tregur
til,ae,til
að,cn,að
fara,sng,fara
að,cn,að
hreyfa,sng,hreyfa
við,aþ,við
þessu,faheþ,þessi
máli,nheþ,mál
",",",",","
að,c,að
eftir,aa,eftir
að,cn,að
hafa,sng,hafa
skoðað,ssg,skoða
málið,nheog,mál
í,ao,í
nokkra,fokfo,nokkur
daga,nkfo,dagur
er,sfg1en,vera
ég,fp1en,ég
sannfærður,lkensf,sannfærður
um,ao,um
að,c,að
það,fphen,það
er,sfg3en,vera
mjög,aa,mjög
margt,lhensf,margur
í,aþ,í
löggjöfinni,nveþg,löggjöf
og,c,og
framkvæmdinni,nveþg,framkvæmd
sem,ct,sem
við,fp1fn,ég
þurfum,sfg1fn,þurfa
að,cn,að
skoða,sng,skoða
og,c,og
lagfæra,sng,lagfæra
.,.,.
,,
Þann,fakeo,sá
lærdóm,nkeo,lærdómur
hljótum,sfg1fn,hljóta
við,ao,við
alla,fokfo,allur
vega,nkfo,vegi
að,cn,að
draga,sng,draga
af,aþ,af
þessu,faheþ,þessi
máli,nheþ,mál
.,.,.
,,
Ég,fp1en,ég
hefði,svg1eþ,hafa
talið,ssg,telja
það,fpheo,það
eðlilegt,lheosf,eðlilegur
og,c,og
sjálfsagt,lhensf,sjálfsagður
að,c,að
í,aþ,í
þessu,faheþ,þessi
máli,nheþ,mál
yrði,svg1eþ,verða
farið,sþghen,fara
að,c,að
5.,ta,5.
gr.,nveþ,gr.
þingskapa,sng,þingskapa
og,c,og
málið,nheng,mál
rannsakað,sþghen,rannsaka
og,c,og
síðan,aa,síðan
skilað,sþghen,skila
hér,aa,hér
skýrslu,nveo,skýrsla
.,.,.
,,
Og,c,og
miðað,ssg,miða
við,ao,við
þá,faveo,sá
málsmeðferð,nveo,málsmeðferð
sem,ct,sem
við,fp1fn,ég
höfum,sfg1fn,hafa
lagt,ssg,leggja
hér,aa,hér
upp,aa,upp
í,aþ,í
stjórnarandstöðunni,nveþg,stjórnarandstaða
",",",",","
minni,lkenvm,lítill
hlutinn,nkeng,hluti
í,aþ,í
kjörbréfanefnd,nveþ,kjörbréfanefnd
",",",",","
þá,aa,þá
teljum,sfg1fn,telja
við,fp1fn,ég
að,c,að
hægt,ssg,hægja
hefði,svg3eþ,hafa
verið,ssg,vera
að,cn,að
ljúka,sng,ljúka
á,aþ,á
einni,tfveþ,einn
viku,nveþ,vika
þeirri,faveþ,sá
málsmeðferð,nveþ,málsmeðferð
sem,ct,sem
hér,aa,hér
er,sfg3en,vera
lögð,sþgven,leggja
upp,aa,upp
í,aþ,í
okkar,fp1fe,ég
sameiginlegu,lveþvf,sameiginlegur
tillögu,nveþ,tillaga
.,.,.
,,
Af,aþ,af
hendi,nveþ,hönd
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
var,sfg3eþ,vera
þessi,faven,þessi
málsmeðferð,nven,málsmeðferð
sáttaleið,nveo,sáttaleið
",",",",","
við,fp1fn,ég
vildum,sfg1fþ,vilja
auðvitað,aa,auðvitað
að,c,að
sú,faven,sá
kæra,lvenvf,kær
sem,ct,sem
barst,sfm3eþ,bera
hingað,aa,hingað
inn,aa,inn
frá,aþ,frá
umboðsmanni,nkeþ,umboðsmaður
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
",",",",","
fyrst,aae,snemma
til,ae,til
dómsmrn.,lkfesf,dómsmrn.
og,c,og
síðan,aa,síðan
inn,aa,inn
til,ae,til
Alþingis,nhee-s,Alþingi
",",",",","
yrði,svg3eþ,verða
tekin,sþgven,taka
til,ae,til
afgreiðslu,nvee,afgreiðsla
lið,nheo,lið
fyrir,ao,fyrir
lið,nheo,lið
.,.,.
,,
Meiri,lkenvm,mikill
hlutinn,nkeng,hluti
ákvað,sfg3eþ,ákveða
að,cn,að
afgreiða,sng,afgreiða
hana,fpveo,hún
með,aþ,með
því,fpheþ,það
að,cn,að
taka,sng,taka
afstöðu,nveo,afstaða
til,ae,til
þess,fphee,það
að,c,að
hér,aa,hér
væru,svg3fþ,vera
öll,fohfn,allur
kjörbréf,nhfn,kjörbréf
gild,lhfnsf,gildur
og,c,og
þar,aa,þar
með,aa,með
væri,svg3eþ,vera
kæran,lkeosf,kær
ekki,aa,ekki
meira,aam,mjög
til,ae,til
umfjöllunar,nvee,umfjöllun
af,aþ,af
þeirra,fphfe,það
hálfu,nveþ,hálfa
",",",",","
og,c,og
það,fphen,það
er,sfg3en,vera
jú,au,jú
meiri,lkenvm,mikill
hlutinn,nkeng,hluti
sem,ct,sem
ræður,sfg3en,ráða
í,aþ,í
hv.,lheþsf,hv.
Alþingi,nheþ-s,Alþingi
.,.,.
,,
En,c,en
við,fp1fn,ég
höfum,sfg1fn,hafa
málfrelsi,nheo,málfrelsi
",",",",","
venjulegir,lkfnsf,venjulegur
þingmenn,nkfn,þingmaður
",",",",","
til,ae,til
þess,fphee,það
að,cn,að
tala,sng,tala
um,ao,um
það,faheo,það
sem,ct,sem
okkur,fp1fþ,ég
finnst,sfm3en,finna
úrskeiðis,nhee,úrskeiði
hafa,sfg3fn,hafa
farið,ssg,fara
og,c,og
ég,fp1en,ég
hef,sfg1en,hafa
hugsað,ssg,hugsa
mér,fp1eþ,ég
að,cn,að
nota,sng,nota
mér,fp1eþ,ég
það,faheo,það
málfrelsi,nheo,málfrelsi
hér,aa,hér
í,aþ,í
þessum,fakeþ,þessi
ræðustól,nkeþ,ræðustóll
og,c,og
fara,sng,fara
nokkrum,fohfþ,nokkur
orðum,nhfþ,orð
um,ao,um
það,faheo,það
sem,ct,sem
hér,aa,hér
er,sfg3en,vera
til,ae,til
umræðu,nvee,umræða
.,.,.
,,
Í,aþ,í
fyrsta,lheþve,fyrr
lagi,nheþ,lag
er,sfg3en,vera
það,fphen,það
alveg,aa,alveg
ljóst,lhensf,ljós
að,c,að
við,aa,við
í,aþ,í
Frjálslynda,lkeþvf,frjálslyndur
flokknum,nkeþg,flokkur
mótmælum,nhfþ,mótmæli
þeirri,faveþ,sá
afgreiðslu,nveþ,afgreiðsla
sem,ct,sem
ákveðin,sþgven,ákveða
var,sfg3eþ,vera
af,aþ,af
meiri,lkeþvm,mikill
hlutanum,nkeþg,hluti
í,aþ,í
kjörbréfanefnd,nveþ,kjörbréfanefnd
og,c,og
teljum,sfg1fn,telja
að,c,að
þar,aa,þar
sé,svg3en,vera
verið,sþghen,vera
að,cn,að
fara,sng,fara
á,ao,á
skjön,nhfo,skjan
við,ao,við
það,faheo,það
sem,ct,sem
eðlilegt,lhensf,eðlilegur
gæti,svg3eþ,geta
talist,ssm,telja
",",",",","
vegna,ae,vegna
þess,fphee,það
að,c,að
það,fphen,það
hefur,sfg3en,hafa
komið,ssg,koma
í,ao,í
ljós,nheo,ljós
",",",",","
eins,aa,eins
og,c,og
kemur,sfg3en,koma
fram,aa,fram
í,ao,í
kæru,lvfovf,kær
Björgvins,nkee-s,Björgvin
Egils,nkee-s,Egill
til,ae,til
dómsmrn.,nvee,dómsmrn.
",",",",","
sem,ct,sem
borist,sfm3en,bora
hefur,sfg3en,hafa
hingað,aa,hingað
",",",",","
að,c,að
það,fphen,það
er,sfg3en,vera
fjöldamargt,lhensf,fjöldamargur
sem,ct,sem
þarf,sfg3en,þurfa
að,cn,að
athuga,sng,athuga
varðandi,slg,varða
framkvæmd,nveo,framkvæmd
og,c,og
meðferð,nveo,meðferð
kjörgagna,nhfe,kjörgögn
.,.,.
,,
Og,c,og
þó,aa,þó
að,c,að
málið,nheng,mál
hafi,svg3en,hafa
í,aþ,í
upphafi,nheþ,upphaf
verið,ssg,vera
reist,sfg2eþ,rísa
á,aþ,á
þeim,fakeþ,sá
grunni,nkeþ,grunnur
að,c,að
það,fphen,það
munaði,sfg3eþ,muna
ákaflega,aa,ákaflega
litlu,lheþsf,lítill
til,ae,til
þess,fphee,það
að,c,að
það,fphen,það
gæti,svg3eþ,geta
orðið,ssg,verða
breyting,nven,breyting
á,aþ,á
uppbótarþingsætum,nhfþ,uppbótarþingsæti
",",",",","
tiltölulega,aa,tiltölulega
fáum,lhfþsf,fár
atkvæðum,nhfþ,atkvæði
",",",",","
þá,aa,þá
eru,sfg3fn,vera
samt,aa,samt
sem,c,sem
áður,aa,áður
fjöldamörg,lhfnsf,fjöldamargur
atriði,nhfn,atriði
---,ta,---
eins,aa,eins
og,c,og
fram,aa,fram
hefur,sfg3en,hafa
komið,ssg,koma
í,ao,í
nál.,nkeo,nál.
minni,feveþ,minn
hlutans,nkeeg,hluti
og,c,og
fyrri,lkfnvm,fyrri
framsögumenn,nkfn,framsögumaður
hafa,sfg3fn,hafa
gert,ssg,gera
ágætlega,aa,ágætlega
grein,nveo,grein
fyrir,ao,fyrir
---,ta,---
sem,c,sem
að,aþ,að
okkar,fp1fe,ég
viti,nheþ,vit
þarf,sfg3en,þurfa
að,cn,að
skoða,sng,skoða
.,.,.
,,
Og,c,og
þótt,c,þótt
við,fp1fn,ég
á,aþ,á
þessu,faheþ,þessi
stigi,nheþ,stig
föllumst,sfm1fn,falla
á,aa,á
að,c,að
ekki,aa,ekki
sé,svg3en,vera
gerð,sþgven,gera
krafa,nven,krafa
um,ao,um
endurtalningu,nveo,endurtalning
allra,fohfe,allur
atkvæða,nhfe,atkvæði
með,aþ,með
því,fpheþ,það
að,cn,að
fallast,snm,falla
á,ao,á
þessa,faveo,þessi
málamiðlunartillögu,nveo,málamiðlunartillaga
og,c,og
vera,sng,vera
samstiga,nhfe,samstig
í,aþ,í
stjórnarandstöðunni,nveþg,stjórnarandstaða
um,ao,um
að,cn,að
flytja,sng,flytja
hana,fpveo,hún
",",",",","
þá,aa,þá
teljum,sfg1fn,telja
við,fp1fn,ég
að,c,að
þó,aa,þó
svo,aa,svo
að,c,að
slík,fbven,slíkur
tillaga,nven,tillaga
væri,svg3eþ,vera
samþykkt,sþgven,samþykkja
þá,aa,þá
væri,svg3eþ,vera
þar,aa,þar
með,ao,með
ekki,aa,ekki
búið,lheosf,búinn
að,cn,að
loka,sng,loka
fyrir,ao,fyrir
þá,faveo,sá
leið,nveo,leið
að,c,að
við,ao,við
endurskoðun,nveo,endurskoðun
á,aþ,á
öðrum,fohfþ,annar
kjörgögnum,nhfþ,kjörgagn
gæti,svg3eþ,geta
komið,ssg,koma
upp,aa,upp
sú,faven,sá
staða,nven,staða
að,c,að
frekar,aam,frekar
þyrfti,svg3eþ,þurfa
að,cn,að
skoða,sng,skoða
málin,nhfog,mál
og,c,og
jafnvel,aa,jafnvel
að,c,að
til,ae,til
algjörrar,lveesf,algjör
endurtalningar,nvfo,endurtalning
á,aþ,á
atkvæðum,nhfþ,atkvæði
þyrfti,svg3eþ,þurfa
að,cn,að
koma,sng,koma
.,.,.
,,
Það,fphen,það
vill,sfg3en,vilja
svo,aa,svo
til,aa,til
um,ao,um
þá,aa,þá
málsmeðferð,nveo,málsmeðferð
sem,ct,sem
við,aa,við
höfum,sfg1fn,hafa
verið,ssg,vera
að,cn,að
leggja,sng,leggja
til,aa,til
",",",",","
m.a.,as,m.a.
núna,aa,núna
í,aþ,í
þessu,faheþ,þessi
sameiginlega,lheþvf,sameiginlegur
áliti,nheþ,álit
okkar,fp1fe,ég
",",",",","
að,c,að
í,aþ,í
Danmörku,nveþ-s,Danmörk
var,sfg3eþ,vera
farin,sþgven,fara
sú,faven,sá
leið,nven,leið
fyrir,aþ,fyrir
nokkrum,fohfþ,nokkur
árum,nhfþ,ár
að,cn,að
skoða,sng,skoða
þar,aa,þar
utankjörfundaratkvæði,nhfo,utankjörfundaratkvæði
sérstaklega,aa,sérstaklega
vegna,ae,vegna
þess,fphee,það
að,c,að
litlu,lheþsf,lítill
munaði,sfg3eþ,muna
.,.,.
,,
Ég,fp1en,ég
geri,sfg1en,gera
ekki,aa,ekki
ráð,nhfo,ráð
fyrir,aþ,fyrir
því,fpheþ,það
að,c,að
Danir,nkfn-s,Dani
hafi,svg3fn,hafa
farið,ssg,fara
þá,fpkfo,hann
vegferð,nven,vegferð
vegna,ae,vegna
þess,fphee,það
að,c,að
þeim,fphfþ,það
fyndist,svm3eþ,finna
einhver,foven,einhver
minnkun,nven,minnkun
að,aþ,að
því,fpheþ,það
að,cn,að
skoða,sng,skoða
vafamál,nheo,vafamál
heldur,c,heldur
teldu,svg3fþ,telja
þeir,fpkfn,hann
það,fpheo,það
sjálfsagt,aa,sjálfsagt
og,c,og
lýðræðinu,nheþg,lýðræði
til,ae,til
framdráttar,nkee,framdráttur
",",",",","
og,c,og
þess,fphee,það
vegna,ae,vegna
hafi,svg3en,hafa
sú,faven,sá
aðferð,nven,aðferð
verið,ssg,vera
valin,sþgven,velja
af,aþ,af
þeirra,fphfe,það
hálfu,nveþ,hálfa
.,.,.
,,
Í,aþ,í
framhaldi,nheþ,framhald
af,aþ,af
því,fpheþ,það
var,sfg3eþ,vera
svo,aa,svo
farið,sþghen,fara
í,ao,í
það,fpheo,það
í,aþ,í
Danmörku,nveþ-s,Danmörk
að,cn,að
setja,sng,setja
sérstök,lhfosf,sérstakur
ákvæði,nhfo,ákvæði
inn,aa,inn
í,ao,í
dönsku,lhfovf,danskur
lögin,nhfog,lag
um,ao,um
endurtalningar,nvfo,endurtalning
",",",",","
en,c,en
í,aþ,í
íslensku,lhfþvf,íslenskur
kosningalögunum,nhfþg,kosningalög
er,sfg3en,vera
engin,foven,enginn
slík,fbven,slíkur
ákvæði,svg3eþ,ákveða
að,cn,að
finna,sng,finna
og,c,og
reyndar,aa,reyndar
ekki,aa,ekki
heldur,aam,heldur
í,aþ,í
sveitarstjórnarlögunum,nhfþg,sveitarstjórnarlag
",",",",","
og,c,og
hefur,sfg3en,hafa
þó,aa,þó
verið,ssg,vera
endurtalið,nheng,endurtal
í,aþ,í
sveitarstjórnarkosningum,nvfþ,sveitarstjórnarkosning
.,.,.
,,
Það,fphen,það
gert,ssg,gera
m.a.,as,m.a.
1978,ta,1978
hér,aa,hér
í,aþ,í
Reykjavík,nveþ-s,Reykjavík
þegar,c,þegar
munaði,sfg3eþ,muna
níu,tfhfe,níu
atkvæðum,nhfþ,atkvæði
.,.,.
,,
Þá,aa,þá
ákvað,sfg3eþ,ákveða
yfirkjörstjórn,nven,yfirkjörstjórn
í,ao,í
Reykjavík,nveo-s,Reykjavík
að,aþ,að
endurtelja,sng,endurtelja
.,.,.
,,
Þannig,aa,þannig
eru,sfg3fn,vera
fordæmin,nhfng,fordæmi
til,ae,til
staðar,nkee,staður
en,c,en
meiri,lkenvm,mikill
hlutinn,nkeng,hluti
hins,fakee,hinn
vegar,nkee,vegur
hunsar,sfg3en,hunsa
það,fphen,það
algjörlega,aa,algjörlega
að,c,að
litið,ssg,líta
skuli,svg3en,skulu
til,ae,til
nokkurra,fokfe,nokkur
fordæma,sng,fordæma
eða,c,eða
yfirleitt,aa,yfirleitt
að,c,að
litið,sþghen,líta
skuli,svg3en,skulu
til,ae,til
þess,fphee,það
að,c,að
það,fphen,það
sé,svg3en,vera
nokkur,foken,nokkur
skapaður,sþgken,skapa
hlutur,nken,hlutur
að,c,að
sem,ct,sem
ætti,svg3eþ,eiga
e.t.v.,as,e.t.v.
að,cn,að
skoða,sng,skoða
í,aþ,í
þessum,favfþ,þessi
kosningum,nvfþ,kosning
.,.,.
,,
Við,fp1fn,ég
höfum,sfg1fn,hafa
nefnt,ssg,nefna
nokkur,fohfo,nokkur
dæmi,nhfo,dæmi
í,aþ,í
ýmsum,fohfþ,ýmis
plöggum,nhfþ,plagg
sem,ct,sem
við,fp1fn,ég
höfum,sfg1fn,hafa
sent,ssg,senda
frá,aþ,frá
okkur,fp1fþ,ég
.,.,.
,,
Ég,fp1en,ég
ætla,sfg1en,ætla
",",",",","
með,aþ,með
leyfi,nheþ,leyfi
forseta,nkee,forseti
",",",",","
að,cn,að
lesa,sng,lesa
hér,aa,hér
alla,fokfo,allur
kæru,lkfovf,kær
Björgvins,nkee-s,Björgvin
Egils,nkeo-s,Egils
",",",",","
eins,aa,eins
og,c,og
hún,fpven,hún
birtist,sfm3en,birta
í,aþ,í
skjalinu,nheþg,skjal
.,.,.
,,
Hefur,sfg3en,hafa
forseti,nken,forseti
nokkuð,foheo,nokkur
við,ao,við
það,fpheo,það
að,cn,að
athuga,sng,athuga
?,?,?
,,
(,(,(
Aldursforseti,nken,aldursforseti
(,(,(
HÁs,lkensf,hás
),),)
:,:,:
Forseti,nken,forseti
getur,sfg3en,geta
ekki,aa,ekki
gert,ssg,gera
athugasemdir,nvfo,athugasemd
við,ao,við
það,fpheo,það
hvaða,fsvfo,hvaða
skýrslur,nvfo,skýrsla
þingmaðurinn,nkeng,þingmaður
telur,sfg3en,telja
nauðsynlegt,lheosf,nauðsynlegur
að,cn,að
lesa,sng,lesa
upp,aa,upp
",",",",","
en,c,en
forseta,nkeþ,forseti
þætti,svg3eþ,þykja
vænt,lhensf,vænn
um,ao,um
að,cn,að
fá,sng,fá
áætlun,nveo,áætlun
um,ao,um
hugsanlega,lveosf,hugsanlegur
lengd,nveo,lengd
ræðutíma,nkee,ræðutími
þingmannsins,nkeeg,þingmaður
.,.,.
),),)
Aldursforseti,nken,aldursforseti
:,:,:
Ég,fp1en,ég
mundi,svg1eþ,munu
giska,sng,giska
á,aa,á
að,c,að
þessu,faheþ,þessi
lyki,svg1eþ,lúka
svona,aa,svona
upp,aa,upp
úr,aþ,úr
kl.,nveng,kl.
sex,ta,sex
",",",",","
herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Nægja,sfg3fn,nægja
þær,favfn,hún
upplýsingar,nvfo,upplýsing
?,?,?
,,
(,(,(
Aldursforseti,nken,aldursforseti
(,(,(
HÁs,lkensf,hás
),),)
:,:,:
Þær,fpvfn,hún
nægja,sfg3fn,nægja
í,aþ,í
bili,nheþ,bil
og,c,og
þingmanninum,nkeþg,þingmaður
er,sfg3en,vera
því,aa,því
heimilt,lhensf,heimill
að,cn,að
halda,sng,halda
áfram,aa,áfram
ræðu,nveþ,ræða
sinni,feveþ,sinn
.,.,.
),),)
Aldursforseti,nken,aldursforseti
:,:,:
Til,ae,til
dómsmrn.,nvee,dómsmrn.
barst,sfm3fn,bera
þann,fakeo,sá
23.,ta,23.
maí,nkee,maí
krafa,nven,krafa
um,ao,um
endurtalningu,nveo,endurtalning
atkvæða,nhfe,atkvæði
í,aþ,í
nýafstöðnum,lvfþsf,nýafstaðinn
alþingiskosningum,nvfþ,alþingiskosning
.,.,.
,,
Sá,faken,sá
sem,ct,sem
sendi,sfg3eþ,senda
þá,fakfo,hann
kæru,lkfovf,kær
inn,aa,inn
var,sfg3eþ,vera
Björgvin,nken-s,Björgvin
Egill,nken-s,Egill
Vídalín,nken-s,Vídalín
Arngrímsson,nken-s,Arngrímsson
",",",",","
til,ae,til
heimilis,nhee,heimili
í,aþ,í
Stararima,nxeþ-s,Stararimi
55,ta,55
í,aþ,í
Reykjavík,nveþ-s,Reykjavík
",",",",","
kjósandi,nkeþ,kjósandur
í,aþ,í
Reykjavíkurkjördæmi,nheþ-s,Reykjavíkurkjördæmi
norður,aa,norður
",",",",","
formaður,nken,formaður
kjördæmisfélags,nhee,kjördæmisfélag
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
í,aþ,í
Reykjavíkurkjördæmi,nheþ-s,Reykjavíkurkjördæmi
...,...,...
,,
(,(,(
Aldursforseti,nken,aldursforseti
(,(,(
HÁs,lkensf,hás
),),)
:,:,:
Mér,fp1eþ,ég
finnst,sfm3en,finna
einsýnt,lhensf,einsýnn
í,aþ,í
ljósi,nheþ,ljós
þeirra,favfe,hún
upplýsinga,nvfe,upplýsing
sem,ct,sem
þingmaðurinn,nkeng,þingmaður
hefur,sfg3en,hafa
gefið,ssg,gefa
að,c,að
engar,fovfn,enginn
líkur,nvfn,líkur
séu,svg3fn,vera
á,aþ,á
því,fpheþ,það
að,c,að
hér,aa,hér
geti,svg1en,geta
farið,ssg,fara
fram,aa,fram
umræður,nvfn,umræða
í,ao,í
kvöld,nheo,kvöld
eins,aa,eins
og,c,og
gert,ssg,gera
var,sfg3eþ,vera
ráð,nhen,ráð
fyrir,aa,fyrir
