Word,Tag,Lemma
.,.,.
,,
18,ta,18
.,.,.
,,
---,ta,---
---,ta,---
Oddur,nken-s,Oddur
Ólafsson,nken-s,Ólafsson
.,.,.
,,
19,ta,19
.,.,.
,,
---,ta,---
---,ta,---
Helgi,nken-s,Helgi
F.,nhee-s,F.
Seljan,nken-s,Seljan
.,.,.
,,
20,ta,20
.,.,.
,,
---,ta,---
---,ta,---
Eyjólfur,nken-s,Eyjólfur
K.,nken-s,K.
Jónsson,nken-s,Jónsson
.,.,.
,,
Aldursforseti,nken,aldursforseti
",",",",","
Eðvarð,nken-s,Eðvarð
Sigurðsson,nken-s,Sigurðsson
",",",",","
6.,ta,6.
þm.,lheþsf,þm.
,,
Reykv.,nken,Reykv.
",",",",","
setti,sfg3eþ,setja
fundinn,sþgken,finna
.,.,.
,,
Deildina,nveog,deild
skipuðu,sfg3fþ,skipa
þessir,fakfn,þessi
þm.,lheþsf,þm.
:,:,:
1,ta,1
.,.,.
,,
Albert,nken-s,Albert
Guðmundsson,nken-s,Guðmundsson
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
2,ta,2
.,.,.
,,
Árni,nken-s,Árni
Gunnarsson,nken-s,Gunnarsson
",",",",","
11.,ta,11.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
3,ta,3
.,.,.
,,
Benedikt,nken-s,Benedikt
Gröndal,nken-s,Gröndal
",",",",","
3.,ta,3.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
4,ta,4
.,.,.
,,
Eðvarð,nken-s,Eðvarð
Sigurðsson,nken-s,Sigurðsson
",",",",","
6.,ta,6.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
5,ta,5
.,.,.
,,
Eggert,nken-s,Eggert
Haukdal,nkee-s,Haukdalur
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Suðurl.,nkeo,Suðurl.
6,ta,6
.,.,.
,,
Eiður,nken-s,Eiður
Guðnason,nken-s,Guðnason
",",",",","
3.,ta,3.
þm.,lheþsf,þm.
,,
Vesturl.,nkeo,Vesturl.
7,ta,7
.,.,.
,,
Einar,nken-s,Einar
Ágústsson,nken-s,Ágústsson
",",",",","
9.,ta,9.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
8,ta,8
.,.,.
,,
Ellert,nkeo,ellert
B.,nken-s,B.
Schram,nken-s,Schram
",",",",","
8.,ta,8.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
9,ta,9
.,.,.
,,
Finnur,nken-s,Finnur
Torfi,nken-s,Torfi
Stefánsson,nken-s,Stefánsson
",",",",","
2.,ta,2.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
10,ta,10
.,.,.
,,
Friðjón,nken-s,Friðjón
Þórðarson,nken-s,Þórðarson
",",",",","
2.,ta,2.
þm.,lheþsf,þm.
,,
Vesturl.,nkeo,Vesturl.
11,ta,11
.,.,.
,,
Friðrik,nken-s,Friðrik
Sophusson,nken-s,Sophusson
",",",",","
5.,ta,5.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
12,ta,12
.,.,.
,,
Garðar,nkeo-s,Garðar
Sigurðsson,nken-s,Sigurðsson
",",",",","
3.,ta,3.
þm.,lheþsf,þm.
,,
Suðurl.,nkeo,Suðurl.
13,ta,13
.,.,.
,,
Geir,nken-s,Geir
Hallgrímsson,nken-s,Hallgrímsson
",",",",","
4.,ta,4.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
14,ta,14
.,.,.
,,
Gils,nhee,gil
Guðmundsson,nken-s,Guðmundsson
",",",",","
3.,ta,3.
þm.,lheþsf,þm.
,,
Reykn.,nveng,Reykn.
15,ta,15
.,.,.
,,
Gunnar,nken-s,Gunnar
Thoroddsen,nken-s,Thoroddsen
",",",",","
11.,ta,11.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
16,ta,16
.,.,.
,,
Gunnlaugur,nken-s,Gunnlaugur
Stefánsson,nken-s,Stefánsson
",",",",","
4.,ta,4.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
17,ta,17
.,.,.
,,
Halldór,nken-s,Halldór
E.,nken-s,E.
Sigurðsson,nken-s,Sigurðsson
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Vesturl.,nkeo,Vesturl.
18,ta,18
.,.,.
,,
Hjörleifur,nken-s,Hjörleifur
Guttormsson,nken-s,Guttormsson
",",",",","
6.,ta,6.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
19,ta,19
.,.,.
,,
Ingvar,nhen,ingvar
Gíslason,nken-s,Gíslason
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Norðurl.,nkeo,Norðurl.
e.,sfg3en,e.
20,ta,20
.,.,.
,,
Jóhanna,nven-s,Jóhanna
Sigurðardóttir,nven-s,Sigurðardóttir
",",",",","
12.,ta,12.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
21,ta,21
.,.,.
,,
Jónas,nken-s,Jónas
Árnason,nken-s,Árnason
",",",",","
4.,ta,4.
þm.,lheþsf,þm.
,,
Vesturl.,nkeo,Vesturl.
22,ta,22
.,.,.
,,
Jósef,nken-s,Jósef
H.,nken-s,H.
Þorgeirsson,nkeo-s,Þorgeirsson
",",",",","
7.,ta,7.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
23,ta,23
.,.,.
,,
Kjartan,nken-s,Kjartan
Ólafsson,nken-s,Ólafsson
",",",",","
3.,ta,3.
þm.,lheþsf,þm.
,,
Vestf.,nveng,Vestf.
24,ta,24
.,.,.
,,
Lárus,nken,lárus
Jónsson,nken-s,Jónsson
",",",",","
6.,ta,6.
þm.,lheþsf,þm.
,,
Norðurl.,nkeo,Norðurl.
e.,sfg3en,e.
25,ta,25
.,.,.
,,
Lúðvík,nken-s,Lúðvík
Jósepsson,nken-s,Jósepsson
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Austurl.,nkeo,Austurl.
26,ta,26
.,.,.
,,
Magnús,nken-s,Magnús
H.,nken-s,H.
Magnússon,nken-s,Magnússon
",",",",","
4.,ta,4.
þm.,lheþsf,þm.
,,
Suðurl.,nkeo,Suðurl.
27,ta,27
.,.,.
,,
Matthías,nken-s,Matthías
Bjarnason,nken-s,Bjarnason
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Vestf.,nveng,Vestf.
28,ta,28
.,.,.
,,
Matthías,nken-s,Matthías
Á.,nken-s,Á.
Mathiesen,nken-s,Mathiesen
",",",",","
1.,ta,1.
þm.,lheþsf,þm.
,,
Reykn.,nveng,Reykn.
29,ta,29
.,.,.
,,
Ólafur,nken-s,Ólafur
G.,nken-s,G.
Einarsson,nken-s,Einarsson
",",",",","
9.,ta,9.
landsk.,lkensf,landsk.
þm.,lkensf,þm.
30,ta,30
.,.,.
,,
Páll,nken-s,Páll
Pétursson,nken-s,Pétursson
",",",",","
4.,ta,4.
þm.,lheþsf,þm.
,,
Norðurl.,nkeo,Norðurl.
v.,sfg3en,v.
31,ta,31
.,.,.
,,
Pálmi,nken,pálmi
Jónsson,nken-s,Jónsson
",",",",","
2.,ta,2.
þm.,lheþsf,þm.
,,
Norðurl.,nkeo,Norðurl.
v.,sfg3en,v.
32,ta,32
.,.,.
,,
Sighvatur,nvfn,sighvata
Björgvinsson,nken-s,Björgvinsson
",",",",","
4.,ta,4.
þm.,lheþsf,þm.
,,
Vestf.,nveng,Vestf.
33,ta,33
.,.,.
,,
Stefán,nken-s,Stefán
Valgeirsson,nken-s,Valgeirsson
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Norðurl.,nkeo,Norðurl.
e.,sfg3en,e.
34,ta,34
.,.,.
,,
Steingrímur,nken-s,Steingrímur
Hermannsson,nken-s,Hermannsson
",",",",","
2.,ta,2.
þm.,lheþsf,þm.
,,
Vestf.,nveng,Vestf.
35,ta,35
.,.,.
,,
Svava,nven,svava
Jakobsdóttir,nven-s,Jakobsdóttir
",",",",","
10.,ta,10.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
36,ta,36
.,.,.
,,
Svavar,nken-s,Svavar
Gestsson,nken-s,Gestsson
",",",",","
2.,ta,2.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
37,ta,37
.,.,.
,,
Sverrir,nken-s,Sverrir
Hermannsson,nken-s,Hermannsson
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Austurl.,nkeo,Austurl.
38,ta,38
.,.,.
,,
Tómas,nken-s,Tómas
Árnason,nken-s,Árnason
",",",",","
4.,ta,4.
þm.,lheþsf,þm.
,,
Austurl.,nkeo,Austurl.
39,ta,39
.,.,.
,,
Vilmundur,nken,vilmundur
Gylfason,nken-s,Gylfason
",",",",","
7.,ta,7.
þm.,lheþsf,þm.
,,
Reykv.,nveng,Reykv.
40,ta,40
.,.,.
,,
Þórarinn,nken-s,Þórarinn
Sigurjónsson,nken-s,Sigurjónsson
",",",",","
2.,ta,2.
þm.,lheþsf,þm.
,,
Suðurl.,nken-s,Suðurl.
,,
Gengið,nheng,gengi
var,sfg3eþ,vera
til,ae,til
forsetakosningar,nvee,forsetakosning
.,.,.
,,
Kosningu,nveþ,kosning
hlaut,sfg3eþ,hljóta
Árni,nken-s,Árni
Gunnarsson,nken-s,Gunnarsson
",",",",","
11.,ta,11.
landsk.,nveþ,landsk.
þm.,lheþsf,þm.
",",",",","
með,aþ,með
22,ta,22
atkv.,sbg2en,atkv.
,,
Ingvar,nhen,ingvar
Gíslason,nken-s,Gíslason
hlaut,sfg3eþ,hljóta
14,ta,14
atkv.,lheþsf,atkv.
",",",",","
en,c,en
2,ta,2
seðlar,nkfn,seðill
voru,sfg3fþ,vera
auðir,lkfnsf,auður
.,.,.
,,
Hinn,fakeo,hinn
kjörni,svg3en,kjörna
forseti,nken,forseti
tók,sfg3eþ,taka
nú,aa,nú
við,aþ,við
fundarstjórn,nveþ,fundarstjórn
og,c,og
lét,sfg3eþ,láta
fyrst,aae,snemma
fara,sng,fara
fram,aa,fram
kosningu,nveo,kosning
fyrri,lkeovm,fyrri
varaforseta,nkeo,varaforseti
.,.,.
,,
Kosningu,nveþ,kosning
hlaut,sfg3eþ,hljóta
Sverrir,nken-s,Sverrir
Hermannsson,nken-s,Hermannsson
",",",",","
5.,ta,5.
þm.,lheþsf,þm.
,,
Austurl.,nkeo,Austurl.
",",",",","
með,aþ,með
22,ta,22
atkv.,lheþsf,atkv.
15,ta,15
seðlar,nkfn,seðill
voru,sfg3fþ,vera
auðir,lkfnsf,auður
.,.,.
,,
Annar,foken,annar
varaforseti,nken,varaforseti
var,sfg3eþ,vera
kosin,sþgven,kjósa
Jóhanna,nven-s,Jóhanna
Sigurðardóttir,nven-s,Sigurðardóttir
",",",",","
12.,ta,12.
þm.,lheþsf,þm.
,,
Reykv.,nven,Reykv.
",",",",","
með,aþ,með
20,ta,20
atkv.,sbg2en,atkv.
,,
Vilmundur,nken,vilmundur
Gylfason,nken-s,Gylfason
hlaut,sfg3eþ,hljóta
1,ta,1
atkv.,lheþsf,atkv.
",",",",","
en,c,en
16,ta,16
seðlar,nkfn,seðill
voru,sfg3fþ,vera
auðir,lkfnsf,auður
.,.,.
,,
Þessu,faheþ,þessi
næst,aae,nærri
voru,sfg3fþ,vera
kosnir,lkfnsf,kosinn
skrifarar,nkfn,skrifari
deildarinnar,nveeg,deild
",",",",","
að,c,að
viðhafðri,lveþsf,viðhafður
hlutfallskosningu,nveþ,hlutfallskosning
.,.,.
,,
Fram,aa,fram
komu,sfg3fþ,koma
tveir,tfkfn,tveir
listar,nkfn,listi
.,.,.
,,
Á,aþ,á
A-,nkeþgs,A-
lista,nkeþ,listi
var,sfg1eþ,vera
EG,fp1en,egur
",",",",","
á,aþ,á
B-lista,nkeþ-s,B-listi
JÞ,nkee-s,Jþ
.,.,.
,,
---,ta,---
Samkvæmt,aþ,samkvæmt
því,fpheþ,það
lýsti,sfg3eþ,lýsa
forseti,nken,forseti
yfir,aa,yfir
að,c,að
kjörnir,lkfnsf,kjörinn
væru,svg3fþ,vera
án,ae,án
atkvgr.,nvee,atkvgr.
:,:,:
Eiður,nken-s,Eiður
Guðnason,nken-s,Guðnason
",",",",","
3.,ta,3.
þm.,lheþsf,þm.
,,
Vesturl.,nkeo,Vesturl.
",",",",","
og,c,og
Jósef,nken-s,Jósef
H.,nken-s,H.
Þorgeirsson,nkeo-s,Þorgeirsson
",",",",","
7.,ta,7.
landsk.,nveþ,landsk.
þm.,lheþsf,þm.
,,
Þegar,c,þegar
forseti,nken,forseti
lagði,sfg3eþ,leggja
til,aa,til
að,c,að
sætaskipun,nven,sætaskipun
yrði,svg3eþ,verða
óbreytt,lvensf,óbreyttur
frá,aþ,frá
síðasta,lheþve,síðari
þingi,nheþ,þing
mælti,sfg3eþ,mæla
Sverrir,nken-s,Sverrir
Hermannsson,nken-s,Hermannsson
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Þótt,c,þótt
ég,fp1en,ég
mótmælti,svg1eþ,mótmæla
því,aa,því
hér,aa,hér
í,aa,í
gær,aa,gær
",",",",","
að,c,að
leitað,sþghen,leita
yrði,svg1eþ,verða
afbrigða,nhfe,afbrigði
frá,aþ,frá
þingsköpum,nhfþ,þingsköp
",",",",","
og,c,og
vildi,sfg1eþ,vilja
ekki,aa,ekki
sætta,sng,sætta
mig,fp1eo,ég
við,ao,við
þá,faveo,sá
aðferð,nveo,aðferð
",",",",","
þá,aa,þá
er,sfg1en,vera
hæstv.,lheþsf,hæstv.
forseta,nkee,forseti
þó,aa,þó
leyfilegt,lhensf,leyfilegur
að,cn,að
leita,sng,leita
slíkra,fbhfe,slíkur
afbrigða,nhfe,afbrigði
.,.,.
,,
En,c,en
hann,fpken,hann
getur,sfg3en,geta
ekki,aa,ekki
farið,ssg,fara
fram,aa,fram
hjá,aþ,hjá
þingsköpum,nhfþ,þingsköp
sjálfum,fbkeþ,sjálfur
án,ae,án
þess,fphee,það
að,cn,að
fá,sng,fá
leyfi,nheo,leyfi
hv.,lheosf,hv.
deildar,nvee,deild
til,aa,til
",",",",","
og,c,og
í,aþ,í
7.,ta,7.
gr.,nveþ,gr.
þingskapa,nhfe,þingsköp
er,sfg3en,vera
alveg,aa,alveg
skýrt,sþghen,skýra
kveðið,ssg,kveða
á,aa,á
um,ao,um
hvað,fsheo,hver
skuli,svg3en,skulu
taka,sng,taka
við,aa,við
eftir,ao,eftir
að,c,að
þd.,nkfn,þd.
setjast,sfm3fn,setja
niður,aa,niður
.,.,.
,,
Ef,c,ef
hann,fpken,hann
vill,sfg3en,vilja
hafa,sng,hafa
þann,fakeo,sá
hátt,nkeo,háttur
á,aþ,á
að,cn,að
hliðra,sng,hliðra
sér,fpkeþ,sig
hjá,aþ,hjá
",",",",","
að,c,að
hlutað,ssg,hluta
verði,svg3en,verða
um,ao,um
sæti,nheo,sæti
",",",",","
sem,ct,sem
ég,fp1en,ég
mótmæli,sfg1en,mótmæla
eindregið,aa,eindregið
",",",",","
þá,aa,þá
er,sfg1en,vera
óhjákvæmilegt,lhensf,óhjákvæmilegur
að,c,að
hann,fpken,hann
biðji,svg3en,biðja
um,ao,um
þessi,fahfo,þessi
afbrigði,nhfo,afbrigði
og,c,og
getur,sfg3en,geta
þá,aa,þá
farið,ssg,fara
eftir,aþ,eftir
þeim,fphfþ,það
ef,c,ef
þau,fphfn,það
verða,sfg3fn,verða
veitt,sþghen,veita
.,.,.
,,
En,c,en
auðvitað,aa,auðvitað
er,sfg3en,vera
þetta,fahen,þessi
engin,fohfn,enginn
hemja,sfg3fn,hemja
.,.,.
,,
Ég,fp1en,ég
tók,sfg1eþ,taka
eftir,aþ,eftir
því,fpheþ,það
og,c,og
heyrði,sfg1eþ,heyra
á,ao,á
það,fpheo,það
",",",",","
að,c,að
hér,aa,hér
reyndist,sfm1eþ,reyna
hæstv.,lheþsf,hæstv.
fyrrv.,lheþsf,fyrrv.
dómsmrh.,lheþsf,dómsmrh.
strax,aa,strax
vera,sng,vera
á,aþ,á
hrakhólum,nkfþ,hrakhólar
með,aþ,með
sæti,nheþ,sæti
og,c,og
gerði,sfg1eþ,gera
tilraun,nveo,tilraun
til,ae,til
að,cn,að
setjast,snm,setja
í,ao,í
sitt,feheo,sinn
gamla,lheovf,gamall
sæti,nheo,sæti
",",",",","
en,c,en
var,sfg1eþ,vera
hrakinn,sþgken,hrekja
þaðan,aa,þaðan
brott,aa,brott
.,.,.
,,
Fyrir,aþ,fyrir
því,fpheþ,það
ber,sfg3en,bera
nauðsyn,nven,nauðsyn
til,aa,til
að,c,að
hann,fpken,hann
fái,svg3en,fá
fast,lheosf,fastur
sæti,nheo,sæti
og,c,og
virðulegt,lheosf,virðulegur
og,c,og
fái,svg3en,fá
að,cn,að
draga,sng,draga
um,ao,um
það,fpheo,það
sjálfur,fbken,sjálfur
hér,aa,hér
í,aþ,í
upphafi,nheþ,upphaf
þingfundar,nkee,þingfundur
.,.,.
,,
Nú,aa,nú
kunna,sfg3fn,kunna
menn,nkfn,maður
að,cn,að
segja,sng,segja
sem,c,sem
svo,aa,svo
",",",",","
að,c,að
það,fphen,það
vinnist,sfm3en,vinna
ekki,aa,ekki
tími,nken,tími
til,ae,til
að,cn,að
kjósa,sng,kjósa
í,ao,í
fastanefndir,nvfo,fastanefnd
þingsins,nheeg,þing
eða,c,eða
deildarinnar,nveeg,deild
vegna,ae,vegna
þess,fphee,það
að,c,að
menn,nkfn,maður
fari,svg3fn,fara
að,aþ,að
þingsköpum,nhfþ,þingsköp
.,.,.
,,
Það,fphen,það
verður,sfg3en,verða
ekki,aa,ekki
fram,aa,fram
hjá,aþ,hjá
því,fpheþ,það
farið,sþghen,fara
samt,aa,samt
að,cn,að
fara,sng,fara
að,aþ,að
þeim,fphfþ,það
.,.,.
,,
En,c,en
þá,aa,þá
vil,sfg1en,vilja
ég,fp1en,ég
benda,sng,benda
hæstv.,lheþsf,hæstv.
forseta,nkeþ,forseti
á,ao,á
það,fpheo,það
",",",",","
að,c,að
hann,fpken,hann
getur,sfg3en,geta
sem,aa,sem
best,aae,vel
frestað,ssg,fresta
fundi,nkeþ,fundur
ef,c,ef
útvarpsumr.,nveþ,útvarpsumr.
verða,sng,verða
hafnar,sfg3en,hafna
áður,aa,áður
en,c,en
til,ae,til
þess,fphee,það
dregur,sfg3en,draga
og,c,og
kosningu,nveþ,kosning
þeirra,fpkfe,hann
nefnda,lhenvf,nefndur
sem,ct,sem
út,aa,út
af,aa,af
standa,sfg3fn,standa
þá,aa,þá
.,.,.
,,
Þær,fpvfn,hún
fá,sfg3fn,fá
þá,aa,þá
einhverja,fokfo,einhver
færri,lkfovm,fár
klukkutíma,nkfo,klukkutími
til,ae,til
umráða,nhfe,umráð
til,ae,til
starfa,nhfe,starf
",",",",","
það,fphen,það
munar,sfg3en,muna
ekki,aa,ekki
meiru,lheþvm,mikill
.,.,.
,,
En,c,en
ég,fp1en,ég
held,sfg1en,halda
fast,aa,fast
við,ao,við
þetta,faheo,þessi
og,c,og
við,fp1fn,ég
skulum,sfg1fn,skulu
hefja,sng,hefja
þegar,aa,þegar
í,ao,í
stað,nkeo,staður
dráttinn,nkeog,dráttur
hér,aa,hér
úr,aþ,úr
kassa,nkeþ,kassi
vorum,sfg1fþ,vera
og,c,og
hluta,nkeo,hluti
um,ao,um
sæti,nheo,sæti
.,.,.
,,
Tómas,nken-s,Tómas
Árnason,nken-s,Árnason
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Góðir,lkfnsf,góður
hlustendur,nkfn,hlustandi
.,.,.
,,
Eitt,tfhen,einn
ár,nhen,ár
er,sfg3en,vera
ekki,aa,ekki
nægur,lkensf,nægur
tími,nken,tími
til,ae,til
að,cn,að
gera,sng,gera
stórfelldar,lvfosf,stórfelldur
breytingar,nvfo,breyting
í,aþ,í
efnahagsmálum,nhfþ,efnahagsmál
þjóðarinnar,nveeg,þjóð
.,.,.
,,
Ríkisstj.,nvfn,Ríkisstj.
þarf,sfg3en,þurfa
lengri,lkeovm,langur
starfstíma,nkeo,starfstími
til,ae,til
að,cn,að
koma,sng,koma
stefnumálum,nhfþ,stefnumál
sínum,fehfþ,sinn
í,ao,í
framkvæmd,nveo,framkvæmd
.,.,.
,,
Ég,fp1en,ég
mun,sfg1en,munu
sérstaklega,aa,sérstaklega
víkja,sng,víkja
að,aþ,að
fjármálum,nhfþ,fjármál
ríkisins,nheeg,ríki
þann,fakeo,sá
tíma,nkeo,tími
sem,ct,sem
ég,fp1en,ég
var,sfg1eþ,vera
fjmrh.,lkensf,fjmrh.
,,
Á,aþ,á
undanförnum,lhfþsf,undanfarinn
árum,nhfþ,ár
hefur,sfg3en,hafa
ríkissjóður,nken,ríkissjóður
verið,ssg,vera
að,cn,að
safna,sng,safna
skuldum,nvfþ,skuld
.,.,.
,,
Staðan,nveng,staða
um,ao,um
seinustu,lhfove,seinn
áramót,nhfo,áramót
var,sfg3eþ,vera
26,ta,26
milljarða,nkfe,milljarður
kr.,nvfe,kr.
skuld,nven,skuld
.,.,.
,,
Enn,aa,enn
fremur,aam,fremur
stóðu,sfg3fþ,standa
ýmsar,fovfn,ýmis
ríkisstofnanir,nvfn,ríkisstofnun
illa,aa,illa
",",",",","
svo,aa,svo
sem,ct,sem
Póstur,nken,póstur
og,c,og
sími,nken,sími
o.,c,o.
fl.,lkensf,fl.
,,
Ríkissjóður,nken,ríkissjóður
skuldaði,sfg3eþ,skulda
hins,fakee,hinn
vegar,nkee,vegur
Tryggingastofnun,nveþ-s,Tryggingastofnun
ríkisins,nheeg,ríki
tæpa,sng,tæpa
5,ta,5
milljarða,nkfo,milljarður
kr.,nvfe,kr.
,,
Þannig,aa,þannig
voru,sfg3fþ,vera
ríkisskuldirnar,nvfng,ríkisskuld
orðnar,sþgvfn,verða
yfir,ao,yfir
30,ta,30
milljarða,nkfo,milljarður
við,ao,við
síðustu,lhfove,síðari
áramót,nhfo,áramót
.,.,.
,,
Vaxtagreiðslur,nvfn,vaxtagreiðsla
ríkisins,nheeg,ríki
eru,sfg3fn,vera
því,aa,því
þungar,lvfnsf,þungur
í,aþ,í
skauti,nheþ,skaut
",",",",","
en,c,en
óhjákvæmilegar,lvfnsf,óhjákvæmilegur
",",",",","
og,c,og
munu,sfg3fn,munu
nema,c,nema
á,aa,á
milli,ae,milli
25,ta,25
og,c,og
30,ta,30
milljörðum,nkfþ,milljarður
kr.,nvfe,kr.
á,aþ,á
þessu,faheþ,þessi
og,c,og
næsta,lheþve,næstur
ári,nheþ,ár
.,.,.
,,
Með,aþ,með
tilkomu,nveþ,tilkoma
eldgosa,nhfe,eldgos
og,c,og
jarðskjálfta,nkfe,jarðskjálfti
á,aþ,á
Mývatnssvæðinu,nheþgs,Mývatnssvæðið
fóru,sfg3fþ,fara
áform,nhfn,áform
um,ao,um
Kröfluvirkjun,nveo-s,Kröfluvirkjun
úrskeiðis,nhee,úrskeiði
",",",",","
vonandi,aa,vonandi
þó,aa,þó
aðeins,aa,aðeins
um,ao,um
sinn,nheo,sinn
.,.,.
,,
Ríkissjóður,nken,ríkissjóður
verður,sfg3en,verða
því,aa,því
á,aþ,á
þessu,faheþ,þessi
og,c,og
næsta,lheþve,næstur
ári,nheþ,ár
að,cn,að
greiða,sng,greiða
6.3,ta,6.3
milljarða,nkfo,milljarður
kr.,nvfe,kr.
vegna,ae,vegna
Kröfluvirkjunar,nvee-s,Kröfluvirkjun
án,ae,án
þess,fphee,það
að,cn,að
fá,sng,fá
á,aa,á
móti,aa,móti
nokkrar,fovfo,nokkur
tekjur,nvfo,tekja
.,.,.
,,
Þessar,favfn,þessi
staðreyndir,nvfn,staðreynd
verða,sfg3fn,verða
þeir,fpkfn,hann
að,cn,að
hafa,sng,hafa
í,aþ,í
huga,nkeþ,hugi
sem,ct,sem
ábyrgð,nven,ábyrgð
bera,sfg3fn,bera
á,aþ,á
fjármálum,nhfþ,fjármál
ríkisins,nheeg,ríki
og,c,og
ekki,aa,ekki
síður,aam,síður
hinir,fakfn,hinn
sem,ct,sem
gagnrýna,sfg3fn,gagnrýna
nauðsynlega,lveosf,nauðsynlegur
tekjuöflun,nveo,tekjuöflun
til,ae,til
að,cn,að
treysta,sng,treysta
ríkisfjármálin,nhfog,ríkisfjármál
.,.,.
,,
Viðfangsefni,nhen,viðfangsefni
ríkisfjármálanna,nhfeg,ríkisfjármál
",",",",","
af,aþ,af
þessum,favfþ,þessi
ástæðum,nvfþ,ástæða
og,c,og
fleiri,lhfþvm,margur
",",",",","
er,sfg3en,vera
því,fpheþ,það
afar,aa,afar
erfitt,lhensf,erfiður
úrlausnar,nvee,úrlausn
á,aþ,á
þessu,faheþ,þessi
ári,nheþ,ár
",",",",","
ekki,aa,ekki
síst,aae,síst
þegar,c,þegar
ofan,aa,ofan
á,ao,á
þann,fakeo,sá
vanda,nkeo,vandi
",",",",","
sem,ct,sem
fyrir,aa,fyrir
var,sfg3eþ,vera
",",",",","
bættist,sfm3eþ,bæta
stórkostlegt,lhensf,stórkostlegur
efnahagsáfall,nhen,efnahagsáfall
af,aþ,af
völdum,nhfþ,vald
hækkunar,nvee,hækkun
olíuverðs,nkee,olíuverður
í,aþ,í
heiminum,nkeþg,heimur
.,.,.
,,
Þegar,c,þegar
ríkisstj.,nvfn,ríkisstj.
kom,sfg3eþ,koma
til,ae,til
valda,nhfe,vald
fyrir,ao,fyrir
rúmu,lhfovf,rúmur
ár,nhfo,ár
blasti,sfg3eþ,blasa
við,aa,við
mikill,lkensf,mikill
vandi,nken,vandi
í,ao,í
efnahags-,nhfþ,efnahags-
og,c,og
atvinnumálum,nhfþ,atvinnumál
sem,ct,sem
dregist,ssm,draga
hafði,sfg3eþ,hafa
að,cn,að
leysa,sng,leysa
.,.,.
,,
Útflutningsatvinnuvegir,nkfn,útflutningsatvinnuvegur
þjóðarinnar,nveeg,þjóð
voru,sfg3fþ,vera
komnir,sþgkfn,koma
í,ao,í
þrot,nheo,þrot
og,c,og
hafnar,sfg3en,hafna
greiðslur,nvfo,greiðsla
til,ae,til
fiskvinnslunnar,nveeg,fiskvinnsla
án,ae,án
tekjuöflunar,nvee,tekjuöflun
.,.,.
,,
Ríkisstj.,nvfn,Ríkisstj.
varð,sfg3eþ,verða
því,fpheþ,það
þegar,c,þegar
á,aþ,á
fyrstu,lkfþve,fyrr
dögum,nkfþ,dagur
sínum,fekfþ,sinn
að,cn,að
grípa,sng,grípa
til,ae,til
ráðstafana,nvfe,ráðstöfun
er,sfg3en,vera
tryggt,sþghen,tryggja
gætu,svg3fþ,geta
áframhaldandi,lkenof,áframhaldandi
rekstur,nken,rekstur
atvinnuvega,nkfe,atvinnuvegur
og,c,og
frið,nkeo,friður
á,aþ,á
vinnumarkaði,nkeþ,vinnumarkaður
.,.,.
,,
Til,ae,til
þess,fphee,það
að,cn,að
sameina,sng,sameina
þessi,fahfo,þessi
sjónarmið,nhen,sjónarmið
var,sfg3eþ,vera
í,aþ,í
upphafi,nheþ,upphaf
farið,sþghen,fara
inn,aa,inn
á,ao,á
þá,faveo,sá
braut,nveo,braut
að,cn,að
hamla,sng,hamla
gegn,aþ,gegn
verðhækkunum,nvfþ,verðhækkun
með,aþ,með
auknum,lvfþsf,aukinn
niðurgreiðslum,nvfþ,niðurgreiðsla
og,c,og
lækkun,nveþ,lækkun
óbeinna,lkfesf,óbeinn
skatta,nkfe,skattur
af,aþ,af
nauðsynjum,nvfþ,nauðsyn
.,.,.
,,
Hluta,nkeo,hluti
af,aþ,af
hinum,gkeþ,hinn
gífurlega,lkeþvf,gífurlegur
verðbólguvanda,nkeþ,verðbólguvandi
",",",",","
sem,c,sem
